,ecfp,avalon,tt,maccs,fcfp,ap,rdkit,map4,mhfp,pubchem,daylight,kr,lingo,estate,dfs,asp,lstar,rad2d,ph2,ph3
ecfp,1.0,0.5043031293699627,0.6863860438181882,0.6435321895516267,0.7364494100058497,0.6548370419840159,0.5074984931886156,0.6792349864656946,0.7734486708643141,0.6055874044671973,0.5890266058759805,0.5166849360089889,0.6768768092540727,0.5975657615860458,0.6731454224281598,0.7327216337747499,0.7355630400308857,0.6562928409863973,0.1936819736961719,0.2282718994083738
avalon,0.5043031293699627,1.0,0.4505145110303072,0.7069763868214219,0.4478879144119164,0.6254258545187709,0.7936876537060077,0.6601601044874583,0.6223734031576639,0.4433632657341712,0.5385349411074457,0.6075088197062222,0.5856863211501127,0.5460903190910525,0.7340007236366416,0.6353489534950119,0.4218905001064311,0.3359220163036799,0.2574834319320891,0.329563778865321
tt,0.6863860438181882,0.4505145110303072,0.9999999999999998,0.5334198050818435,0.6369573662265082,0.590485476134978,0.4946928931166689,0.6551576601289952,0.6473320344345569,0.594910228730475,0.5216701331043928,0.3948906818196183,0.635230695682567,0.3913926512802679,0.7355600403917081,0.7635624419654949,0.6338013715821836,0.5914966644113363,0.1913063143884352,0.2407802184417032
maccs,0.6435321895516267,0.7069763868214219,0.5334198050818434,1.0,0.626403368906907,0.726324938252703,0.6518130867507448,0.5565459234618473,0.6089155290407591,0.6922367459602523,0.6617089389728246,0.6494910489896174,0.6752587698936743,0.6971120882521507,0.6630112538432192,0.6660934751710591,0.5522914585629508,0.6124262973335832,0.2621108302448654,0.3035110860956744
fcfp,0.7364494100058498,0.4478879144119165,0.6369573662265082,0.6264033689069071,0.9999999999999998,0.6227735310684777,0.4897053350468368,0.7601945330558515,0.8889858472366694,0.6508099079012094,0.7327949904872217,0.6434324699563854,0.7200120696790265,0.6993592969414208,0.5900417241519333,0.6751829121673026,0.6396768369347233,0.620839865735054,0.2119461167731739,0.2367081766664884
ap,0.654837041984016,0.6254258545187708,0.590485476134978,0.726324938252703,0.6227735310684777,1.0,0.6213205096742989,0.6761428961991373,0.6062467847841532,0.5730908212697405,0.5970076018215952,0.6115748210851356,0.6743236771961191,0.6814455729032228,0.6889910867092303,0.7281899063450163,0.5934874946736078,0.5199162274400084,0.3232625317544258,0.3250467302922862
rdkit,0.5074984931886156,0.7936876537060077,0.4946928931166689,0.6518130867507448,0.4897053350468368,0.6213205096742987,1.0,0.39721385061927,0.4441776834395277,0.5954335435898158,0.6547646350166492,0.439216761663771,0.5279625462402533,0.5350561629770801,0.7073436760934714,0.6475416226295103,0.4613156805547755,0.3410479086795977,0.297706049151794,0.3135754177834923
map4,0.6792349864656946,0.6601601044874583,0.6551576601289951,0.5565459234618473,0.7601945330558514,0.6761428961991374,0.39721385061927,1.0,0.8504193387407303,0.4765450990629677,0.6769724175225855,0.6572002550090283,0.7195901350841543,0.5182995663847474,0.6564020895607375,0.7402110181350493,0.6865232168203347,0.6113733982010658,0.1413417344235436,0.1813985597078585
mhfp,0.7734486708643141,0.6223734031576639,0.6473320344345569,0.6089155290407591,0.8889858472366695,0.6062467847841533,0.4441776834395278,0.8504193387407304,1.0,0.6203132737375826,0.7163603408077113,0.6690505144122582,0.7562658943315044,0.6379774579365945,0.6407521868793892,0.7303483039574052,0.7139091494319431,0.6903675935783754,0.1464239703828765,0.1968218743128843
pubchem,0.6055874044671973,0.4433632657341711,0.594910228730475,0.6922367459602523,0.6508099079012094,0.5730908212697405,0.5954335435898158,0.4765450990629677,0.6203132737375826,1.0,0.6939060186228889,0.367690986359769,0.5626286711166614,0.6028901313664964,0.5376204857335806,0.5872807088992049,0.4983024281827639,0.6279524915749976,0.2494133526337577,0.2831656872139479
daylight,0.5890266058759805,0.5385349411074457,0.5216701331043928,0.6617089389728246,0.7327949904872219,0.5970076018215952,0.6547646350166492,0.6769724175225855,0.7163603408077114,0.693906018622889,1.0,0.6713101716554323,0.6485334699018666,0.6764694504357985,0.5736974284426504,0.6344528303639636,0.5216329432927462,0.5203576588069857,0.1888158392444189,0.212178060576323
kr,0.5166849360089889,0.6075088197062222,0.3948906818196183,0.6494910489896174,0.6434324699563854,0.6115748210851356,0.4392167616637711,0.6572002550090285,0.6690505144122582,0.367690986359769,0.6713101716554323,1.0,0.649155496668987,0.6981973191950508,0.5316383267706851,0.5444148542346324,0.4519334939135345,0.4618477163111339,0.1559707075373806,0.2316343855505446
lingo,0.6768768092540727,0.5856863211501127,0.635230695682567,0.6752587698936743,0.7200120696790265,0.6743236771961191,0.5279625462402533,0.7195901350841543,0.7562658943315044,0.5626286711166614,0.6485334699018666,0.649155496668987,1.0,0.6083427780372349,0.6827745362140406,0.7154449142450329,0.5977941023555383,0.5658107685484006,0.2141682575753997,0.2535537977995598
estate,0.5975657615860458,0.5460903190910525,0.3913926512802679,0.6971120882521507,0.699359296941421,0.6814455729032229,0.5350561629770801,0.5182995663847474,0.6379774579365947,0.6028901313664964,0.6764694504357984,0.6981973191950508,0.6083427780372349,1.0,0.490330810191936,0.5264828164412594,0.4669717138609015,0.4433120297193842,0.1947864859977152,0.2326157151369606
dfs,0.6731454224281598,0.7340007236366415,0.735560040391708,0.6630112538432194,0.5900417241519332,0.6889910867092301,0.7073436760934714,0.6564020895607375,0.6407521868793892,0.5376204857335805,0.5736974284426503,0.531638326770685,0.6827745362140406,0.490330810191936,1.0,0.9235498065815884,0.7155988934485701,0.5601121796662057,0.2725458443316191,0.3232425580184383
asp,0.7327216337747499,0.6353489534950119,0.7635624419654949,0.666093475171059,0.6751829121673026,0.7281899063450165,0.6475416226295103,0.7402110181350494,0.7303483039574052,0.5872807088992049,0.6344528303639636,0.5444148542346323,0.7154449142450329,0.5264828164412594,0.9235498065815884,1.0,0.7738547039340986,0.6273165601264691,0.2593115940699718,0.2910573437777381
lstar,0.7355630400308857,0.4218905001064311,0.6338013715821836,0.5522914585629509,0.6396768369347234,0.593487494673608,0.4613156805547755,0.6865232168203346,0.7139091494319431,0.4983024281827639,0.5216329432927462,0.4519334939135344,0.5977941023555383,0.4669717138609014,0.7155988934485701,0.7738547039340987,1.0,0.6592802457023696,0.2008544493962168,0.2158973305557116
rad2d,0.6562928409863973,0.3359220163036799,0.5914966644113363,0.6124262973335832,0.620839865735054,0.5199162274400084,0.3410479086795977,0.6113733982010657,0.6903675935783754,0.6279524915749977,0.5203576588069857,0.4618477163111339,0.5658107685484006,0.4433120297193842,0.5601121796662059,0.6273165601264691,0.6592802457023696,1.0,0.2499597671586036,0.3115615949784105
