,ecfp,avalon,tt,maccs,fcfp,ap,rdkit,map4,mhfp,pubchem,daylight,kr,lingo,estate,dfs,asp,lstar,rad2d,ph2,ph3
ecfp,1.0,0.5096186434701026,0.6817739441000881,0.6437886992223588,0.7304103406569356,0.6555465627470489,0.5125579555321256,0.6773264979221078,0.7702011217567971,0.6061955982041409,0.5842659484517089,0.5188639223631907,0.6759638246351563,0.5985694407989629,0.6763242466550219,0.7325250491783576,0.7344838294934801,0.6539000365810173,0.1881546182499504,0.2241771984357597
avalon,0.5096186434701027,1.0,0.4545056850623033,0.7077070796397593,0.4447757350788315,0.6206599925003623,0.7930360621705158,0.6563079970794374,0.6207681487174822,0.4510719135633504,0.5305134428156778,0.6027301522392163,0.5889156725591795,0.5410801208282381,0.7313526380782455,0.6334296982182478,0.4189914603855059,0.3386890923445058,0.2429722113488665,0.3163025368390815
tt,0.6817739441000881,0.4545056850623034,1.0,0.531550370820906,0.6272992278526003,0.5921526085650819,0.4985546847007974,0.651351836046834,0.6421496136782748,0.5887822419323077,0.5123472163591685,0.394186557798459,0.6336159960346105,0.3880881169637263,0.7392967412742609,0.7630970594377927,0.6307598981052223,0.5833845807170558,0.1923582178887142,0.2376653249572017
maccs,0.6437886992223588,0.7077070796397592,0.531550370820906,1.0,0.6250615896993528,0.7238365058016408,0.6557022561733585,0.5561367245915669,0.6073043713000669,0.6953524998994601,0.6593205617629712,0.6487642198950188,0.676580104172076,0.6945053654398649,0.6631811544989572,0.6647222053699753,0.5502848621837574,0.6107324440860821,0.2599920939519171,0.2997057364238308
fcfp,0.7304103406569356,0.4447757350788314,0.6272992278526003,0.6250615896993528,1.0,0.619867255242694,0.4900435231488528,0.7606486147631544,0.8883859941978208,0.6497629573142703,0.7322769736596765,0.6459224153477426,0.7181878416348536,0.700693472192804,0.5877571350418169,0.6726767799416559,0.6370730120963873,0.6178676949195605,0.2051873392693194,0.2314001476924264
ap,0.655546562747049,0.6206599925003623,0.5921526085650819,0.7238365058016409,0.619867255242694,1.0,0.6213606286709081,0.6719576821002434,0.6037266234722629,0.5783830786789388,0.5900922079122836,0.6012235167224477,0.6729310591555526,0.6762941287057587,0.6861667503678711,0.7249863248833404,0.5888597343681248,0.5193492380225353,0.3212005544282771,0.3228270859550041
rdkit,0.5125579555321256,0.7930360621705158,0.4985546847007974,0.6557022561733585,0.4900435231488529,0.6213606286709082,1.0,0.3973844062005864,0.4453318109059687,0.6019620477098713,0.6505406182340722,0.4385529309502411,0.5349729426902707,0.53486291217358,0.7039412943369996,0.645270697493811,0.4577071967247378,0.3398301338409084,0.2806167752006068,0.2980780451683836
map4,0.6773264979221076,0.6563079970794374,0.6513518360468341,0.5561367245915669,0.7606486147631544,0.6719576821002434,0.3973844062005864,1.0,0.8521798877916937,0.475309683411611,0.6735271199500181,0.6577360628036042,0.7184901786467935,0.5164049920433779,0.6571266367840506,0.7412139078417502,0.6872106057422611,0.610354540040039,0.1381552423109246,0.1803333786316838
mhfp,0.770201121756797,0.6207681487174822,0.6421496136782748,0.607304371300067,0.8883859941978208,0.603726623472263,0.4453318109059687,0.8521798877916937,1.0,0.6171067627068002,0.7142121067440708,0.6715199810588316,0.7546807599687653,0.6372518411788708,0.6397752867583327,0.72927050850295,0.713303316522778,0.6868021694321831,0.1396183549732252,0.1907707803968455
pubchem,0.6061955982041408,0.4510719135633504,0.5887822419323077,0.6953524998994601,0.6497629573142703,0.5783830786789388,0.6019620477098713,0.4753096834116109,0.6171067627068002,0.9999999999999998,0.6941358813310211,0.3726415350244113,0.5655393551376651,0.6097700709170432,0.5372033496232866,0.5842790061578913,0.4956874894168421,0.6168938751424642,0.2435212810694436,0.2697161421042678
