,ecfp,avalon,tt,maccs,fcfp,ap,rdkit,map4,mhfp,pubchem,daylight,kr,lingo,estate,dfs,asp,lstar,rad2d,ph2,ph3
ecfp,1.0,0.5124384695839498,0.6904274315690343,0.6469872078229449,0.733663606389955,0.6542699332062712,0.5129769652984919,0.6764817757117764,0.77168219172184,0.6093883336575011,0.581397881683018,0.5156195417678112,0.677199259547226,0.5999884200198072,0.6760637971138659,0.7334051981861637,0.7346647154796745,0.6513339083750764,0.1838874572202229,0.2236777063708416
avalon,0.5124384695839498,1.0,0.4543472827673137,0.7099071190999247,0.452464893195037,0.6218056498291733,0.7911722075263954,0.6578439167469918,0.624892739025981,0.4486282503795169,0.5295086511546268,0.6127239526033367,0.5945561349403733,0.5486130067599271,0.7361583486744262,0.6357956149033983,0.4235225900026779,0.3380154123887881,0.2480005366827983,0.3300417664688633
tt,0.6904274315690343,0.4543472827673137,1.0,0.5338937416025794,0.640754683044754,0.596988783371317,0.4986994800263784,0.6510571688527663,0.6468068809254084,0.6000476804591052,0.521674009835397,0.3992049703575531,0.6356694783687109,0.3998160041092231,0.7369253496256675,0.7651690734837324,0.6349292632679859,0.5866443741528409,0.188496369574336,0.2329318046499812
maccs,0.6469872078229449,0.7099071190999247,0.5338937416025793,1.0,0.6283876404751891,0.723545083416906,0.6544434121213096,0.559962328255419,0.611462079069428,0.6887694237701316,0.6540008107767732,0.649808899231354,0.6735874146816,0.6953006003854719,0.6640876001261493,0.6656984347973993,0.5539460024255022,0.6066996252535339,0.2560443453387291,0.2982405332449916
fcfp,0.733663606389955,0.452464893195037,0.6407546830447541,0.6283876404751892,0.9999999999999998,0.6224377041872075,0.4980901859376876,0.7645140492802346,0.8903814844527459,0.6506197610024455,0.7319685011487259,0.6457507098769202,0.7177724917013028,0.7010889948204909,0.5917768525587291,0.6772405548629417,0.6376670254575373,0.6151834103830777,0.2013146281012281,0.2276879135423182
ap,0.6542699332062712,0.6218056498291733,0.5969887833713169,0.7235450834169062,0.6224377041872073,1.0,0.6216350539571397,0.6688291804312496,0.6000566761956512,0.5760813556055345,0.5904791342201191,0.6040771723204607,0.6729386285471133,0.6784067784815213,0.6892927479101566,0.7275866949963965,0.5924324260173612,0.5175402854330667,0.3174825011587278,0.3160829643623942
rdkit,0.5129769652984919,0.7911722075263954,0.4986994800263785,0.6544434121213096,0.4980901859376876,0.6216350539571396,1.0,0.4012586710263546,0.4540913905365137,0.6036178405715327,0.6538414404216413,0.4441504171648606,0.5357258189940014,0.5450916276317026,0.7069646517186902,0.6474698691079686,0.4643954505260006,0.3410749576692733,0.284979356689081,0.310294364804045
map4,0.6764817757117764,0.6578439167469918,0.6510571688527664,0.559962328255419,0.7645140492802346,0.6688291804312496,0.4012586710263546,1.0,0.852990007636737,0.4770889291687591,0.6770683051828212,0.6627413290988472,0.7197292661203372,0.5195567736914705,0.6576381769750256,0.7410045849637257,0.6779735347799117,0.6069164647039813,0.1389766530686028,0.1771837829400662
mhfp,0.7716821917218402,0.624892739025981,0.6468068809254084,0.611462079069428,0.890381484452746,0.6000566761956512,0.4540913905365137,0.852990007636737,1.0,0.6183986287256645,0.7150693240213452,0.6733333555065484,0.7539680460839715,0.6397200907174814,0.6444601558248579,0.7340051272326937,0.7121135500593532,0.681234621213308,0.1384402710326123,0.188834978167262
pubchem,0.6093883336575011,0.448628250379517,0.6000476804591052,0.6887694237701316,0.6506197610024456,0.5760813556055346,0.6036178405715327,0.4770889291687591,0.6183986287256644,1.0,0.69190545465022,0.3651692325519608,0.5611100391773736,0.6064971080003647,0.5389695014903733,0.5895192765185521,0.5000906904948235,0.6184833879322533,0.2312647799031204,0.259820620776701
