,ecfp,avalon,tt,maccs,fcfp,ap,rdkit,map4,mhfp,pubchem,daylight,kr,lingo,estate,dfs,asp,lstar,rad2d,ph2,ph3
ecfp,1.0,0.6045995040860372,0.6299993154785418,0.6428135095895989,0.7353644677255071,0.6355520980662731,0.5102356333750956,0.6821762791425259,0.774284238466514,0.6070051006546693,0.5921920576938401,0.5126051775244463,0.6796720039614376,0.5942280242700478,0.673287825417907,0.7334368212278235,0.7349706351393561,0.6515702378599892,0.1965759423134912,0.22799616070744386
avalon,0.6045995040860372,0.9999999999999998,0.580521132906309,0.5235966232889017,0.5666997129261437,0.5866593097552104,0.4713116325122501,0.6653449245693107,0.6287165695786835,0.4465998557474595,0.552739488846346,0.47691610210372426,0.5588465315833077,0.433337375807248,0.6024585217940468,0.6306563790227833,0.5368840756584462,0.4949316978768551,0.1203453433346925,0.17947260664857875
tt,0.6299993154785418,0.5805211329063089,1.0,0.4396600321642126,0.5725798202538542,0.555641601317131,0.40827142016032264,0.6567121250231991,0.647753474447984,0.4363816912938831,0.47607119199348885,0.4180497313175852,0.538588438339546,0.36909090811198175,0.6606413286408288,0.6912906777665332,0.63162124257408,0.5269023679563191,0.14025450397862865,0.18678816002495727
maccs,0.6428135095895989,0.5235966232889017,0.4396600321642126,0.9999999999999998,0.6245138898506936,0.5419798938231573,0.6531551874341728,0.5605278239982939,0.612568945491357,0.6941351673837527,0.6661347638068208,0.6462369371310025,0.6775826658012025,0.6899586677974896,0.6631228343261424,0.6670403487143511,0.5549526563175952,0.6149166688400945,0.27074832883278815,0.30716821574722214
fcfp,0.7353644677255071,0.5666997129261437,0.5725798202538542,0.6245138898506936,1.0,0.5903545631389577,0.4905431109956419,0.7646384519943249,0.8910001017937882,0.6463240260787773,0.7336085277665836,0.642190968901811,0.7235924723618271,0.6978764397936416,0.5879426512013194,0.6744749030541436,0.6380812278712038,0.6148390944636367,0.20936177299375058,0.23256647527425386
ap,0.6355520980662731,0.5866593097552104,0.5556416013171311,0.5419798938231573,0.5903545631389577,0.9999999999999998,0.38419497164749483,0.676294606677663,0.6063310324199849,0.4626886326084539,0.5212517671666287,0.5131720160987187,0.5310431257635442,0.5657166045667512,0.5209600974534015,0.6071731161298469,0.5878146635881938,0.5331880866919556,0.1736423672424578,0.1954062361473339
rdkit,0.5102356333750956,0.4713116325122501,0.40827142016032264,0.6531551874341728,0.49054311099564196,0.38419497164749483,0.9999999999999998,0.4012952944331338,0.45101195258308935,0.5988071563163473,0.6606093749979384,0.4362880328779414,0.535887001388254,0.5373690935239404,0.7062320921884405,0.6489662158205761,0.46442054751336653,0.3430551019841224,0.29607738162623254,0.30750496742602607
map4,0.6821762791425258,0.6653449245693106,0.6567121250231991,0.5605278239982939,0.7646384519943249,0.6762946066776628,0.4012952944331338,1.0,0.8535610599915561,0.4792930369570279,0.68025236702713,0.6553371734222649,0.7216632192758304,0.5183538316826907,0.6570815821700563,0.7415360962905245,0.6830450512991246,0.6098660511651386,0.14412234926776424,0.1812493683184413
mhfp,0.774284238466514,0.6287165695786836,0.647753474447984,0.612568945491357,0.8910001017937883,0.6063310324199848,0.45101195258308924,0.8535610599915561,0.9999999999999999,0.620644311856825,0.7195195610743491,0.6671431911426747,0.7602694718458528,0.638475915556237,0.6425722462307999,0.7330090821778878,0.7126715668074155,0.6835523626849854,0.14911591435793128,0.19355816825558833
pubchem,0.6070051006546693,0.4465998557474595,0.43638169129388305,0.6941351673837527,0.6463240260787773,0.4626886326084539,0.5988071563163472,0.47929303695702796,0.620644311856825,0.9999999999999998,0.6977879772335134,0.35964865822397324,0.5697667341240381,0.5942241912209242,0.5403182177570508,0.5918977927462475,0.5020593298915769,0.6260360742863726,0.2548702467114041,0.2796379492556627
daylight,0.5921920576938402,0.552739488846346,0.47607119199348885,0.6661347638068207,0.7336085277665836,0.5212517671666287,0.6606093749979385,0.6802523670271301,0.7195195610743491,0.6977879772335134,1.0,0.6656850833832627,0.6533973014948817,0.6733472114503373,0.5759685167784517,0.6385210242254814,0.524208904060797,0.520615555615425,0.19144472390898448,0.21452693095071182
kr,0.5126051775244463,0.4769161021037242,0.4180497313175852,0.6462369371310025,0.642190968901811,0.5131720160987185,0.4362880328779414,0.6553371734222649,0.6671431911426747,0.35964865822397324,0.6656850833832627,1.0,0.644139894874054,0.6933274498159899,0.5295682940830588,0.5409102236001682,0.4502532667500191,0.45655421046912525,0.15168509451328505,0.2282730166896538
lingo,0.6796720039614377,0.5588465315833077,0.5385884383395458,0.6775826658012024,0.7235924723618271,0.5310431257635442,0.535887001388254,0.7216632192758304,0.7602694718458529,0.5697667341240381,0.6533973014948817,0.6441398948740539,1.0,0.6089409094752944,0.6842378915634374,0.7168327672838487,0.5983600283737667,0.5651776894733964,0.21820816879889549,0.2505399163522111
estate,0.5942280242700478,0.433337375807248,0.36909090811198175,0.6899586677974897,0.6978764397936417,0.5657166045667512,0.5373690935239404,0.5183538316826907,0.638475915556237,0.5942241912209242,0.6733472114503372,0.6933274498159899,0.6089409094752944,1.0,0.4890932297171007,0.5247071704222384,0.4658221303029307,0.4346044566274651,0.19188487991765066,0.2292092695216193
dfs,0.6732878254179071,0.6024585217940468,0.6606413286408288,0.6631228343261424,0.5879426512013194,0.5209600974534015,0.7062320921884405,0.6570815821700564,0.6425722462307999,0.5403182177570508,0.5759685167784516,0.5295682940830588,0.6842378915634374,0.4890932297171007,1.0,0.9229258526791091,0.7154448072745184,0.5600298351144107,0.277824377089832,0.32068156039216017
asp,0.7334368212278235,0.6306563790227833,0.6912906777665332,0.6670403487143511,0.6744749030541436,0.6071731161298469,0.6489662158205761,0.7415360962905245,0.7330090821778878,0.5918977927462474,0.6385210242254814,0.5409102236001682,0.7168327672838487,0.5247071704222384,0.9229258526791091,1.0,0.7730820008653879,0.6270056096292845,0.2611750673195653,0.28753992571951265
lstar,0.7349706351393562,0.5368840756584462,0.63162124257408,0.5549526563175952,0.6380812278712038,0.5878146635881938,0.46442054751336653,0.6830450512991246,0.7126715668074154,0.5020593298915768,0.524208904060797,0.4502532667500191,0.5983600283737667,0.4658221303029307,0.7154448072745184,0.7730820008653879,0.9999999999999998,0.6561504273113429,0.20260070453909168,0.2139609278744961
rad2d,0.6515702378599894,0.49493169787685515,0.5269023679563191,0.6149166688400945,0.6148390944636367,0.5331880866919556,0.3430551019841224,0.6098660511651385,0.6835523626849855,0.6260360742863726,0.520615555615425,0.45655421046912525,0.5651776894733964,0.4346044566274651,0.5600298351144106,0.6270056096292845,0.6561504273113429,1.0,0.2629259239256384,0.31698901834070664
ph2,0.1965759423134912,0.12034534333469252,0.14025450397862865,0.27074832883278815,0.20936177299375058,0.17364236724245777,0.29607738162623254,0.14412234926776424,0.1491159143579313,0.2548702467114041,0.19144472390898448,0.15168509451328507,0.21820816879889549,0.19188487991765066,0.277824377089832,0.2611750673195653,0.2026007045390917,0.2629259239256384,0.9999999999999998,0.7943225117304619
ph3,0.22799616070744386,0.17947260664857878,0.18678816002495727,0.3071682157472222,0.2325664752742538,0.1954062361473339,0.30750496742602607,0.1812493683184413,0.19355816825558833,0.2796379492556627,0.21452693095071182,0.2282730166896538,0.2505399163522112,0.22920926952161927,0.3206815603921602,0.28753992571951265,0.21396092787449608,0.31698901834070664,0.7943225117304619,1.0
