,ecfp,avalon,tt,maccs,fcfp,ap,rdkit,map4,mhfp,pubchem,daylight,kr,lingo,estate,dfs,asp,lstar,rad2d,ph2,ph3
ecfp,1.0,0.5052815758674609,0.6857886334903939,0.63965805219493,0.7361382299930473,0.6527638292666827,0.5082230823636612,0.6806980476594564,0.7740665797456604,0.602641403016734,0.587040034057919,0.5155513463992033,0.6780664660341408,0.597918646995253,0.6761684864727002,0.7329851507856642,0.7334535653371338,0.6531565868930157,0.1913209110213158,0.2247517787795492
avalon,0.5052815758674609,1.0,0.4511431290928368,0.7036110389795901,0.4451383341285619,0.6196596859910067,0.791808562568842,0.6697697604310914,0.6296774820608174,0.4397405740671299,0.5296940739695043,0.6072639833926629,0.5877907643463315,0.5437368628978597,0.7320570013266315,0.6313367542903615,0.4162121173424029,0.3315254898962289,0.2460015726877634,0.3122151109332335
tt,0.6857886334903939,0.4511431290928368,1.0,0.5316902432177582,0.6367517965815948,0.5902552283753855,0.4941282639581662,0.655948197114138,0.6468781706517864,0.5967786046981798,0.5238264937370753,0.3921879684436811,0.6324644857269455,0.3930160494007071,0.7372886196350448,0.7637321037137862,0.6329203630187547,0.5892897596325539,0.1916229626855557,0.2344069351601604
maccs,0.63965805219493,0.7036110389795901,0.531690243217758,0.9999999999999998,0.6217888672163644,0.720212889029075,0.6522031023183813,0.5522085646015432,0.6055800891833394,0.6885938642457637,0.6578929871056842,0.6430378198284328,0.6742761557192919,0.6901845526494657,0.6607117481105921,0.6620552386800044,0.5471564978970815,0.6074200957754232,0.257677332280502,0.2934404376018591
fcfp,0.7361382299930473,0.4451383341285619,0.6367517965815946,0.6217888672163644,1.0,0.626042806039586,0.4919658622087237,0.7607774804701566,0.8889723981791088,0.64563281383584,0.7295080787842385,0.6388430747226217,0.7193511008970911,0.6982213996589195,0.5937208594379404,0.6792737015802723,0.6397790919035916,0.6184345378326539,0.2195850889325007,0.2405805261665066
ap,0.6527638292666826,0.6196596859910067,0.5902552283753855,0.7202128890290749,0.6260428060395861,1.0,0.6209984994977176,0.6769300954752898,0.606165318255818,0.5733166927868351,0.5927581225396727,0.6045952266421623,0.674110819916459,0.6782755243428792,0.6850785635905471,0.7242574815847138,0.5884184515599954,0.5188601408930648,0.3196384487616022,0.3151704682525903
rdkit,0.5082230823636612,0.791808562568842,0.4941282639581662,0.6522031023183814,0.4919658622087235,0.6209984994977177,1.0,0.3996308671101207,0.447535611719444,0.5934229781392588,0.6499396129024874,0.4407631320865373,0.5328998301141677,0.5390347372019032,0.7043539060175149,0.6439966489781621,0.4558066170084744,0.3374786803337141,0.2899807597502077,0.3004215861562262
map4,0.6806980476594564,0.6697697604310914,0.655948197114138,0.5522085646015431,0.7607774804701565,0.6769300954752897,0.3996308671101206,1.0,0.8525797213557911,0.4722516941368245,0.6753145263869441,0.6492463014931582,0.715221004219447,0.5134812638270212,0.6622023366424139,0.7458220161137117,0.6877271803560008,0.6121085668323341,0.1413333454451534,0.1794070513621324
mhfp,0.7740665797456605,0.6296774820608174,0.6468781706517864,0.6055800891833393,0.8889723981791088,0.606165318255818,0.4475356117194441,0.852579721355791,1.0,0.6165225955974402,0.716199387732173,0.6645993312341912,0.7549691339483564,0.6359126014017827,0.6463158618302981,0.7354851072145236,0.7154142713525229,0.6877147678197933,0.1490569452773147,0.1964519567598402
pubchem,0.602641403016734,0.4397405740671299,0.5967786046981797,0.6885938642457636,0.64563281383584,0.573316692786835,0.5934229781392587,0.4722516941368245,0.6165225955974402,0.9999999999999998,0.6917330679543405,0.3574946145097927,0.5617726571813576,0.5982491892257695,0.5331532418233572,0.5833944619206097,0.4925834527212042,0.6213619647616473,0.2461989393603257,0.2698712307116706
