,ecfp,avalon,tt,maccs,fcfp,ap,rdkit,map4,mhfp,pubchem,daylight,kr,lingo,estate,dfs,asp,lstar,rad2d,ph2,ph3
ecfp,1.0,0.5094065099783567,0.6862640606110524,0.6424561447341856,0.7347799235302297,0.6549512750402068,0.5081392740770503,0.6801534684725201,0.7716005894984814,0.6041782326797412,0.5860410379844703,0.5223928966470935,0.6770141980782788,0.59693132990516,0.673900137473207,0.7316654612875051,0.7344288556238262,0.6538648553470261,0.198246976257931,0.2344824295378387
avalon,0.5094065099783566,1.0,0.4658518852631639,0.7114432509169539,0.4543765410863106,0.6290533173510832,0.7926666431980609,0.6611249201753967,0.6263456473781495,0.4536751970268385,0.5364504473808205,0.6159041558358512,0.5981108455453197,0.548994008041316,0.7386836043665901,0.6408945122887932,0.4298622600487098,0.3461265000578915,0.2585012687703989,0.3322472707191161
tt,0.6862640606110524,0.4658518852631639,1.0,0.5372028081180988,0.6348316742258712,0.5984268389431437,0.5049485574044357,0.6510951962535869,0.6447347018235031,0.596186746628417,0.5235580739008843,0.4069138935290797,0.6380580491906718,0.3989839945102247,0.7433171996291195,0.7679064485525622,0.6347185015190132,0.5893849990404794,0.2009269734390284,0.2473130154519189
maccs,0.6424561447341856,0.7114432509169539,0.5372028081180988,0.9999999999999998,0.6289583043787929,0.7258404828615947,0.6527983655939585,0.5635629099996252,0.6124248786940435,0.6910145196227148,0.6618009277124297,0.6531251687137454,0.6789703573240707,0.6973168896818389,0.6663359633823666,0.6687029275629439,0.5582197441388816,0.6158046937887961,0.2741579124864325,0.3144630627891627
fcfp,0.7347799235302297,0.4543765410863106,0.6348316742258712,0.6289583043787929,1.0,0.6256371241017025,0.4959907072398037,0.7643868022269794,0.8895207404779014,0.6517904261371525,0.7350266788753774,0.6477196891844907,0.7189524932878103,0.7046756193224019,0.5907681851243054,0.675338256978685,0.6402678456261529,0.6196617728815014,0.2175803704363645,0.2430614617820719
ap,0.6549512750402068,0.6290533173510832,0.5984268389431437,0.7258404828615947,0.6256371241017025,1.0,0.6197808292037901,0.6766654653744376,0.6056139801897111,0.571926924994985,0.5954501806792121,0.6150377961247557,0.6772359481711305,0.6812516638492188,0.6941190905141432,0.7319280218556371,0.5976367242254944,0.5229166280276989,0.3352145165194688,0.334924334258043
rdkit,0.5081392740770502,0.7926666431980608,0.5049485574044357,0.6527983655939585,0.4959907072398036,0.6197808292037901,1.0,0.3987283551771675,0.450758510537909,0.6050575271175345,0.6544205778842332,0.4429519212006153,0.5340267217595486,0.539207015841608,0.7058407218142173,0.6468616268417,0.4651150113896571,0.3444349996934872,0.2922354857742003,0.3104045978066731
map4,0.6801534684725201,0.6611249201753966,0.6510951962535869,0.5635629099996253,0.7643868022269794,0.6766654653744376,0.3987283551771674,1.0,0.854146645462523,0.4807125018215941,0.6799525975045908,0.663064452108596,0.7211627444106345,0.5258116259642068,0.6565593937159359,0.7402157859673707,0.6800765469648399,0.614423352104201,0.149780676623726,0.1894179183667201
mhfp,0.7716005894984813,0.6263456473781494,0.6447347018235032,0.6124248786940435,0.8895207404779015,0.6056139801897111,0.450758510537909,0.8541466454625231,1.0,0.6188247142428828,0.7178219888817503,0.6766797234885537,0.7565987825199934,0.6416925849689123,0.6423538378876296,0.7307102988902805,0.7122469090962222,0.6873205047628934,0.154799025330395,0.2047886035025627
pubchem,0.6041782326797412,0.4536751970268385,0.596186746628417,0.6910145196227148,0.6517904261371525,0.571926924994985,0.6050575271175345,0.480712501821594,0.6188247142428827,0.9999999999999998,0.697009182447144,0.370174910330574,0.5633480921016425,0.6046803074251494,0.5404727690390599,0.5887704943621456,0.5003453555670868,0.6212254391428881,0.2570233455966726,0.2831140708619477
