,ecfp,avalon,tt,maccs,fcfp,ap,rdkit,map4,mhfp,pubchem,daylight,kr,lingo,estate,dfs,asp,lstar,rad2d,ph2,ph3
ecfp,1.0,0.504290371790977,0.6866896835892856,0.6371553970869817,0.7312086931786937,0.654458184761202,0.5060086351081281,0.6794505897009421,0.772093655640448,0.5994757464399951,0.5833448209195964,0.5168518753849588,0.675440851908698,0.5947453115884447,0.6743642643033904,0.7323724194328025,0.7327423932898074,0.6499028150871214,0.1948276581066118,0.2289246622109288
avalon,0.5042903717909771,1.0,0.4503528444001923,0.7069348309736013,0.4441236742052181,0.625167186368666,0.7887111813879863,0.6569187044840259,0.62091333312692,0.4437736523634005,0.5292428576352415,0.605545571016521,0.5891698288123791,0.5453311232948725,0.730971503203796,0.633438755074585,0.4212444781720041,0.3357077389156879,0.2493653831087491,0.3215609643659791
tt,0.6866896835892856,0.4503528444001923,1.0,0.5355259116405156,0.6366174853531893,0.5939015373731055,0.4933804628910538,0.6555555170422835,0.6488674927028727,0.5970928841999996,0.5170524575850137,0.3977888215733974,0.6357554066052505,0.3942659534584787,0.7381492987308337,0.7637659462124626,0.6337044091051253,0.5906358326029004,0.1981210646288355,0.2416141039238345
maccs,0.6371553970869817,0.7069348309736014,0.5355259116405154,1.0,0.6229815713796019,0.7239622226203737,0.6485583829859344,0.5606892653748018,0.609520576630231,0.6873128171906739,0.6548758511225978,0.6495565131810787,0.6766927266326104,0.6913336260190815,0.6625734373336305,0.6645831925992443,0.5500798623887398,0.6107845901486432,0.2689844485680333,0.3060749910557903
fcfp,0.7312086931786939,0.444123674205218,0.6366174853531893,0.6229815713796019,1.0,0.6213803459805552,0.4890083066735606,0.7610126967515515,0.8885255437584094,0.6484406376750396,0.7324712033198146,0.6451205591884573,0.7183064721016486,0.7005647091025354,0.5896580987749152,0.6742651401827873,0.6373162390070897,0.6168236344179286,0.2152394229798962,0.2399353282197614
ap,0.6544581847612019,0.625167186368666,0.5939015373731056,0.7239622226203737,0.6213803459805554,1.0,0.6232385437453736,0.6755535848152583,0.6045640091295628,0.5750983052533409,0.5912310548171813,0.6044839284745452,0.674389514485042,0.6766388765273816,0.6920395417202547,0.7286777022896794,0.5928807912084694,0.518388314600547,0.3219166925244547,0.3247727015105124
rdkit,0.506008635108128,0.7887111813879865,0.4933804628910538,0.6485583829859344,0.4890083066735607,0.6232385437453736,0.9999999999999998,0.3964167185864768,0.4458538362859108,0.5971891380941765,0.6513519037100359,0.4353457943421486,0.5274837341054985,0.535443888773587,0.6997454792552998,0.6416320290082888,0.4598177762982817,0.3374010482959144,0.2910205134296387,0.3025862376270656
map4,0.6794505897009421,0.6569187044840258,0.6555555170422835,0.5606892653748019,0.7610126967515515,0.6755535848152582,0.3964167185864768,1.0,0.8522763028096237,0.4774554109654227,0.6739551921533868,0.6598149750456023,0.7197308436846968,0.5204309575766638,0.66186316060627,0.7440060688254186,0.6841439016013631,0.6107333767786282,0.1395970935510229,0.1812710251697081
mhfp,0.7720936556404479,0.62091333312692,0.6488674927028726,0.609520576630231,0.8885255437584096,0.6045640091295628,0.4458538362859109,0.8522763028096239,1.0,0.6189562271049585,0.7156552380655422,0.6737667504249754,0.7560879306227857,0.6419409554716948,0.6442537671913701,0.7328586202996731,0.7135264330967537,0.6869321151576877,0.1462240436098238,0.1986303295720729
pubchem,0.5994757464399952,0.4437736523634004,0.5970928841999996,0.6873128171906739,0.6484406376750395,0.5750983052533409,0.5971891380941765,0.4774554109654226,0.6189562271049585,0.9999999999999998,0.6931779780353021,0.3697125812314457,0.5608238749272765,0.6010898032735567,0.533807002565102,0.5822426391512033,0.4946232355757484,0.6218132246255865,0.2574785652507176,0.2824078920777707
