,ecfp,avalon,tt,maccs,fcfp,ap,rdkit,map4,mhfp,pubchem,daylight,kr,lingo,estate,dfs,asp,lstar,rad2d,ph2,ph3
ecfp,1.0,0.508578939781013,0.6866263409429787,0.6440264265938004,0.7324999832333337,0.65766637815914,0.5126691337925923,0.67856664376167,0.7720095472760324,0.6074279355778252,0.5864057656074779,0.5189680086253476,0.6756209048525983,0.6022692787693373,0.6741369946632126,0.733005289988682,0.7340645386113939,0.6529211146962927,0.1878795546764914,0.2257405915122816
avalon,0.508578939781013,1.0,0.4550969245515046,0.7101087492426199,0.4539288215408557,0.6236683723922246,0.7931244116467884,0.6637654262234123,0.6270097129184892,0.4544845620987824,0.5395710493404774,0.6118466249334542,0.5951367398199006,0.5533423048533194,0.7315195279531722,0.6338483556810546,0.4253200960226795,0.3448281275964885,0.2441063170637964,0.3201114115796628
tt,0.6866263409429788,0.4550969245515046,1.0,0.5351325835476866,0.633015774499143,0.5937651498483404,0.4974972155068199,0.6487353906068021,0.6443919783125053,0.5967302252130803,0.5173938392241985,0.394079631259779,0.6331074158297878,0.397248972269642,0.7386309519649048,0.7639462532199894,0.634234563692758,0.5867171657359553,0.1873658872763781,0.2358761402566404
maccs,0.6440264265938005,0.7101087492426199,0.5351325835476866,0.9999999999999998,0.6313618616241093,0.7246316491012577,0.653767772148502,0.565967248506458,0.6188485169187676,0.6930811296108965,0.6660868463424874,0.6544824833828387,0.6819104013420916,0.6993488054553997,0.6639892518478273,0.6676443649065094,0.5533595856649257,0.6155602275074368,0.2592606166807827,0.3039033473864131
fcfp,0.7324999832333337,0.4539288215408558,0.633015774499143,0.6313618616241093,1.0,0.6247145539702393,0.4948671065999687,0.7657526973708003,0.8904247692980334,0.6495427222094751,0.7358480738629863,0.6492327779515207,0.7198251053503929,0.7056299699668638,0.5910093030110845,0.6762437415956833,0.6380225816186156,0.61674913912434,0.2078170514846914,0.2346870435444447
ap,0.65766637815914,0.6236683723922245,0.5937651498483404,0.7246316491012575,0.6247145539702393,1.0,0.6203402757453511,0.6750474361004717,0.6067440187459348,0.5793205594387976,0.59443152146897,0.6067775980424528,0.6765091938618413,0.682708718448442,0.6893518628991966,0.7280079433410861,0.5931679640195161,0.5244327072689807,0.324905027443768,0.3231218798788244
rdkit,0.5126691337925923,0.7931244116467885,0.4974972155068199,0.653767772148502,0.4948671065999687,0.620340275745351,1.0,0.4044541845125009,0.4565710016157765,0.6064773406738814,0.6589893331999731,0.4435587402349044,0.5370721024277744,0.5433425885293824,0.7045270161819497,0.6449961246327177,0.462434341907303,0.3438018731807875,0.2825637807548737,0.303651941563258
map4,0.6785666437616699,0.6637654262234123,0.6487353906068021,0.565967248506458,0.7657526973708003,0.6750474361004717,0.4044541845125009,1.0,0.8545147372325326,0.4829607940489268,0.6794519438845742,0.6616800063830165,0.7234226950671087,0.5247531849133471,0.6596215945692007,0.7421496921119688,0.6834271557422713,0.6133840791925874,0.1439851628074569,0.1848380551674482
mhfp,0.7720095472760323,0.6270097129184892,0.6443919783125053,0.6188485169187676,0.8904247692980336,0.6067440187459348,0.4565710016157766,0.8545147372325326,1.0,0.6215314227082293,0.7188577176710368,0.6758496811430861,0.7590634452833621,0.6452471169685129,0.6471202717760804,0.7360812059247028,0.7139754739112394,0.6867593953461512,0.1465961927154213,0.1980930711721617
pubchem,0.6074279355778253,0.4544845620987824,0.5967302252130802,0.6930811296108966,0.649542722209475,0.5793205594387976,0.6064773406738814,0.4829607940489268,0.6215314227082293,1.0,0.6967242595034654,0.3703102014998187,0.5664443366226518,0.6056769837725647,0.54172173071468,0.591265554073807,0.4993630065160906,0.6178360496792409,0.2396343064065046,0.2717579052589649
