,ecfp,avalon,tt,maccs,fcfp,ap,rdkit,map4,mhfp,pubchem,daylight,kr,lingo,estate,dfs,asp,lstar,rad2d,ph2,ph3
ecfp,1.0,0.5163105007028942,0.6890583692985752,0.6424688618904595,0.7341134127434735,0.6563396807520868,0.5175924327975866,0.6815938040489574,0.7722303191751683,0.6030316317657065,0.5879329690181043,0.5149681492926893,0.680045703929099,0.5974834473949502,0.6800879365495898,0.7351200104842809,0.7333016733668494,0.6475125458721888,0.1838453614648066,0.2218925406321122
avalon,0.5163105007028942,1.0,0.4574705883449574,0.7083948740488593,0.4597540985068646,0.6263671887791713,0.7945979546578449,0.6660741348380673,0.6321409276100154,0.4522097996688733,0.5397624746842127,0.6113860834493154,0.5924881232219946,0.5532121095931154,0.7326988029040435,0.6350258256969811,0.4256574386246444,0.3411841120276704,0.2327008864444369,0.3062452409725413
tt,0.6890583692985752,0.4574705883449574,1.0,0.5359587707033676,0.6374815263291239,0.5951618561762926,0.5014589847059832,0.6588904019928387,0.6496544240295594,0.5979067793171964,0.5240005420855399,0.3929951321422539,0.6415393870143908,0.3961012146577893,0.7403451973422116,0.7656548640710324,0.6335024839974425,0.588621043071697,0.1907603369302467,0.2365972990436713
maccs,0.6424688618904596,0.7083948740488593,0.5359587707033676,0.9999999999999998,0.6300494042687695,0.7218136455599969,0.6549355542541845,0.5576053629725476,0.6134683615614912,0.6919506732509886,0.6615384570774159,0.6462189718553133,0.6758144616633235,0.6915672719450638,0.6622999550315426,0.663047565169345,0.5489946933598114,0.6116328262489843,0.2511997368484866,0.293325060102997
fcfp,0.7341134127434735,0.4597540985068646,0.637481526329124,0.6300494042687695,0.9999999999999998,0.6279557188085595,0.5019681082482145,0.7650985169806085,0.8888988881101768,0.642968254710473,0.7344157961467538,0.6459766111523153,0.7220745183560706,0.7036796153007423,0.59773621825016,0.6796248934913732,0.639597158672496,0.6144457830684724,0.2107202284182105,0.2357618240318411
ap,0.6563396807520868,0.6263671887791713,0.5951618561762927,0.7218136455599969,0.6279557188085595,1.0,0.6246459401598145,0.6778024972165192,0.6073151234463996,0.5755458850728246,0.5948152844133775,0.605408431719883,0.6773744105573455,0.6786487743505519,0.689719440039378,0.7260198769386477,0.5905703877184367,0.5200771136236464,0.3120893258692142,0.3151570526414913
rdkit,0.5175924327975866,0.7945979546578448,0.5014589847059832,0.6549355542541845,0.5019681082482145,0.6246459401598145,0.9999999999999998,0.4045479988066082,0.4583000203956607,0.6053947685061176,0.6586070296466792,0.4428584960006902,0.539893247332334,0.5442974597334941,0.7069800526592579,0.6464041765957406,0.4633883162675428,0.3444072117116162,0.2749113687896027,0.2967989422007198
map4,0.6815938040489574,0.6660741348380672,0.6588904019928387,0.5576053629725476,0.7650985169806085,0.6778024972165193,0.4045479988066082,1.0,0.8562059977602164,0.4741012267617538,0.6769701869028548,0.6545878211859282,0.7206106913292987,0.5187758933287263,0.6628576505000909,0.744635857765765,0.6862775928435736,0.6119322922404246,0.1401216595381589,0.1774075568829764
mhfp,0.7722303191751683,0.6321409276100154,0.6496544240295594,0.6134683615614912,0.8888988881101768,0.6073151234463997,0.4583000203956607,0.8562059977602164,1.0,0.6122268492416297,0.7209918616807234,0.6754823287674084,0.7604252876419565,0.6428538756680028,0.6507852943138419,0.7367676024860945,0.713865150716748,0.6826302900322313,0.1436990197671986,0.1936857441090836
pubchem,0.6030316317657065,0.4522097996688733,0.5979067793171963,0.6919506732509885,0.642968254710473,0.5755458850728246,0.6053947685061176,0.4741012267617538,0.6122268492416297,1.0,0.6938875409205082,0.3589140933088032,0.5636694836928845,0.5990323662701067,0.5429128131560668,0.5890290355876763,0.4941855892967832,0.6163859819266243,0.2483359335869019,0.2778510663486648
