,ecfp,avalon,tt,maccs,fcfp,ap,rdkit,map4,mhfp,pubchem,daylight,kr,lingo,estate,dfs,asp,lstar,rad2d,ph2,ph3
ecfp,1.0,0.5020849951102466,0.6875530956294841,0.6403020427263455,0.7319789559579554,0.6501853288466186,0.5062318289071738,0.6774551030785606,0.7727253682387035,0.6038478692538982,0.5825238191742262,0.5194862108533194,0.6763028540586007,0.5968517919647033,0.676118002723933,0.7326358859255179,0.7337064853615787,0.6559954050608928,0.199726751266163,0.2294519030071675
avalon,0.5020849951102466,1.0,0.4520793052963669,0.7033691716340931,0.4370741911630704,0.6194085933312503,0.7973852910716998,0.6513610384272276,0.6176041744923311,0.4404552138207629,0.5310997465679671,0.6045760920936426,0.5861013735752035,0.5378035237837058,0.7299682714597515,0.6323444866585625,0.4161014589682243,0.3328877277836414,0.2530472627603727,0.3172730351796028
tt,0.6875530956294841,0.4520793052963669,1.0,0.5324994280973288,0.6363916967645602,0.5905780777441436,0.4970184624626905,0.6543732085230668,0.6463420426116285,0.5971734352445622,0.5194292823819472,0.3981835052472778,0.6368441055723288,0.3961982417836207,0.743103066371049,0.7677256517995248,0.6365789698626604,0.5917860557108333,0.2040128192261901,0.2470330725531971
maccs,0.6403020427263454,0.7033691716340931,0.5324994280973288,1.0,0.6222047220321265,0.7243686384432351,0.6542324977624012,0.5584371718698056,0.6068527187937165,0.6858344131831763,0.6591607350436072,0.6520285213320678,0.6748408818985789,0.6954725976169681,0.6592972824471166,0.6622244258335249,0.5479094537009435,0.60834312762262,0.2747207125444588,0.3070152621833915
fcfp,0.7319789559579554,0.4370741911630704,0.6363916967645601,0.6222047220321265,1.0,0.6175030995311107,0.4866333127197191,0.7590109648390115,0.8892122352903982,0.6535492499409882,0.7315573762625519,0.6430235005770583,0.7168286292711407,0.6996764237862396,0.5880908186942698,0.6720781482709804,0.636720491907419,0.621042205735694,0.2192754473772901,0.2400616560808717
ap,0.6501853288466186,0.6194085933312503,0.5905780777441437,0.724368638443235,0.6175030995311107,1.0,0.6247642070756826,0.6738256138961363,0.6022330163582368,0.5734097355928438,0.5946949522637337,0.6119661768695551,0.674449161598357,0.6770461418849171,0.6885857546485771,0.727636504135471,0.5901526244053071,0.5221921318662959,0.3419316623934841,0.3341441570114506
rdkit,0.5062318289071738,0.7973852910716996,0.4970184624626906,0.6542324977624013,0.4866333127197191,0.6247642070756826,0.9999999999999998,0.401004766154823,0.446075524930387,0.5965191183127349,0.6566847950922046,0.4470789322216179,0.5337479575064524,0.5389709652902208,0.703435956348449,0.645424054639698,0.4568721540324505,0.3407670837749689,0.2997302214980363,0.3109832257940648
map4,0.6774551030785606,0.6513610384272276,0.6543732085230668,0.5584371718698056,0.7590109648390115,0.6738256138961363,0.401004766154823,1.0,0.8490573347398561,0.4785171325895152,0.6748470336473379,0.6604454267816255,0.7180999761878709,0.518180007179167,0.6634771236940832,0.7439178593241829,0.6840774512258764,0.6112199739135237,0.1495731937280484,0.1837867777684752
mhfp,0.7727253682387035,0.617604174492331,0.6463420426116284,0.6068527187937165,0.8892122352903982,0.6022330163582367,0.4460755249303869,0.8490573347398561,1.0,0.6239149603338388,0.7138595128147119,0.668385855012426,0.7546938371718722,0.6387307352608528,0.6444595448320097,0.7317776037411927,0.7136279930305864,0.6894999778675924,0.1540450405275335,0.1977724515394834
pubchem,0.6038478692538982,0.4404552138207629,0.5971734352445622,0.6858344131831763,0.6535492499409883,0.5734097355928438,0.5965191183127347,0.4785171325895152,0.6239149603338389,1.0,0.6959010266230667,0.3709975494099723,0.5667098436336462,0.604580721500996,0.5348115240284984,0.5846559600083071,0.4946770266639409,0.6218147035296533,0.2632377395718998,0.2897259473808686
daylight,0.5825238191742262,0.5310997465679671,0.5194292823819472,0.6591607350436071,0.7315573762625519,0.5946949522637338,0.6566847950922047,0.6748470336473378,0.7138595128147118,0.6959010266230667,1.0,0.6716461483294942,0.6428131895602982,0.6776205366017548,0.5674245241596678,0.6271401130201555,0.5157330746502824,0.5144538966723328,0.1985709484575528,0.2138451130842513
kr,0.5194862108533194,0.6045760920936426,0.3981835052472778,0.6520285213320677,0.6430235005770584,0.6119661768695552,0.4470789322216178,0.6604454267816257,0.668385855012426,0.3709975494099723,0.6716461483294943,0.9999999999999998,0.6494346748759412,0.6954565470632652,0.5358618748466907,0.5490042915190807,0.4558366097147925,0.4652347838247794,0.1637720406900743,0.2292801288562003
