,ap,tt,avalon,ap_c,tt_c,avalon_c
ap,1.0,0.5938590869048914,0.6310112110221188,0.7512914398501896,0.5046366094169243,0.48553490768764934
tt,0.5938590869048914,1.0,0.4607065096492051,0.4827351983785815,0.782604230918535,0.5559658417480872
avalon,0.6310112110221189,0.4607065096492051,0.9999999999999999,0.4246828906742041,0.4106840921432826,0.6285215922753179
ap_c,0.7512914398501896,0.4827351983785815,0.4246828906742041,0.9999999999999998,0.5625962891468475,0.5942134739324938
tt_c,0.5046366094169243,0.782604230918535,0.4106840921432826,0.5625962891468475,1.0,0.5890811809051428
avalon_c,0.48553490768764934,0.5559658417480872,0.6285215922753179,0.5942134739324938,0.5890811809051427,1.0
