,ap,tt,avalon,ap_c,tt_c,avalon_c
ap,1.0,0.5940928498278394,0.6232526936753953,0.7528569437999107,0.5041747104573673,0.48053939536370815
tt,0.5940928498278394,1.0,0.45189007237367695,0.48054042806516134,0.7798935618386098,0.548419485383817
avalon,0.6232526936753953,0.451890072373677,1.0,0.42178529589933256,0.405293970399292,0.6229904835756999
ap_c,0.7528569437999109,0.4805404280651614,0.42178529589933256,0.9999999999999998,0.5595163884655998,0.5929427624971171
tt_c,0.5041747104573673,0.7798935618386098,0.405293970399292,0.5595163884655998,1.0,0.5833434602124665
avalon_c,0.48053939536370815,0.548419485383817,0.6229904835756999,0.5929427624971171,0.5833434602124665,1.0
