,ap,tt,avalon,ap_c,tt_c,avalon_c
ap,1.0,0.5937651498483404,0.6236683723922245,0.7537054223393108,0.5045799631301078,0.4853194083359883
tt,0.5937651498483404,1.0,0.4550969245515046,0.47791825193739856,0.7814922012705534,0.5458947293380746
avalon,0.6236683723922246,0.4550969245515046,1.0,0.4209218921185603,0.4069040625737187,0.6307492639896713
ap_c,0.7537054223393109,0.47791825193739856,0.42092189211856024,0.9999999999999998,0.5556661240525819,0.5893629983383853
tt_c,0.5045799631301078,0.7814922012705533,0.4069040625737187,0.5556661240525818,0.9999999999999998,0.5774360746627191
avalon_c,0.48531940833598824,0.5458947293380746,0.6307492639896713,0.5893629983383853,0.5774360746627191,0.9999999999999998
