,ap,tt,avalon,ap_c,tt_c,avalon_c
ap,0.9999999999999999,0.5905780777441437,0.6194085933312503,0.7507123385147796,0.5032967463304177,0.47755211942512726
tt,0.5905780777441436,1.0,0.4520793052963669,0.4738181087175651,0.7829999591907726,0.5423291326608219
avalon,0.6194085933312503,0.4520793052963669,1.0,0.4186752285594796,0.4086799876480587,0.6327788619881147
ap_c,0.7507123385147795,0.47381810871756513,0.4186752285594796,1.0,0.554490637425874,0.5857500061118439
tt_c,0.5032967463304177,0.7829999591907726,0.4086799876480587,0.5544906374258741,1.0,0.5801554854380573
avalon_c,0.47755211942512726,0.5423291326608219,0.6327788619881148,0.5857500061118438,0.5801554854380573,1.0
