,ap,tt,avalon,ap_c,tt_c,avalon_c
ap,1.0,0.5895299030743749,0.6247556573017774,0.7532626049995469,0.5017667487536439,0.48542177140970383
tt,0.5895299030743749,1.0,0.4523087046520292,0.4692240066818511,0.7833171345612424,0.5425215098262564
avalon,0.6247556573017774,0.4523087046520292,0.9999999999999999,0.418650695439103,0.40668146974098107,0.6403457920549599
ap_c,0.7532626049995469,0.4692240066818511,0.418650695439103,1.0,0.5441912553965083,0.5822562157949485
tt_c,0.501766748753644,0.7833171345612424,0.40668146974098107,0.5441912553965081,1.0,0.5744870683332813
avalon_c,0.48542177140970383,0.5425215098262564,0.6403457920549599,0.5822562157949485,0.5744870683332813,0.9999999999999998
