,ap,tt,avalon,ap_c,tt_c,avalon_c
ap,0.9999999999999999,0.5928501793329508,0.6204372221930047,0.7504145196751415,0.5029177581100625,0.48245024282810084
tt,0.5928501793329508,1.0,0.4568015478417448,0.468067075618762,0.7805138499049529,0.5434203505610204
avalon,0.6204372221930046,0.4568015478417448,0.9999999999999999,0.4159536005544244,0.4097426364749807,0.6333753350418814
ap_c,0.7504145196751416,0.468067075618762,0.41595360055442443,1.0,0.547700507770983,0.584431877706268
tt_c,0.5029177581100626,0.7805138499049528,0.40974263647498066,0.5477005077709831,1.0,0.5799710434471267
avalon_c,0.4824502428281008,0.5434203505610204,0.6333753350418815,0.584431877706268,0.5799710434471267,1.0
