,ap,tt,avalon,ap_c,tt_c,avalon_c
ap,1.0,0.5914098288775644,0.6258197456657545,0.7513151383520136,0.5041891715264528,0.48087459489526807
tt,0.5914098288775644,1.0,0.4617245530806437,0.4688747196524042,0.7833172079761888,0.539457111869735
avalon,0.6258197456657544,0.46172455308064364,1.0,0.42080897146996493,0.41493417865947463,0.6384686547410371
ap_c,0.7513151383520135,0.4688747196524042,0.420808971469965,1.0,0.5452631175540928,0.5801505477682821
tt_c,0.5041891715264527,0.7833172079761888,0.41493417865947463,0.5452631175540928,1.0,0.5732362385756483
avalon_c,0.48087459489526807,0.539457111869735,0.6384686547410371,0.5801505477682821,0.5732362385756483,1.0
