,ap,tt,avalon,ap_c,tt_c,avalon_c
ap,1.0,0.5929761682495891,0.624665799880348,0.7507470353440404,0.5034052863429234,0.48205126910171064
tt,0.5929761682495891,1.0,0.4584601514044982,0.47195953042503125,0.7837258358130689,0.5453971602593307
avalon,0.624665799880348,0.4584601514044982,1.0,0.4160066207073346,0.40678786120602217,0.629755338855133
ap_c,0.7507470353440405,0.47195953042503125,0.4160066207073345,1.0,0.5520006631059216,0.5863808509730792
tt_c,0.5034052863429234,0.7837258358130688,0.4067878612060222,0.5520006631059217,1.0,0.5790978607815678
avalon_c,0.48205126910171064,0.5453971602593307,0.629755338855133,0.5863808509730792,0.5790978607815678,1.0
