,ap,tt,avalon,ap_c,tt_c,avalon_c
ap,1.0,0.5949742554045344,0.6218079061266037,0.7502190685031419,0.5063699524572463,0.4802781087556415
tt,0.5949742554045344,1.0,0.457438654159045,0.4805922863670995,0.7850845579386423,0.5516566661683133
avalon,0.6218079061266039,0.45743865415904506,0.9999999999999999,0.41463833690925356,0.40828628220296465,0.6257428304540142
ap_c,0.7502190685031418,0.48059228636709944,0.4146383369092535,1.0,0.5591495035945732,0.5896909852756632
tt_c,0.5063699524572464,0.7850845579386423,0.4082862822029647,0.559149503594573,1.0,0.584924091703906
avalon_c,0.4802781087556415,0.5516566661683133,0.6257428304540144,0.5896909852756632,0.584924091703906,0.9999999999999998
