,ap,tt,avalon,ap_c,tt_c,avalon_c
ap,1.0,0.5921526085650819,0.6206599925003623,0.7530789217091381,0.5023169105797151,0.4812810865767592
tt,0.5921526085650819,1.0,0.4545056850623034,0.4723162612527413,0.7809578286214538,0.5416423296596835
avalon,0.6206599925003623,0.4545056850623033,1.0,0.41969415835268775,0.4071845661779538,0.6307705892188603
ap_c,0.7530789217091381,0.4723162612527413,0.41969415835268775,1.0,0.5516409813970018,0.5878818149894705
tt_c,0.5023169105797151,0.7809578286214538,0.40718456617795373,0.5516409813970019,1.0,0.578561055873703
avalon_c,0.4812810865767592,0.5416423296596835,0.6307705892188603,0.5878818149894705,0.578561055873703,1.0
