,ap,tt,avalon,ap_c,tt_c,avalon_c
ap,1.0,0.5930613732120944,0.6196547997407401,0.7489884695604844,0.5016244635887327,0.4719240334934089
tt,0.5930613732120944,0.9999999999999998,0.45814316531723087,0.47148451166772637,0.780997166499026,0.5416668673714674
avalon,0.6196547997407401,0.4581431653172309,1.0,0.4184070253022007,0.41014036153155203,0.6277370492279678
ap_c,0.7489884695604843,0.47148451166772637,0.41840702530220075,1.0,0.548308681500082,0.5834288686083763
tt_c,0.5016244635887327,0.780997166499026,0.41014036153155203,0.548308681500082,1.0,0.5760897806695254
avalon_c,0.47192403349340895,0.5416668673714674,0.6277370492279678,0.5834288686083764,0.5760897806695253,1.0
