,ap,tt,avalon,ap_c,tt_c,avalon_c
ap,1.0,0.5862474772028737,0.6162130999326116,0.7494703983034828,0.49810213499251893,0.4730170449628826
tt,0.5862474772028736,1.0,0.4484539121329049,0.4702021423522366,0.7791262655971913,0.5452962609887156
avalon,0.6162130999326116,0.44845391213290486,1.0,0.4144207507195756,0.4013981767816056,0.6208744227347601
ap_c,0.7494703983034829,0.4702021423522366,0.4144207507195757,1.0,0.5519901350696308,0.5833132003288927
tt_c,0.4981021349925189,0.7791262655971912,0.4013981767816056,0.5519901350696309,1.0,0.579407102345267
avalon_c,0.4730170449628826,0.5452962609887156,0.6208744227347601,0.5833132003288928,0.5794071023452672,1.0
