,ap,tt,avalon,ap_c,tt_c,avalon_c
ap,1.0,0.5897377650508342,0.6209971874578752,0.7552692396451717,0.5026176312573909,0.48564855441556143
tt,0.5897377650508342,1.0,0.4548057750249401,0.4663018277303834,0.7815634872231977,0.5424483581659282
avalon,0.6209971874578752,0.4548057750249401,1.0,0.4190637279462076,0.40646777103022885,0.6342443081890192
ap_c,0.7552692396451718,0.4663018277303834,0.4190637279462076,1.0,0.5445507790302211,0.5834836046280258
tt_c,0.5026176312573908,0.7815634872231977,0.40646777103022885,0.5445507790302212,1.0,0.573846929237793
avalon_c,0.48564855441556143,0.5424483581659282,0.6342443081890191,0.5834836046280258,0.573846929237793,1.0
