,ap,tt,avalon,ap_c,tt_c,avalon_c
ap,1.0,0.5866288371345569,0.6268830306493111,0.7529345459997182,0.5014062601997608,0.4822970146098843
tt,0.5866288371345568,1.0,0.45420795341867903,0.4658873326834259,0.7787921244431295,0.5387461113967721
avalon,0.6268830306493111,0.454207953418679,1.0,0.41966214865925944,0.4093395219100123,0.6317703798518491
ap_c,0.7529345459997181,0.4658873326834259,0.4196621486592595,1.0,0.5472985250301141,0.5805280590869379
tt_c,0.5014062601997608,0.7787921244431296,0.40933952191001227,0.5472985250301141,1.0,0.5736867257846961
avalon_c,0.4822970146098842,0.5387461113967721,0.6317703798518491,0.5805280590869379,0.5736867257846961,1.0
