,ap,tt,avalon,ap_c,tt_c,avalon_c
ap,0.9999999999999999,0.5969887833713169,0.6218056498291733,0.754749607792716,0.5064809246869845,0.4822615287565797
tt,0.596988783371317,1.0,0.4543472827673137,0.4823211373691185,0.7838717799557509,0.5508222131083943
avalon,0.6218056498291733,0.45434728276731373,0.9999999999999999,0.4213051785258392,0.40969831136429,0.6304908174413122
ap_c,0.7547496077927159,0.4823211373691186,0.4213051785258392,1.0,0.5533878294234426,0.5873308323070658
tt_c,0.5064809246869845,0.7838717799557507,0.4096983113642901,0.5533878294234426,0.9999999999999998,0.5826382415535336
avalon_c,0.4822615287565796,0.5508222131083943,0.6304908174413122,0.5873308323070658,0.5826382415535336,1.0
