,ap,tt,avalon,ap_c,tt_c,avalon_c
ap,0.9999999999999999,0.5973143533587063,0.6247519129822652,0.7542879162034691,0.5088701779135305,0.48237394757575175
tt,0.5973143533587063,1.0,0.4641085679015068,0.47999903575620306,0.7839287049167465,0.5544361027429903
avalon,0.6247519129822652,0.46410856790150673,1.0,0.42085305638014986,0.41546008404131357,0.6284831891185019
ap_c,0.7542879162034692,0.4799990357562031,0.42085305638014986,1.0,0.5570423213255775,0.5877832347992703
tt_c,0.5088701779135305,0.7839287049167464,0.41546008404131357,0.5570423213255774,0.9999999999999998,0.5831263910591152
avalon_c,0.4823739475757518,0.5544361027429903,0.6284831891185019,0.5877832347992703,0.5831263910591152,0.9999999999999998
