,ap,tt,avalon,ap_c,tt_c,avalon_c
ap,1.0,0.5963297110973377,0.6249827861149747,0.7534223395076597,0.5060603648891588,0.4791819738144517
tt,0.5963297110973378,1.0,0.45462820873635745,0.4710545062122235,0.7820364748093436,0.5394020237907678
avalon,0.6249827861149746,0.45462820873635745,0.9999999999999999,0.4233933540077844,0.40893791674242375,0.632495054984808
ap_c,0.7534223395076597,0.47105450621222356,0.42339335400778444,0.9999999999999998,0.5468450078548333,0.5813994894239289
tt_c,0.5060603648891588,0.7820364748093436,0.40893791674242375,0.5468450078548333,1.0,0.5738834913282684
avalon_c,0.4791819738144517,0.5394020237907678,0.632495054984808,0.5813994894239289,0.5738834913282684,0.9999999999999998
