,ap,tt,avalon,ap_c,tt_c,avalon_c
ap,1.0,0.5918934809980618,0.6265268891337158,0.7505338651003938,0.5019973580199715,0.478442838277607
tt,0.5918934809980619,1.0,0.4500467404349797,0.47106232731673015,0.7804076055256495,0.540156647807602
avalon,0.6265268891337158,0.4500467404349797,1.0,0.4245218948010014,0.4059330073788245,0.628684073872226
ap_c,0.7505338651003938,0.4710623273167301,0.4245218948010014,0.9999999999999998,0.5525549370399032,0.5847717040174771
tt_c,0.5019973580199715,0.7804076055256496,0.4059330073788245,0.5525549370399031,0.9999999999999998,0.5770458163760336
avalon_c,0.4784428382776069,0.540156647807602,0.628684073872226,0.5847717040174771,0.5770458163760336,0.9999999999999998
