,ap,tt,avalon,ap_c,tt_c,avalon_c
ap,1.0,0.5959236527700341,0.6220389786539254,0.7482292447262475,0.5048299250573737,0.4829193373348655
tt,0.595923652770034,1.0,0.46164201116519815,0.4736283446080485,0.7815652806698021,0.5479008269647301
avalon,0.6220389786539253,0.46164201116519815,1.0,0.4169362519872431,0.4102852900547768,0.6305120114480068
ap_c,0.7482292447262476,0.4736283446080485,0.4169362519872431,1.0,0.5555415263555242,0.590648588344238
tt_c,0.5048299250573738,0.781565280669802,0.4102852900547768,0.5555415263555242,1.0,0.5836596854195979
avalon_c,0.4829193373348655,0.5479008269647301,0.6305120114480068,0.590648588344238,0.5836596854195979,0.9999999999999998
