,ap,tt,avalon,ap_c,tt_c,avalon_c
ap,1.0,0.5900008268437789,0.6181360627034804,0.7552696006074543,0.5036884874853867,0.4819810211877979
tt,0.5900008268437789,0.9999999999999998,0.4527754950155779,0.47489559627937866,0.7818318317302947,0.5453221748801044
avalon,0.6181360627034804,0.45277549501557796,1.0,0.42041764661005987,0.40654117469213535,0.6302595922771179
ap_c,0.7552696006074542,0.47489559627937866,0.42041764661005987,1.0,0.5526920478840376,0.5894931719103098
tt_c,0.5036884874853869,0.7818318317302947,0.4065411746921353,0.5526920478840377,1.0,0.5807275285234877
avalon_c,0.48198102118779784,0.5453221748801043,0.6302595922771179,0.5894931719103097,0.5807275285234877,1.0
