,ap,tt,avalon,ap_c,tt_c,avalon_c
ap,0.9999999999999999,0.5984268389431437,0.6290533173510832,0.7526370033700807,0.5096478468086942,0.4860510399020357
tt,0.5984268389431437,1.0,0.46585188526316396,0.4800300829087329,0.788035088314588,0.5520752592810336
avalon,0.6290533173510832,0.4658518852631639,1.0,0.41988239364574914,0.41443322618499906,0.6274890548336041
ap_c,0.7526370033700805,0.48003008290873284,0.4198823936457491,1.0,0.5530398245679476,0.5883187456362191
tt_c,0.5096478468086942,0.788035088314588,0.41443322618499906,0.5530398245679475,1.0,0.5798339057143044
avalon_c,0.4860510399020357,0.5520752592810336,0.6274890548336041,0.5883187456362191,0.5798339057143044,1.0
