,ap,tt,avalon,ap_c,tt_c,avalon_c
ap,1.0,0.5989046472535399,0.6281956773703641,0.7508014815334055,0.5070472666214317,0.4825386894952167
tt,0.5989046472535398,1.0,0.45838832880943114,0.48217425989856494,0.7811130174882667,0.5505705403514716
avalon,0.628195677370364,0.4583883288094311,0.9999999999999999,0.41896683404812773,0.4104696690341591,0.623017677131594
ap_c,0.7508014815334054,0.482174259898565,0.41896683404812773,0.9999999999999998,0.5583655102186782,0.5912065638126239
tt_c,0.5070472666214317,0.7811130174882667,0.4104696690341591,0.5583655102186782,0.9999999999999998,0.5840120006335582
avalon_c,0.48253868949521667,0.5505705403514716,0.623017677131594,0.5912065638126238,0.5840120006335582,1.0
