,ap,tt,avalon,ap_c,tt_c,avalon_c
ap,1.0,0.5909520988622348,0.6178181678132582,0.7549478374884411,0.5012908526332676,0.4813099499172237
tt,0.5909520988622349,1.0,0.45132748111659243,0.47539489872262514,0.7833189130009917,0.5468055670987209
avalon,0.6178181678132582,0.45132748111659243,1.0,0.41708733720916485,0.40553627659406466,0.6312059496785523
ap_c,0.7549478374884411,0.47539489872262514,0.41708733720916485,1.0,0.5499472369400439,0.585493779409469
tt_c,0.5012908526332676,0.7833189130009918,0.40553627659406466,0.5499472369400439,1.0,0.5799790352063441
avalon_c,0.48130994991722365,0.546805567098721,0.6312059496785521,0.585493779409469,0.5799790352063441,1.0
