,ap,asp,avalon,daylight,dfs,ecfp,estate,fcfp,kr,lingo,lstar,maccs,map4,mhfp,ph2,ph3,pubchem,rad2d,rdkit,tt
ap,1.0,0.298548,0.24649000000000001,0.23452800000000001,0.261431,0.30040200000000006,0.23117,0.300658,0.268652,0.25858400000000004,0.265457,0.268349,0.39358699999999996,0.293754,0.03388100000000001,0.068568,0.264965,0.24751199999999998,0.24065,0.293136
asp,0.298548,1.0,0.29511800000000005,0.299284,0.627081,0.41544000000000003,0.151064,0.37464000000000003,0.28803199999999995,0.3039780000000001,0.42878600000000006,0.236965,0.45351499999999995,0.432142,0.03216600000000001,0.088048,0.26644,0.35875999999999997,0.303674,0.441298
avalon,0.24649000000000001,0.29511800000000005,1.0,0.33644599999999997,0.3138429999999999,0.282818,0.19993799999999998,0.30809899999999996,0.28846700000000003,0.261422,0.24228500000000003,0.30953500000000006,0.312367,0.315646,0.025347,0.07467400000000002,0.33657200000000004,0.24873599999999996,0.38007699999999994,0.289592
daylight,0.23452800000000001,0.299284,0.33644599999999997,1.0,0.288157,0.26935,0.207525,0.330855,0.313635,0.24761000000000002,0.234492,0.241448,0.336369,0.325968,0.026436,0.06628,0.37263,0.23544400000000001,0.447017,0.256359
dfs,0.261431,0.627081,0.3138429999999999,0.288157,1.0,0.404597,0.14685699999999996,0.35735300000000003,0.273196,0.298312,0.426212,0.23208299999999998,0.404528,0.41014700000000004,0.027798000000000003,0.08699800000000002,0.262716,0.348153,0.31050600000000006,0.463135
ecfp,0.30040200000000006,0.41544000000000003,0.282818,0.26935,0.404597,1.0,0.183948,0.446028,0.30755499999999997,0.33902899999999997,0.475846,0.265955,0.45361599999999996,0.530066,0.030352999999999998,0.08436000000000002,0.27743500000000004,0.384171,0.27356899999999995,0.40977600000000003
estate,0.23117,0.151064,0.19993799999999998,0.207525,0.14685699999999996,0.183948,1.0,0.229046,0.209411,0.167244,0.1427,0.22275599999999998,0.186685,0.19539299999999998,0.018956,0.043488,0.236209,0.139936,0.18367199999999997,0.160499
fcfp,0.300658,0.37464000000000003,0.30809899999999996,0.330855,0.35735300000000003,0.446028,0.229046,1.0,0.36340600000000006,0.340899,0.377551,0.28443599999999997,0.504188,0.6019720000000001,0.034869000000000004,0.08869300000000001,0.349936,0.37281900000000007,0.325029,0.378207
kr,0.268652,0.28803199999999995,0.28846700000000003,0.313635,0.273196,0.30755499999999997,0.209411,0.36340600000000006,1.0,0.27043500000000004,0.27266599999999996,0.282379,0.372061,0.3772110000000001,0.03191600000000001,0.07494400000000001,0.336791,0.28523399999999993,0.32854400000000006,0.293888
lingo,0.25858400000000004,0.3039780000000001,0.261422,0.24761000000000002,0.298312,0.33902899999999997,0.167244,0.340899,0.27043500000000004,1.0,0.29277,0.25084700000000004,0.360564,0.358199,0.028591000000000002,0.07731500000000002,0.257691,0.280738,0.253998,0.292863
lstar,0.265457,0.42878600000000006,0.24228500000000003,0.234492,0.426212,0.475846,0.1427,0.377551,0.27266599999999996,0.29277,1.0,0.231936,0.407463,0.47101000000000004,0.030521000000000003,0.085292,0.242371,0.417257,0.239244,0.357345
maccs,0.268349,0.236965,0.30953500000000006,0.241448,0.23208299999999998,0.265955,0.22275599999999998,0.28443599999999997,0.282379,0.25084700000000004,0.231936,1.0,0.275913,0.27396800000000004,0.026364000000000005,0.06506500000000001,0.29763199999999995,0.264897,0.255506,0.237198
map4,0.39358699999999996,0.45351499999999995,0.312367,0.336369,0.404528,0.45361599999999996,0.186685,0.504188,0.372061,0.360564,0.407463,0.275913,1.0,0.5789220000000002,0.036647000000000006,0.08875200000000003,0.337306,0.38754,0.339112,0.397663
mhfp,0.293754,0.432142,0.315646,0.325968,0.41014700000000004,0.530066,0.19539299999999998,0.6019720000000001,0.3772110000000001,0.358199,0.47101000000000004,0.27396800000000004,0.5789220000000002,1.0,0.031864,0.09013,0.343835,0.44169800000000004,0.327974,0.41103199999999995
ph2,0.03388100000000001,0.03216600000000001,0.025347,0.026436,0.027798000000000003,0.030352999999999998,0.018956,0.034869000000000004,0.03191600000000001,0.028591000000000002,0.030521000000000003,0.026364000000000005,0.036647000000000006,0.031864,1.0,0.07301300000000001,0.027348,0.031354,0.028622,0.026546000000000004
ph3,0.068568,0.088048,0.07467400000000002,0.06628,0.08699800000000002,0.08436000000000002,0.043488,0.08869300000000001,0.07494400000000001,0.07731500000000002,0.085292,0.06506500000000001,0.08875200000000003,0.09013,0.07301300000000001,1.0,0.070148,0.09004500000000001,0.07310499999999999,0.07900800000000001
pubchem,0.264965,0.26644,0.33657200000000004,0.37263,0.262716,0.27743500000000004,0.236209,0.349936,0.336791,0.257691,0.242371,0.29763199999999995,0.337306,0.343835,0.027348,0.070148,1.0,0.27582399999999996,0.35226799999999997,0.268509
rad2d,0.24751199999999998,0.35875999999999997,0.24873599999999996,0.23544400000000001,0.348153,0.384171,0.139936,0.37281900000000007,0.28523399999999993,0.280738,0.417257,0.264897,0.38754,0.44169800000000004,0.031354,0.09004500000000001,0.27582399999999996,1.0,0.23768999999999996,0.324647
rdkit,0.24065,0.303674,0.38007699999999994,0.447017,0.31050600000000006,0.27356899999999995,0.18367199999999997,0.325029,0.32854400000000006,0.253998,0.239244,0.255506,0.339112,0.327974,0.028622,0.07310499999999999,0.35226799999999997,0.23768999999999996,1.0,0.28145299999999995
tt,0.293136,0.441298,0.289592,0.256359,0.463135,0.40977600000000003,0.160499,0.378207,0.293888,0.292863,0.357345,0.237198,0.397663,0.41103199999999995,0.026546000000000004,0.07900800000000001,0.268509,0.324647,0.28145299999999995,1.0
