,ap,asp,avalon,daylight,dfs,ecfp,estate,fcfp,kr,lingo,lstar,maccs,map4,mhfp,ph2,ph3,pubchem,rad2d,rdkit,tt
lstar,0.26547652,0.42813254,0.24388281999999994,0.23615359999999996,0.42596073999999995,0.47397554,0.14408877999999997,0.3757711,0.27249323999999997,0.29222999999999993,1.0,0.23101405999999997,0.40614352000000004,0.46864446,0.030203759999999996,0.08467002000000001,0.24260772,0.41683538000000003,0.24050609999999994,0.35847993999999994
maccs,0.26960660000000003,0.23688573999999996,0.30898655999999997,0.24352174,0.23210630000000002,0.26647616,0.2244956,0.2849677,0.28369686,0.25100545999999996,0.23101405999999997,1.0,0.27551194,0.27422852,0.02568338,0.06352785999999999,0.2984584,0.26404061999999995,0.2557115,0.23819126000000002
map4,0.39452255999999997,0.4527525,0.31441963999999994,0.34198254000000006,0.40423908,0.4524666,0.18776024,0.50369904,0.37339622000000006,0.36183756,0.40614352000000004,0.27551194,1.0,0.57983856,0.03546592,0.08809899999999998,0.34031056,0.38785057999999994,0.34311468,0.39889828
mhfp,0.29440194000000003,0.43211552,0.31664361999999996,0.32908805999999996,0.4097458400000001,0.5279471800000001,0.19608335999999998,0.59965834,0.37878462000000007,0.35937411999999996,0.46864446,0.27422852,0.57983856,1.0,0.03178932,0.0892361,0.34539830000000005,0.4436337,0.33037864,0.41058084
ph2,0.03249692,0.030896419999999994,0.024746119999999993,0.025823679999999998,0.027116499999999998,0.02978419999999999,0.020064739999999998,0.03478813999999999,0.03104406,0.02877038,0.030203759999999996,0.02568338,0.03546592,0.03178932,1.0,0.06442079999999999,0.026740099999999996,0.03113246,0.025109879999999994,0.025751479999999997
ph3,0.06893491999999998,0.08688582,0.07480302,0.06691124,0.08605878,0.08362216,0.043776359999999986,0.0877618,0.07455312,0.07622477999999999,0.08467002000000001,0.06352785999999999,0.08809899999999998,0.0892361,0.06442079999999999,1.0,0.07108041999999999,0.09013000000000002,0.07362394,0.07703083999999999
pubchem,0.26791924,0.26860046,0.33924222,0.37627748000000005,0.26493363999999997,0.27988373999999994,0.23873688,0.3513059,0.34205687999999995,0.25962272000000003,0.24260772,0.2984584,0.34031056,0.34539830000000005,0.026740099999999996,0.07108041999999999,1.0,0.27741965999999996,0.3563970000000001,0.27162842000000004
rad2d,0.24772100000000002,0.35929938,0.25058714,0.23777331999999998,0.34861468,0.38513684000000004,0.14141597999999997,0.37299124,0.28644200000000003,0.28111242,0.41683538000000003,0.26404061999999995,0.38785057999999994,0.4436337,0.03113246,0.09013000000000002,0.27741965999999996,1.0,0.23973185999999994,0.3246542399999999
rdkit,0.24344116,0.30794563999999996,0.3822817,0.45111229999999997,0.31403585999999994,0.27523729999999996,0.1865964,0.32689077999999994,0.33252708,0.25667229999999996,0.24050609999999994,0.2557115,0.34311468,0.33037864,0.025109879999999994,0.07362394,0.3563970000000001,0.23973185999999994,1.0,0.28399322
tt,0.29531569999999996,0.4418085,0.29076458,0.25977789999999995,0.4657338,0.41107786,0.16148062,0.37792172,0.2954635199999999,0.29439171999999997,0.35847993999999994,0.23819126000000002,0.39889828,0.41058084,0.025751479999999997,0.07703083999999999,0.27162842000000004,0.3246542399999999,0.28399322,1.0
