,ap,asp,avalon,daylight,dfs,ecfp,estate,fcfp,kr,lingo,lstar,maccs,map4,mhfp,ph2,ph3,pubchem,rad2d,rdkit,tt
lstar,0.263081,0.425455,0.242006,0.23383800000000002,0.425026,0.475587,0.141155,0.37316400000000005,0.2714750000000001,0.292371,1.0,0.229933,0.40593200000000007,0.46829400000000004,0.031449,0.08367900000000002,0.24239300000000003,0.41705299999999995,0.23714200000000002,0.356372
maccs,0.26934400000000003,0.23699300000000004,0.309246,0.242404,0.233578,0.264843,0.221619,0.28369300000000003,0.28027399999999997,0.248669,0.229933,1.0,0.27530699999999997,0.273265,0.026386,0.06368100000000002,0.30028,0.26348,0.25476499999999996,0.23838500000000004
map4,0.39027900000000004,0.452059,0.313842,0.340668,0.40320100000000003,0.45364799999999994,0.184167,0.501351,0.37088699999999997,0.361091,0.40593200000000007,0.27530699999999997,1.0,0.5795530000000001,0.036006,0.08751800000000001,0.339468,0.38641899999999996,0.341416,0.39675099999999996
mhfp,0.29090299999999997,0.432039,0.316644,0.328308,0.41018600000000005,0.5296719999999999,0.192591,0.5986389999999999,0.375802,0.3594040000000001,0.46829400000000004,0.273265,0.5795530000000001,1.0,0.03205600000000001,0.087429,0.346856,0.44359400000000004,0.329733,0.407839
ph2,0.03360200000000001,0.03313,0.025828000000000004,0.025608000000000006,0.028945000000000005,0.030427,0.021403000000000002,0.035238000000000005,0.031331000000000005,0.029871000000000005,0.031449,0.026386,0.036006,0.03205600000000001,1.0,0.06972700000000001,0.026687000000000006,0.03198700000000001,0.0284,0.027206000000000004
ph3,0.06926399999999999,0.086245,0.075103,0.06634900000000002,0.08599100000000001,0.083106,0.044009000000000006,0.08730200000000002,0.073726,0.07582400000000003,0.08367900000000002,0.06368100000000002,0.08751800000000001,0.087429,0.06972700000000001,1.0,0.07020700000000002,0.08997500000000001,0.07401000000000002,0.076631
pubchem,0.26377300000000004,0.26925,0.339812,0.373121,0.265453,0.28021899999999994,0.23494700000000002,0.351013,0.340741,0.257743,0.24239300000000003,0.30028,0.339468,0.346856,0.026687000000000006,0.07020700000000002,1.0,0.27943200000000007,0.353927,0.27188799999999996
rad2d,0.24504099999999998,0.358161,0.25023100000000004,0.237473,0.34880900000000004,0.385758,0.139478,0.371469,0.28459900000000005,0.279692,0.41705299999999995,0.26348,0.38641899999999996,0.44359400000000004,0.03198700000000001,0.08997500000000001,0.27943200000000007,1.0,0.237634,0.32351899999999995
rdkit,0.23941500000000002,0.30731099999999995,0.382031,0.44920200000000005,0.31337000000000004,0.27355799999999997,0.181642,0.324512,0.330429,0.254283,0.23714200000000002,0.25476499999999996,0.341416,0.329733,0.0284,0.07401000000000002,0.353927,0.237634,1.0,0.28330099999999997
tt,0.292688,0.439478,0.291486,0.25903200000000004,0.463484,0.408825,0.15932800000000003,0.375116,0.29428499999999996,0.292437,0.356372,0.23838500000000004,0.39675099999999996,0.407839,0.027206000000000004,0.076631,0.27188799999999996,0.32351899999999995,0.28330099999999997,1.0
