,ap,asp,avalon,daylight,dfs,ecfp,estate,fcfp,kr,lingo,lstar,maccs,map4,mhfp,ph2,ph3,pubchem,rad2d,rdkit,tt
ap,1.0,0.294572,0.24720100000000003,0.23587799999999998,0.258394,0.296196,0.23762399999999997,0.299387,0.26870299999999997,0.254658,0.261671,0.26883100000000004,0.39135099999999995,0.290466,0.031814,0.06804600000000001,0.266118,0.24601399999999998,0.24029800000000004,0.291424
asp,0.294572,1.0,0.29594899999999996,0.30030199999999996,0.625738,0.4119790000000001,0.152693,0.37168600000000007,0.28592700000000004,0.300054,0.42612700000000003,0.23562999999999998,0.450587,0.429255,0.030122000000000003,0.08791600000000001,0.268533,0.360092,0.306982,0.439852
avalon,0.24720100000000003,0.29594899999999996,1.0,0.339459,0.313068,0.28456600000000004,0.204078,0.30845200000000006,0.288278,0.2604,0.24323199999999998,0.31156300000000003,0.31482,0.31582200000000005,0.024813,0.075005,0.33825199999999994,0.2506110000000001,0.381069,0.28863700000000003
daylight,0.23587799999999998,0.30030199999999996,0.339459,1.0,0.290542,0.269674,0.21105899999999997,0.33119400000000004,0.315219,0.247662,0.234002,0.245754,0.339784,0.32763000000000003,0.024767,0.06711700000000001,0.37693899999999997,0.237319,0.451111,0.257816
dfs,0.258394,0.625738,0.313068,0.290542,1.0,0.40303600000000006,0.14783200000000002,0.354092,0.270269,0.29638200000000003,0.4227429999999999,0.230812,0.401146,0.40680599999999995,0.026222000000000002,0.08689900000000002,0.26395799999999997,0.3489590000000001,0.31320699999999996,0.46408900000000003
ecfp,0.296196,0.4119790000000001,0.28456600000000004,0.269674,0.40303600000000006,1.0,0.18458200000000002,0.4412209999999999,0.30311099999999996,0.337479,0.472109,0.264475,0.44879600000000003,0.525422,0.029284000000000004,0.08465600000000002,0.278113,0.384693,0.271753,0.40711499999999995
estate,0.23762399999999997,0.152693,0.204078,0.21105899999999997,0.14783200000000002,0.18458200000000002,1.0,0.23164899999999997,0.210891,0.16763100000000003,0.143114,0.226527,0.189326,0.195921,0.018564000000000004,0.044597000000000005,0.23883500000000005,0.14223,0.18777000000000002,0.160642
fcfp,0.299387,0.37168600000000007,0.30845200000000006,0.33119400000000004,0.354092,0.4412209999999999,0.23164899999999997,1.0,0.36221400000000004,0.339355,0.372863,0.286488,0.502584,0.5973440000000001,0.034000999999999997,0.087949,0.35074500000000003,0.37295500000000004,0.325305,0.37534399999999996
kr,0.26870299999999997,0.28592700000000004,0.288278,0.315219,0.270269,0.30311099999999996,0.210891,0.36221400000000004,1.0,0.26929899999999996,0.26877799999999996,0.282196,0.370317,0.3758349999999999,0.029924,0.073933,0.34042799999999995,0.28295299999999995,0.331108,0.291362
lingo,0.254658,0.300054,0.2604,0.247662,0.29638200000000003,0.337479,0.16763100000000003,0.339355,0.26929899999999996,1.0,0.289524,0.251379,0.35753499999999994,0.35603,0.028277000000000004,0.07639100000000001,0.25783500000000004,0.27998199999999995,0.25485599999999997,0.291946
