,ap,asp,avalon,daylight,dfs,ecfp,estate,fcfp,kr,lingo,lstar,maccs,map4,mhfp,ph2,ph3,pubchem,rad2d,rdkit,tt
ap,1.0,0.29672200000000004,0.250052,0.240252,0.26083900000000004,0.30159600000000003,0.233312,0.301402,0.272242,0.258162,0.263824,0.270302,0.394545,0.292817,0.032107000000000004,0.067649,0.270309,0.246561,0.24609,0.29521499999999995
asp,0.29672200000000004,1.0,0.296806,0.301263,0.626186,0.41417800000000005,0.15010700000000002,0.371787,0.289432,0.300325,0.428721,0.23594600000000002,0.450421,0.43139400000000006,0.029921000000000003,0.08539000000000001,0.26781600000000005,0.357582,0.30819399999999997,0.438992
avalon,0.250052,0.296806,1.0,0.342395,0.311825,0.284888,0.202264,0.31079900000000005,0.295621,0.260569,0.24423499999999998,0.30959400000000004,0.31773400000000007,0.318796,0.024704999999999998,0.074313,0.342737,0.24926900000000002,0.38501799999999997,0.28951699999999997
daylight,0.240252,0.301263,0.342395,1.0,0.288736,0.2713,0.209465,0.33281400000000005,0.319955,0.24774700000000002,0.23428000000000002,0.24401,0.342767,0.329309,0.024935000000000002,0.066139,0.379039,0.236798,0.452676,0.257525
dfs,0.26083900000000004,0.626186,0.311825,0.288736,1.0,0.40372600000000003,0.145436,0.354551,0.27572599999999997,0.29423,0.427929,0.23087399999999997,0.402273,0.40908300000000003,0.025532000000000003,0.08492500000000001,0.26295100000000005,0.347915,0.311744,0.463366
ecfp,0.30159600000000003,0.41417800000000005,0.284888,0.2713,0.40372600000000003,1.0,0.18373799999999998,0.44471900000000003,0.307637,0.338808,0.4744650000000001,0.267178,0.45284399999999997,0.5286,0.028239000000000004,0.081278,0.27904300000000004,0.38359800000000005,0.275351,0.410832
estate,0.233312,0.15010700000000002,0.202264,0.209465,0.145436,0.18373799999999998,1.0,0.228613,0.209008,0.16642600000000002,0.141889,0.22352600000000003,0.18532400000000002,0.193951,0.018926,0.04234500000000001,0.239249,0.139873,0.188143,0.15990900000000002
fcfp,0.301402,0.371787,0.31079900000000005,0.33281400000000005,0.354551,0.44471900000000003,0.228613,1.0,0.3675880000000001,0.338969,0.37387,0.285322,0.504051,0.598726,0.032711000000000004,0.086197,0.351955,0.37283599999999995,0.33161599999999997,0.37716900000000003
kr,0.272242,0.289432,0.295621,0.319955,0.27572599999999997,0.307637,0.209008,0.3675880000000001,1.0,0.272144,0.2722030000000001,0.28430300000000003,0.376979,0.38128100000000004,0.029842,0.072613,0.34665100000000004,0.287935,0.339077,0.29552999999999996
lingo,0.258162,0.300325,0.260569,0.24774700000000002,0.29423,0.338808,0.16642600000000002,0.338969,0.272144,1.0,0.289522,0.24985900000000003,0.360333,0.35569300000000004,0.027872000000000004,0.073094,0.25698000000000004,0.278434,0.256184,0.29091000000000006
lstar,0.263824,0.428721,0.24423499999999998,0.23428000000000002,0.427929,0.4744650000000001,0.141889,0.37387,0.2722030000000001,0.289522,1.0,0.230965,0.405406,0.46900700000000006,0.028712,0.08247000000000002,0.240785,0.41659700000000005,0.241004,0.35933600000000004
maccs,0.270302,0.23594600000000002,0.30959400000000004,0.24401,0.23087399999999997,0.267178,0.22352600000000003,0.285322,0.28430300000000003,0.24985900000000003,0.230965,1.0,0.276638,0.274689,0.025197000000000004,0.062134,0.30030300000000004,0.262919,0.25850100000000004,0.23695
map4,0.394545,0.450421,0.31773400000000007,0.342767,0.402273,0.45284399999999997,0.18532400000000002,0.504051,0.376979,0.360333,0.405406,0.276638,1.0,0.5808580000000001,0.034035,0.08623600000000001,0.342218,0.38741,0.34769500000000003,0.398474
mhfp,0.292817,0.43139400000000006,0.318796,0.329309,0.40908300000000003,0.5286,0.193951,0.598726,0.38128100000000004,0.35569300000000004,0.46900700000000006,0.274689,0.5808580000000001,1.0,0.029771000000000002,0.08732600000000001,0.34553,0.443155,0.33384199999999997,0.41082799999999997
ph2,0.032107000000000004,0.029921000000000003,0.024704999999999998,0.024935000000000002,0.025532000000000003,0.028239000000000004,0.018926,0.032711000000000004,0.029842,0.027872000000000004,0.028712,0.025197000000000004,0.034035,0.029771000000000002,1.0,0.059484,0.025815000000000005,0.029975000000000005,0.026775,0.024257
ph3,0.067649,0.08539000000000001,0.074313,0.066139,0.08492500000000001,0.081278,0.04234500000000001,0.086197,0.072613,0.073094,0.08247000000000002,0.062134,0.08623600000000001,0.08732600000000001,0.059484,1.0,0.070101,0.08749000000000001,0.073413,0.074821
pubchem,0.270309,0.26781600000000005,0.342737,0.379039,0.26295100000000005,0.27904300000000004,0.239249,0.351955,0.34665100000000004,0.25698000000000004,0.240785,0.30030300000000004,0.342218,0.34553,0.025815000000000005,0.070101,1.0,0.27569399999999994,0.363848,0.269663
rad2d,0.246561,0.357582,0.24926900000000002,0.236798,0.347915,0.38359800000000005,0.139873,0.37283599999999995,0.287935,0.278434,0.41659700000000005,0.262919,0.38741,0.443155,0.029975000000000005,0.08749000000000001,0.27569399999999994,1.0,0.24007699999999998,0.32428999999999997
rdkit,0.24609,0.30819399999999997,0.38501799999999997,0.452676,0.311744,0.275351,0.188143,0.33161599999999997,0.339077,0.256184,0.241004,0.25850100000000004,0.34769500000000003,0.33384199999999997,0.026775,0.073413,0.363848,0.24007699999999998,1.0,0.284165
tt,0.29521499999999995,0.438992,0.28951699999999997,0.257525,0.463366,0.410832,0.15990900000000002,0.37716900000000003,0.29552999999999996,0.29091000000000006,0.35933600000000004,0.23695,0.398474,0.41082799999999997,0.024257,0.074821,0.269663,0.32428999999999997,0.284165,1.0
