,ap,asp,avalon,daylight,dfs,ecfp,estate,fcfp,kr,lingo,lstar,maccs,map4,mhfp,ph2,ph3,pubchem,rad2d,rdkit,tt
ap,1.0,0.296732,0.247284,0.238608,0.26276700000000003,0.301284,0.23143100000000005,0.29910200000000003,0.26916900000000005,0.259214,0.26532300000000003,0.268029,0.39314,0.293012,0.031341,0.070415,0.265017,0.24696700000000002,0.24348000000000003,0.29392799999999997
asp,0.296732,1.0,0.296758,0.305537,0.627816,0.41425199999999995,0.151387,0.372366,0.28769800000000006,0.302703,0.426475,0.235763,0.45226700000000003,0.43228199999999994,0.030665000000000005,0.08785900000000002,0.267042,0.35706499999999997,0.30742800000000003,0.441618
avalon,0.247284,0.296758,1.0,0.338066,0.314238,0.28355,0.201174,0.30417700000000003,0.28777600000000003,0.259331,0.24295,0.307007,0.310728,0.313868,0.023756000000000003,0.07448500000000001,0.335893,0.249286,0.378164,0.29003599999999996
daylight,0.238608,0.305537,0.338066,1.0,0.294749,0.272578,0.208639,0.331418,0.313152,0.24993500000000005,0.237373,0.24268699999999999,0.342326,0.329717,0.025935000000000003,0.06817600000000001,0.37481,0.238148,0.45067799999999997,0.260984
dfs,0.26276700000000003,0.627816,0.314238,0.294749,1.0,0.40476899999999993,0.14746299999999998,0.354351,0.273449,0.29740900000000003,0.4242,0.231001,0.403251,0.409551,0.026473000000000003,0.086962,0.26527,0.346708,0.31279300000000004,0.46654299999999993
ecfp,0.301284,0.41425199999999995,0.28355,0.272578,0.40476899999999993,1.0,0.183083,0.44371400000000005,0.30502599999999996,0.340908,0.47414700000000004,0.267379,0.45183500000000004,0.527588,0.029967,0.08475300000000001,0.27773300000000006,0.384575,0.27340700000000007,0.408709
estate,0.23143100000000005,0.151387,0.201174,0.208639,0.14746299999999998,0.183083,1.0,0.22631500000000002,0.207515,0.166959,0.14258600000000002,0.2214,0.18445100000000003,0.192502,0.018858,0.043631,0.234339,0.139514,0.18478499999999998,0.159651
fcfp,0.29910200000000003,0.372366,0.30417700000000003,0.331418,0.354351,0.44371400000000005,0.22631500000000002,1.0,0.360842,0.340381,0.37420899999999996,0.28089000000000003,0.50046,0.5959989999999998,0.034665,0.08849900000000001,0.348149,0.36961000000000005,0.324854,0.375551
kr,0.26916900000000005,0.28769800000000006,0.28777600000000003,0.313152,0.273449,0.30502599999999996,0.207515,0.360842,1.0,0.26876900000000004,0.27147200000000005,0.28283600000000003,0.36924,0.37539800000000006,0.030476000000000003,0.074572,0.336225,0.28296800000000005,0.33009700000000003,0.29321499999999995
lingo,0.259214,0.302703,0.259331,0.24993500000000005,0.29740900000000003,0.340908,0.166959,0.340381,0.26876900000000004,1.0,0.29189199999999993,0.249921,0.35984099999999997,0.357795,0.027917,0.075749,0.258712,0.281093,0.253807,0.2935630000000001
lstar,0.26532300000000003,0.426475,0.24295,0.237373,0.4242,0.47414700000000004,0.14258600000000002,0.37420899999999996,0.27147200000000005,0.29189199999999993,1.0,0.231077,0.405408,0.467337,0.030414000000000004,0.085718,0.24111100000000002,0.41463900000000004,0.24001599999999998,0.357337
maccs,0.268029,0.235763,0.307007,0.24268699999999999,0.231001,0.267379,0.2214,0.28089000000000003,0.28283600000000003,0.249921,0.231077,1.0,0.274337,0.272413,0.025520000000000004,0.06348800000000002,0.29696199999999995,0.26283,0.25315800000000005,0.23655199999999998
map4,0.39314,0.45226700000000003,0.310728,0.342326,0.403251,0.45183500000000004,0.18445100000000003,0.50046,0.36924,0.35984099999999997,0.405408,0.274337,1.0,0.5767950000000001,0.035426000000000006,0.08917700000000002,0.337309,0.38795,0.34128,0.39818000000000003
mhfp,0.293012,0.43228199999999994,0.313868,0.329717,0.409551,0.527588,0.192502,0.5959989999999998,0.37539800000000006,0.357795,0.467337,0.272413,0.5767950000000001,1.0,0.032243,0.09026500000000001,0.343588,0.442853,0.329218,0.40929499999999996
ph2,0.031341,0.030665000000000005,0.023756000000000003,0.025935000000000003,0.026473000000000003,0.029967,0.018858,0.034665,0.030476000000000003,0.027917,0.030414000000000004,0.025520000000000004,0.035426000000000006,0.032243,1.0,0.058528,0.026276000000000004,0.030434000000000003,0.025876999999999997,0.025305
ph3,0.070415,0.08785900000000002,0.07448500000000001,0.06817600000000001,0.086962,0.08475300000000001,0.043631,0.08849900000000001,0.074572,0.075749,0.085718,0.06348800000000002,0.08917700000000002,0.09026500000000001,0.058528,1.0,0.07120100000000001,0.09181800000000001,0.07430900000000001,0.07762
pubchem,0.265017,0.267042,0.335893,0.37481,0.26527,0.27773300000000006,0.234339,0.348149,0.336225,0.258712,0.24111100000000002,0.29696199999999995,0.337309,0.343588,0.026276000000000004,0.07120100000000001,1.0,0.276849,0.3552,0.270776
rad2d,0.24696700000000002,0.35706499999999997,0.249286,0.238148,0.346708,0.384575,0.139514,0.36961000000000005,0.28296800000000005,0.281093,0.41463900000000004,0.26283,0.38795,0.442853,0.030434000000000003,0.09181800000000001,0.276849,1.0,0.23855600000000005,0.32457699999999995
rdkit,0.24348000000000003,0.30742800000000003,0.378164,0.45067799999999997,0.31279300000000004,0.27340700000000007,0.18478499999999998,0.324854,0.33009700000000003,0.253807,0.24001599999999998,0.25315800000000005,0.34128,0.329218,0.025876999999999997,0.07430900000000001,0.3552,0.23855600000000005,1.0,0.28366899999999995
tt,0.29392799999999997,0.441618,0.29003599999999996,0.260984,0.46654299999999993,0.408709,0.159651,0.375551,0.29321499999999995,0.2935630000000001,0.357337,0.23655199999999998,0.39818000000000003,0.40929499999999996,0.025305,0.07762,0.270776,0.32457699999999995,0.28366899999999995,1.0
