,ap,asp,avalon,daylight,dfs,ecfp,estate,fcfp,kr,lingo,lstar,maccs,map4,mhfp,ph2,ph3,pubchem,rad2d,rdkit,tt
ap,1.0,0.300277,0.249894,0.23816800000000002,0.263722,0.304273,0.236,0.303315,0.271092,0.2607630000000001,0.267635,0.27172199999999996,0.396468,0.297215,0.032461000000000004,0.06949900000000002,0.26919400000000004,0.250294,0.24500100000000002,0.29488
asp,0.300277,1.0,0.29775799999999997,0.301185,0.624201,0.41483600000000004,0.153932,0.373305,0.289268,0.30442500000000006,0.42820300000000006,0.23624,0.452751,0.43274700000000005,0.031265,0.08789000000000001,0.269473,0.359757,0.306388,0.441068
avalon,0.249894,0.29775799999999997,1.0,0.33987,0.314581,0.286261,0.202052,0.31035300000000005,0.29179499999999997,0.26255700000000004,0.243299,0.30874700000000005,0.315093,0.317212,0.024542,0.074438,0.33906,0.25133300000000003,0.380337,0.29061899999999996
daylight,0.23816800000000002,0.301185,0.33987,1.0,0.29147399999999996,0.273037,0.21126999999999999,0.334431,0.31406000000000006,0.24894899999999998,0.23608800000000002,0.241375,0.342259,0.33056800000000003,0.026193,0.06710500000000001,0.375731,0.23851400000000003,0.449718,0.259318
dfs,0.263722,0.624201,0.314581,0.29147399999999996,1.0,0.405185,0.14835900000000002,0.355506,0.275697,0.298583,0.42429700000000004,0.23053800000000002,0.40415,0.4094070000000001,0.027120000000000005,0.08643400000000001,0.26564499999999996,0.34837699999999994,0.31132000000000004,0.46471399999999996
ecfp,0.304273,0.41483600000000004,0.286261,0.273037,0.405185,1.0,0.18600100000000003,0.44354899999999997,0.306935,0.34111099999999994,0.47251099999999996,0.266849,0.452704,0.527283,0.029613000000000004,0.08417100000000001,0.28023000000000003,0.382871,0.275425,0.41118699999999997
estate,0.236,0.153932,0.202052,0.21126999999999999,0.14835900000000002,0.18600100000000003,1.0,0.231634,0.211009,0.169841,0.1456,0.22470499999999996,0.18809099999999998,0.197913,0.019415,0.04372600000000001,0.23927799999999996,0.142629,0.187308,0.160699
fcfp,0.303315,0.373305,0.31035300000000005,0.334431,0.355506,0.44354899999999997,0.231634,1.0,0.3654280000000001,0.341033,0.375593,0.28435400000000005,0.502895,0.5991540000000001,0.034571000000000005,0.087907,0.35330400000000006,0.371716,0.328131,0.376227
kr,0.271092,0.289268,0.29179499999999997,0.31406000000000006,0.275697,0.306935,0.211009,0.3654280000000001,1.0,0.27467700000000006,0.272583,0.28367400000000004,0.371803,0.378312,0.031604,0.07532900000000001,0.342066,0.286926,0.332943,0.294666
lingo,0.2607630000000001,0.30442500000000006,0.26255700000000004,0.24894899999999998,0.298583,0.34111099999999994,0.169841,0.341033,0.27467700000000006,1.0,0.293717,0.25140300000000004,0.36155,0.359752,0.028607000000000004,0.07680800000000002,0.2607110000000001,0.28160300000000005,0.25701599999999997,0.295126
lstar,0.267635,0.42820300000000006,0.243299,0.23608800000000002,0.42429700000000004,0.47251099999999996,0.1456,0.375593,0.272583,0.293717,1.0,0.231579,0.406432,0.469337,0.030621000000000002,0.08518200000000002,0.24432199999999998,0.415829,0.240542,0.357144
maccs,0.27172199999999996,0.23624,0.30874700000000005,0.241375,0.23053800000000002,0.266849,0.22470499999999996,0.28435400000000005,0.28367400000000004,0.25140300000000004,0.231579,1.0,0.2751910000000001,0.274118,0.025902000000000005,0.063168,0.29751900000000003,0.26356999999999997,0.25433300000000003,0.236353
map4,0.396468,0.452751,0.315093,0.342259,0.40415,0.452704,0.18809099999999998,0.502895,0.371803,0.36155,0.406432,0.2751910000000001,1.0,0.5791700000000001,0.035119000000000004,0.08879000000000001,0.341016,0.388426,0.34437799999999996,0.398508
mhfp,0.297215,0.43274700000000005,0.317212,0.33056800000000003,0.4094070000000001,0.527283,0.197913,0.5991540000000001,0.378312,0.359752,0.469337,0.274118,0.5791700000000001,1.0,0.031488,0.0899,0.347045,0.442776,0.33148299999999997,0.4105980000000001
ph2,0.032461000000000004,0.031265,0.024542,0.026193,0.027120000000000005,0.029613000000000004,0.019415,0.034571000000000005,0.031604,0.028607000000000004,0.030621000000000002,0.025902000000000005,0.035119000000000004,0.031488,1.0,0.061676,0.026456000000000007,0.031364,0.026319000000000006,0.025179000000000003
ph3,0.06949900000000002,0.08789000000000001,0.074438,0.06710500000000001,0.08643400000000001,0.08417100000000001,0.04372600000000001,0.087907,0.07532900000000001,0.07680800000000002,0.08518200000000002,0.063168,0.08879000000000001,0.0899,0.061676,1.0,0.07088000000000001,0.09084800000000001,0.073536,0.07834300000000001
pubchem,0.26919400000000004,0.269473,0.33906,0.375731,0.26564499999999996,0.28023000000000003,0.23927799999999996,0.35330400000000006,0.342066,0.2607110000000001,0.24432199999999998,0.29751900000000003,0.341016,0.347045,0.026456000000000007,0.07088000000000001,1.0,0.278266,0.355995,0.269974
rad2d,0.250294,0.359757,0.25133300000000003,0.23851400000000003,0.34837699999999994,0.382871,0.142629,0.371716,0.286926,0.28160300000000005,0.415829,0.26356999999999997,0.388426,0.442776,0.031364,0.09084800000000001,0.278266,1.0,0.240756,0.32427700000000004
rdkit,0.24500100000000002,0.306388,0.380337,0.449718,0.31132000000000004,0.275425,0.187308,0.328131,0.332943,0.25701599999999997,0.240542,0.25433300000000003,0.34437799999999996,0.33148299999999997,0.026319000000000006,0.073536,0.355995,0.240756,1.0,0.284487
tt,0.29488,0.441068,0.29061899999999996,0.259318,0.46471399999999996,0.41118699999999997,0.160699,0.376227,0.294666,0.295126,0.357144,0.236353,0.398508,0.4105980000000001,0.025179000000000003,0.07834300000000001,0.269974,0.32427700000000004,0.284487,1.0
