,ap,asp,avalon,daylight,dfs,ecfp,estate,fcfp,kr,lingo,lstar,maccs,map4,mhfp,ph2,ph3,pubchem,rad2d,rdkit,tt
ap,1.0,0.2959530000000001,0.24405300000000002,0.238627,0.259144,0.297584,0.23495099999999997,0.29743600000000003,0.26802700000000007,0.255318,0.261511,0.26557700000000006,0.389919,0.29112899999999997,0.033636,0.06822,0.26665500000000003,0.244162,0.240213,0.292852
asp,0.2959530000000001,1.0,0.294102,0.302742,0.622663,0.41063999999999995,0.15154099999999998,0.372243,0.28806099999999996,0.29940100000000003,0.422368,0.23481900000000006,0.451593,0.43021800000000004,0.031678000000000005,0.08683900000000001,0.267153,0.35567600000000005,0.30341599999999996,0.435961
avalon,0.24405300000000002,0.294102,1.0,0.339256,0.310112,0.280286,0.19992000000000001,0.30367799999999995,0.289727,0.25695999999999997,0.23865699999999998,0.30665800000000004,0.3098660000000001,0.31141,0.024349000000000003,0.07439100000000001,0.337204,0.24633899999999997,0.378118,0.286023
daylight,0.238627,0.302742,0.339256,1.0,0.289558,0.27022399999999996,0.212054,0.33144300000000004,0.315684,0.24681400000000003,0.234686,0.242025,0.34041600000000005,0.32728999999999997,0.026207000000000005,0.06641300000000001,0.37529299999999993,0.236746,0.44988999999999996,0.25759899999999997
dfs,0.259144,0.622663,0.310112,0.289558,1.0,0.40092700000000003,0.146081,0.353115,0.27323600000000003,0.293955,0.420238,0.229776,0.40119499999999997,0.405908,0.027137,0.086408,0.26149700000000003,0.344819,0.306963,0.45856800000000003
ecfp,0.297584,0.41063999999999995,0.280286,0.27022399999999996,0.40092700000000003,1.0,0.184139,0.44152700000000006,0.30513199999999996,0.336316,0.46784500000000007,0.26396000000000003,0.448851,0.52279,0.031070999999999998,0.083724,0.277183,0.381087,0.26917900000000006,0.40506499999999995
estate,0.23495099999999997,0.15154099999999998,0.19992000000000001,0.212054,0.146081,0.184139,1.0,0.230312,0.207695,0.167315,0.142604,0.22164300000000003,0.187139,0.195372,0.020306,0.043327000000000004,0.23936100000000002,0.1412,0.18577300000000002,0.15995000000000004
fcfp,0.29743600000000003,0.372243,0.30367799999999995,0.33144300000000004,0.353115,0.44152700000000006,0.230312,1.0,0.36286,0.336638,0.372753,0.280082,0.50274,0.598201,0.035859,0.08735200000000001,0.34887700000000005,0.371669,0.322361,0.37333
kr,0.26802700000000007,0.28806099999999996,0.289727,0.315684,0.27323600000000003,0.30513199999999996,0.207695,0.36286,1.0,0.269997,0.272604,0.27841600000000005,0.373004,0.37922100000000003,0.030835,0.07338800000000001,0.33982700000000005,0.28644000000000003,0.328762,0.29079099999999997
lingo,0.255318,0.29940100000000003,0.25695999999999997,0.24681400000000003,0.293955,0.336316,0.167315,0.336638,0.269997,1.0,0.286568,0.247819,0.358536,0.354257,0.029562,0.07650000000000001,0.25533700000000004,0.27714700000000003,0.25198400000000004,0.290041
