,ap,asp,avalon,daylight,dfs,ecfp,estate,fcfp,kr,lingo,lstar,maccs,map4,mhfp,ph2,ph3,pubchem,rad2d,rdkit,tt
ap,1.0,0.30168399999999995,0.249601,0.24026199999999998,0.26560600000000006,0.302092,0.23687399999999997,0.303746,0.274034,0.260111,0.26715900000000004,0.271561,0.39729200000000003,0.295901,0.031109000000000005,0.06785699999999999,0.268704,0.249388,0.245929,0.29724900000000004
asp,0.30168399999999995,1.0,0.300788,0.30559200000000003,0.6300180000000001,0.41526,0.151198,0.37430599999999997,0.290407,0.30651300000000004,0.428692,0.237945,0.454653,0.432046,0.030569000000000006,0.08618000000000002,0.27007400000000004,0.35882400000000003,0.3130030000000001,0.444058
avalon,0.249601,0.300788,1.0,0.341625,0.31735,0.28660699999999995,0.20019,0.308616,0.292265,0.26184300000000005,0.2466,0.307307,0.317042,0.31673500000000004,0.024077000000000005,0.07419200000000002,0.341444,0.250081,0.381978,0.291725
daylight,0.24026199999999998,0.30559200000000003,0.341625,1.0,0.29385800000000006,0.273448,0.20795500000000003,0.33282599999999996,0.31669400000000003,0.250408,0.237394,0.24259499999999998,0.34353300000000003,0.328693,0.024689000000000003,0.06606400000000001,0.37562700000000004,0.23672,0.454068,0.26164899999999996
dfs,0.26560600000000006,0.6300180000000001,0.31735,0.29385800000000006,1.0,0.4055190000000001,0.147244,0.35729500000000003,0.2767,0.30001700000000003,0.42587300000000006,0.23137,0.40609900000000004,0.4097370000000001,0.026784000000000002,0.085195,0.266477,0.34722299999999995,0.318615,0.46856000000000003
ecfp,0.302092,0.41526,0.28660699999999995,0.273448,0.4055190000000001,1.0,0.18333399999999997,0.44511100000000003,0.30994700000000003,0.343686,0.475391,0.26527199999999995,0.45349400000000006,0.5286130000000001,0.029568000000000007,0.082459,0.27964300000000003,0.385294,0.277064,0.411839
estate,0.23687399999999997,0.151198,0.20019,0.20795500000000003,0.147244,0.18333399999999997,1.0,0.228861,0.21053200000000002,0.168551,0.142577,0.222996,0.187323,0.19446300000000002,0.019328,0.043480000000000005,0.235467,0.13961800000000002,0.186505,0.16003199999999998
fcfp,0.303746,0.37430599999999997,0.308616,0.33282599999999996,0.35729500000000003,0.44511100000000003,0.228861,1.0,0.365967,0.341796,0.375687,0.28335099999999996,0.5033850000000001,0.598332,0.034332999999999995,0.086562,0.35054300000000005,0.37227400000000005,0.328559,0.3785700000000001
kr,0.274034,0.290407,0.292265,0.31669400000000003,0.2767,0.30994700000000003,0.21053200000000002,0.365967,1.0,0.272974,0.273982,0.28411899999999995,0.374118,0.379964,0.031133000000000004,0.07416000000000002,0.341712,0.286706,0.334572,0.2973
lingo,0.260111,0.30651300000000004,0.26184300000000005,0.250408,0.30001700000000003,0.343686,0.168551,0.341796,0.272974,1.0,0.29488000000000003,0.252631,0.362383,0.35985100000000003,0.028495,0.07398,0.25972199999999995,0.280062,0.258377,0.295079
lstar,0.26715900000000004,0.428692,0.2466,0.237394,0.42587300000000006,0.475391,0.142577,0.375687,0.273982,0.29488000000000003,1.0,0.230067,0.40618,0.46934000000000003,0.030178000000000003,0.08317400000000001,0.24378700000000003,0.41641500000000004,0.244017,0.360378
maccs,0.271561,0.237945,0.307307,0.24259499999999998,0.23137,0.26527199999999995,0.222996,0.28335099999999996,0.28411899999999995,0.252631,0.230067,1.0,0.274999,0.27295699999999995,0.025222,0.062878,0.299264,0.26207,0.25531800000000004,0.23639300000000002
map4,0.39729200000000003,0.454653,0.317042,0.34353300000000003,0.40609900000000004,0.45349400000000006,0.187323,0.5033850000000001,0.374118,0.362383,0.40618,0.274999,1.0,0.577869,0.035382000000000004,0.087012,0.33988599999999997,0.38775600000000005,0.34575,0.400733
mhfp,0.295901,0.432046,0.31673500000000004,0.328693,0.4097370000000001,0.5286130000000001,0.19446300000000002,0.598332,0.379964,0.35985100000000003,0.46934000000000003,0.27295699999999995,0.577869,1.0,0.031861,0.08798400000000002,0.344733,0.4433450000000001,0.33148900000000003,0.411303
ph2,0.031109000000000005,0.030569000000000006,0.024077000000000005,0.024689000000000003,0.026784000000000002,0.029568000000000007,0.019328,0.034332999999999995,0.031133000000000004,0.028495,0.030178000000000003,0.025222,0.035382000000000004,0.031861,1.0,0.063,0.025332000000000004,0.030942000000000008,0.024172,0.024697000000000004
ph3,0.06785699999999999,0.08618000000000002,0.07419200000000002,0.06606400000000001,0.085195,0.082459,0.043480000000000005,0.086562,0.07416000000000002,0.07398,0.08317400000000001,0.062878,0.087012,0.08798400000000002,0.063,1.0,0.06956400000000001,0.08907700000000002,0.07298500000000001,0.07588299999999999
pubchem,0.268704,0.27007400000000004,0.341444,0.37562700000000004,0.266477,0.27964300000000003,0.235467,0.35054300000000005,0.341712,0.25972199999999995,0.24378700000000003,0.299264,0.33988599999999997,0.344733,0.025332000000000004,0.06956400000000001,1.0,0.277139,0.356502,0.273501
rad2d,0.249388,0.35882400000000003,0.250081,0.23672,0.34722299999999995,0.385294,0.13961800000000002,0.37227400000000005,0.286706,0.280062,0.41641500000000004,0.26207,0.38775600000000005,0.4433450000000001,0.030942000000000008,0.08907700000000002,0.277139,1.0,0.239717,0.324315
rdkit,0.245929,0.3130030000000001,0.381978,0.454068,0.318615,0.277064,0.186505,0.328559,0.334572,0.258377,0.244017,0.25531800000000004,0.34575,0.33148900000000003,0.024172,0.07298500000000001,0.356502,0.239717,1.0,0.286798
tt,0.29724900000000004,0.444058,0.291725,0.26164899999999996,0.46856000000000003,0.411839,0.16003199999999998,0.3785700000000001,0.2973,0.295079,0.360378,0.23639300000000002,0.400733,0.411303,0.024697000000000004,0.07588299999999999,0.273501,0.324315,0.286798,1.0
