,ap,asp,avalon,daylight,dfs,ecfp,estate,fcfp,kr,lingo,lstar,maccs,map4,mhfp,ph2,ph3,pubchem,rad2d,rdkit,tt
ap,1.0,0.29763199999999995,0.24943099999999999,0.240283,0.262748,0.30214599999999997,0.23658800000000002,0.30268799999999996,0.274126,0.25724400000000003,0.26400500000000005,0.269552,0.39600300000000005,0.295675,0.03261200000000001,0.06877,0.267005,0.24695699999999998,0.24348100000000003,0.295751
asp,0.29763199999999995,1.0,0.29928799999999994,0.30761200000000005,0.6257010000000001,0.41624000000000005,0.153759,0.37438699999999997,0.290062,0.305377,0.42877600000000005,0.23587599999999997,0.45239700000000005,0.4329780000000001,0.030717000000000008,0.085497,0.270188,0.358099,0.308481,0.44142800000000004
avalon,0.24943099999999999,0.29928799999999994,1.0,0.344904,0.31778999999999996,0.28829299999999997,0.20361200000000002,0.30909899999999996,0.292332,0.26328900000000005,0.24539299999999997,0.309016,0.31528500000000004,0.31827000000000005,0.024454000000000004,0.07492300000000002,0.338941,0.252243,0.38441500000000006,0.29402999999999996
daylight,0.240283,0.30761200000000005,0.344904,1.0,0.297274,0.276163,0.21172400000000002,0.33309300000000003,0.316826,0.25140000000000007,0.23791099999999996,0.24534299999999998,0.3434120000000001,0.32977599999999996,0.026107000000000005,0.066877,0.377184,0.23985399999999998,0.45351,0.262909
dfs,0.262748,0.6257010000000001,0.31778999999999996,0.297274,1.0,0.406235,0.14980499999999997,0.356813,0.27495300000000006,0.29924399999999995,0.425846,0.230977,0.40376300000000004,0.41051400000000005,0.026413,0.084846,0.267917,0.347029,0.315541,0.46466599999999997
ecfp,0.30214599999999997,0.41624000000000005,0.28829299999999997,0.276163,0.406235,1.0,0.18697399999999997,0.44671700000000003,0.31019100000000005,0.341247,0.47391900000000003,0.266245,0.45395300000000005,0.530195,0.029856,0.08214900000000001,0.282325,0.387195,0.278034,0.41437000000000007
estate,0.23658800000000002,0.153759,0.20361200000000002,0.21172400000000002,0.14980499999999997,0.18697399999999997,1.0,0.23035799999999998,0.211963,0.167892,0.145362,0.22636199999999998,0.188526,0.19746200000000003,0.019281000000000003,0.04326900000000001,0.239353,0.142176,0.187809,0.16381600000000002
fcfp,0.30268799999999996,0.37438699999999997,0.30909899999999996,0.33309300000000003,0.356813,0.44671700000000003,0.23035799999999998,1.0,0.36472000000000004,0.341328,0.37550500000000003,0.28573899999999997,0.503579,0.6009390000000001,0.034772000000000004,0.08594700000000001,0.351091,0.37331800000000004,0.327612,0.38071600000000005
kr,0.274126,0.290062,0.292332,0.316826,0.27495300000000006,0.31019100000000005,0.211963,0.36472000000000004,1.0,0.27065500000000003,0.271923,0.284637,0.37471899999999997,0.379835,0.03153000000000001,0.07289200000000001,0.343657,0.28597300000000003,0.333625,0.297185
lingo,0.25724400000000003,0.305377,0.26328900000000005,0.25140000000000007,0.29924399999999995,0.341247,0.167892,0.341328,0.27065500000000003,1.0,0.29256100000000007,0.250119,0.36135,0.360222,0.028273000000000003,0.07547400000000001,0.258859,0.28090699999999996,0.257573,0.29494400000000004
lstar,0.26400500000000005,0.42877600000000005,0.24539299999999997,0.23791099999999996,0.425846,0.47391900000000003,0.145362,0.37550500000000003,0.271923,0.29256100000000007,1.0,0.23003600000000002,0.40512600000000004,0.46809300000000004,0.030214000000000005,0.082995,0.242554,0.41628000000000004,0.241852,0.35891300000000004
maccs,0.269552,0.23587599999999997,0.309016,0.24534299999999998,0.230977,0.266245,0.22636199999999998,0.28573899999999997,0.284637,0.250119,0.23003600000000002,1.0,0.274004,0.273346,0.025172000000000003,0.06225700000000001,0.299298,0.26294799999999996,0.25610600000000006,0.23922300000000005
map4,0.39600300000000005,0.45239700000000005,0.31528500000000004,0.3434120000000001,0.40376300000000004,0.45395300000000005,0.188526,0.503579,0.37471899999999997,0.36135,0.40512600000000004,0.274004,1.0,0.579519,0.035551,0.086409,0.34019400000000005,0.38648000000000005,0.344046,0.399147
mhfp,0.295675,0.4329780000000001,0.31827000000000005,0.32977599999999996,0.41051400000000005,0.530195,0.19746200000000003,0.6009390000000001,0.379835,0.360222,0.46809300000000004,0.273346,0.579519,1.0,0.031995,0.08766800000000001,0.345502,0.443809,0.33204199999999995,0.41377700000000006
ph2,0.03261200000000001,0.030717000000000008,0.024454000000000004,0.026107000000000005,0.026413,0.029856,0.019281000000000003,0.034772000000000004,0.03153000000000001,0.028273000000000003,0.030214000000000005,0.025172000000000003,0.035551,0.031995,1.0,0.068488,0.027114000000000003,0.030647000000000004,0.026084000000000003,0.026153000000000003
ph3,0.06877,0.085497,0.07492300000000002,0.066877,0.084846,0.08214900000000001,0.04326900000000001,0.08594700000000001,0.07289200000000001,0.07547400000000001,0.082995,0.06225700000000001,0.086409,0.08766800000000001,0.068488,1.0,0.07000600000000001,0.08899600000000002,0.07318500000000001,0.07667300000000002
pubchem,0.267005,0.270188,0.338941,0.377184,0.267917,0.282325,0.239353,0.351091,0.343657,0.258859,0.242554,0.299298,0.34019400000000005,0.345502,0.027114000000000003,0.07000600000000001,1.0,0.278512,0.35668900000000003,0.274294
rad2d,0.24695699999999998,0.358099,0.252243,0.23985399999999998,0.347029,0.387195,0.142176,0.37331800000000004,0.28597300000000003,0.28090699999999996,0.41628000000000004,0.26294799999999996,0.38648000000000005,0.443809,0.030647000000000004,0.08899600000000002,0.278512,1.0,0.24149600000000002,0.324811
rdkit,0.24348100000000003,0.308481,0.38441500000000006,0.45351,0.315541,0.278034,0.187809,0.327612,0.333625,0.257573,0.241852,0.25610600000000006,0.344046,0.33204199999999995,0.026084000000000003,0.07318500000000001,0.35668900000000003,0.24149600000000002,1.0,0.28501800000000005
tt,0.295751,0.44142800000000004,0.29402999999999996,0.262909,0.46466599999999997,0.41437000000000007,0.16381600000000002,0.38071600000000005,0.297185,0.29494400000000004,0.35891300000000004,0.23922300000000005,0.399147,0.41377700000000006,0.026153000000000003,0.07667300000000002,0.274294,0.324811,0.28501800000000005,1.0
