,ap,asp,avalon,daylight,dfs,ecfp,estate,fcfp,kr,lingo,lstar,maccs,map4,mhfp,ph2,ph3,pubchem,rad2d,rdkit,tt
ap,1.0,0.297626,0.24625100000000003,0.23433800000000002,0.26098000000000005,0.29944000000000004,0.231952,0.29863599999999996,0.26818500000000006,0.256317,0.26389700000000005,0.269902,0.39433599999999996,0.293599,0.033329000000000004,0.06841200000000001,0.26562399999999997,0.24552600000000002,0.242179,0.294171
asp,0.297626,1.0,0.294899,0.29820100000000005,0.6270479999999999,0.416563,0.15205800000000003,0.37247500000000006,0.287519,0.303764,0.42808199999999996,0.237046,0.45214099999999996,0.43323199999999995,0.032184000000000004,0.08703600000000002,0.267429,0.357397,0.304551,0.441572
avalon,0.24625100000000003,0.294899,1.0,0.33765199999999995,0.313703,0.283672,0.200278,0.304547,0.289219,0.258279,0.23985899999999996,0.307079,0.31131800000000004,0.313929,0.026387,0.073759,0.33706500000000006,0.24725600000000003,0.38318800000000003,0.289221
daylight,0.23433800000000002,0.29820100000000005,0.33765199999999995,1.0,0.28727299999999995,0.26991,0.20664000000000002,0.32779,0.31489300000000003,0.24646300000000002,0.232634,0.24050100000000002,0.338768,0.32674200000000003,0.02621,0.06677000000000001,0.37565,0.23434499999999997,0.449108,0.254799
dfs,0.26098000000000005,0.6270479999999999,0.313703,0.28727299999999995,1.0,0.40596000000000004,0.14668,0.35478200000000004,0.27406499999999995,0.297151,0.425171,0.23075700000000002,0.40271399999999996,0.410768,0.028169,0.086198,0.263526,0.345728,0.31174700000000005,0.46642300000000003
ecfp,0.29944000000000004,0.416563,0.283672,0.26991,0.40596000000000004,1.0,0.184899,0.44267,0.30574000000000007,0.34069000000000005,0.47292000000000006,0.264841,0.45342699999999997,0.528738,0.030999000000000002,0.08321400000000001,0.27901600000000004,0.38309799999999994,0.27365500000000004,0.41171900000000006
estate,0.231952,0.15205800000000003,0.200278,0.20664000000000002,0.14668,0.184899,1.0,0.228492,0.20760900000000002,0.168063,0.14346199999999998,0.22314300000000004,0.186452,0.195793,0.020423,0.04356700000000001,0.239655,0.140991,0.18612900000000002,0.160249
fcfp,0.29863599999999996,0.37247500000000006,0.304547,0.32779,0.35478200000000004,0.44267,0.228492,1.0,0.361063,0.34043600000000007,0.373625,0.282772,0.501791,0.598274,0.035323,0.08783200000000002,0.34825599999999995,0.370708,0.324098,0.37704
kr,0.26818500000000006,0.287519,0.289219,0.31489300000000003,0.27406499999999995,0.30574000000000007,0.20760900000000002,0.361063,1.0,0.26912200000000003,0.27068300000000006,0.281736,0.369958,0.376729,0.032189,0.07556500000000001,0.340758,0.284627,0.33135600000000004,0.293624
lingo,0.256317,0.303764,0.258279,0.24646300000000002,0.297151,0.34069000000000005,0.168063,0.34043600000000007,0.26912200000000003,1.0,0.29150699999999996,0.249984,0.362516,0.359122,0.029433000000000004,0.07537700000000001,0.25640100000000005,0.278682,0.25393099999999996,0.29285900000000004
lstar,0.26389700000000005,0.42808199999999996,0.23985899999999996,0.232634,0.425171,0.47292000000000006,0.14346199999999998,0.373625,0.27068300000000006,0.29150699999999996,1.0,0.229463,0.405975,0.46786000000000005,0.030773000000000002,0.085079,0.241184,0.413847,0.23826099999999997,0.35656499999999997
maccs,0.269902,0.237046,0.307079,0.24050100000000002,0.23075700000000002,0.264841,0.22314300000000004,0.282772,0.281736,0.249984,0.229463,1.0,0.274411,0.273204,0.026677,0.06342800000000001,0.29771699999999995,0.262979,0.25512,0.237029
map4,0.39433599999999996,0.45214099999999996,0.31131800000000004,0.338768,0.40271399999999996,0.45342699999999997,0.186452,0.501791,0.369958,0.362516,0.405975,0.274411,1.0,0.580518,0.03580300000000001,0.08673900000000001,0.338308,0.3850219999999999,0.34168699999999996,0.396179
mhfp,0.293599,0.43323199999999995,0.313929,0.32674200000000003,0.410768,0.528738,0.195793,0.598274,0.376729,0.359122,0.46786000000000005,0.273204,0.580518,1.0,0.032049,0.08873,0.345227,0.44144300000000003,0.32935699999999996,0.4102259999999999
ph2,0.033329000000000004,0.032184000000000004,0.026387,0.02621,0.028169,0.030999000000000002,0.020423,0.035323,0.032189,0.029433000000000004,0.030773000000000002,0.026677,0.03580300000000001,0.032049,1.0,0.075057,0.027805,0.032191000000000004,0.026522000000000004,0.026364999999999996
ph3,0.06841200000000001,0.08703600000000002,0.073759,0.06677000000000001,0.086198,0.08321400000000001,0.04356700000000001,0.08783200000000002,0.07556500000000001,0.07537700000000001,0.085079,0.06342800000000001,0.08673900000000001,0.08873,0.075057,1.0,0.07062,0.09005700000000001,0.07281300000000002,0.07746700000000001
pubchem,0.26562399999999997,0.267429,0.33706500000000006,0.37565,0.263526,0.27901600000000004,0.239655,0.34825599999999995,0.340758,0.25640100000000005,0.241184,0.29771699999999995,0.338308,0.345227,0.027805,0.07062,1.0,0.274319,0.35567100000000007,0.26973600000000003
rad2d,0.24552600000000002,0.357397,0.24725600000000003,0.23434499999999997,0.345728,0.38309799999999994,0.140991,0.370708,0.284627,0.278682,0.413847,0.262979,0.3850219999999999,0.44144300000000003,0.032191000000000004,0.09005700000000001,0.274319,1.0,0.23608199999999996,0.321899
rdkit,0.242179,0.304551,0.38318800000000003,0.449108,0.31174700000000005,0.27365500000000004,0.18612900000000002,0.324098,0.33135600000000004,0.25393099999999996,0.23826099999999997,0.25512,0.34168699999999996,0.32935699999999996,0.026522000000000004,0.07281300000000002,0.35567100000000007,0.23608199999999996,1.0,0.28181900000000004
tt,0.294171,0.441572,0.289221,0.254799,0.46642300000000003,0.41171900000000006,0.160249,0.37704,0.293624,0.29285900000000004,0.35656499999999997,0.237029,0.396179,0.4102259999999999,0.026364999999999996,0.07746700000000001,0.26973600000000003,0.321899,0.28181900000000004,1.0
