,ap,asp,avalon,daylight,dfs,ecfp,estate,fcfp,kr,lingo,lstar,maccs,map4,mhfp,ph2,ph3,pubchem,rad2d,rdkit,tt
ap,1.0,0.299534,0.250988,0.23972599999999997,0.264113,0.302635,0.234555,0.303775,0.27370700000000003,0.260908,0.268007,0.272256,0.396928,0.29673600000000006,0.030819,0.06873000000000001,0.269387,0.248877,0.24657800000000002,0.297628
asp,0.299534,1.0,0.298336,0.30733900000000003,0.6291990000000001,0.415238,0.15392400000000003,0.37628799999999996,0.2909,0.30492600000000003,0.429393,0.23828200000000002,0.45328899999999994,0.434458,0.0296,0.087422,0.27051800000000004,0.35940000000000005,0.30986499999999995,0.44343600000000005
avalon,0.250988,0.298336,1.0,0.3412,0.316194,0.28755699999999995,0.20475700000000002,0.310835,0.29414,0.26374600000000004,0.24718999999999997,0.31209899999999996,0.314771,0.31915899999999997,0.024422000000000003,0.07454100000000001,0.339619,0.25278199999999995,0.383944,0.292137
daylight,0.23972599999999997,0.30733900000000003,0.3412,1.0,0.297877,0.273826,0.21042600000000003,0.336364,0.31936400000000004,0.254306,0.24007399999999998,0.246212,0.347829,0.334689,0.024789000000000005,0.068478,0.379773,0.24210900000000002,0.45330200000000004,0.261683
dfs,0.264113,0.6291990000000001,0.316194,0.297877,1.0,0.405979,0.15029800000000001,0.35893300000000006,0.27797,0.30125199999999996,0.427946,0.234448,0.40641600000000005,0.41370100000000004,0.02636000000000001,0.08658400000000001,0.267462,0.349107,0.316051,0.466459
ecfp,0.302635,0.415238,0.28755699999999995,0.273826,0.405979,1.0,0.186034,0.44639300000000004,0.309759,0.34323000000000004,0.476314,0.26927799999999996,0.45021300000000003,0.527458,0.029293,0.08457600000000001,0.28119299999999997,0.386754,0.275621,0.41274799999999995
estate,0.234555,0.15392400000000003,0.20475700000000002,0.21042600000000003,0.15029800000000001,0.186034,1.0,0.23183299999999998,0.21276,0.171006,0.14563299999999998,0.22761099999999998,0.18972600000000003,0.19817200000000001,0.020059,0.045511,0.24008500000000005,0.14356100000000002,0.190163,0.16363899999999998
fcfp,0.303775,0.37628799999999996,0.310835,0.336364,0.35893300000000006,0.44639300000000004,0.23183299999999998,1.0,0.369555,0.344684,0.37701500000000004,0.287968,0.506172,0.6019459999999999,0.033960000000000004,0.088288,0.35429499999999997,0.373931,0.330216,0.380833
kr,0.27370700000000003,0.2909,0.29414,0.31936400000000004,0.27797,0.309759,0.21276,0.369555,1.0,0.276028,0.275975,0.288121,0.37617800000000007,0.38336000000000003,0.030156,0.074121,0.344893,0.289466,0.336245,0.30003900000000006
lingo,0.260908,0.30492600000000003,0.26374600000000004,0.254306,0.30125199999999996,0.34323000000000004,0.171006,0.344684,0.276028,1.0,0.29420599999999997,0.25475499999999995,0.36444200000000004,0.36339099999999996,0.027774,0.07625400000000002,0.263759,0.28364,0.260093,0.29795900000000003
lstar,0.268007,0.429393,0.24718999999999997,0.24007399999999998,0.427946,0.476314,0.14563299999999998,0.37701500000000004,0.275975,0.29420599999999997,1.0,0.233546,0.405619,0.469783,0.029603000000000004,0.085264,0.243484,0.4156480000000001,0.242535,0.360821
maccs,0.272256,0.23828200000000002,0.31209899999999996,0.246212,0.234448,0.26927799999999996,0.22761099999999998,0.287968,0.288121,0.25475499999999995,0.233546,1.0,0.27619,0.277155,0.025000000000000005,0.064268,0.30067699999999997,0.266813,0.26047500000000007,0.240998
map4,0.396928,0.45328899999999994,0.314771,0.347829,0.40641600000000005,0.45021300000000003,0.18972600000000003,0.506172,0.37617800000000007,0.36444200000000004,0.405619,0.27619,1.0,0.5797970000000001,0.034107000000000005,0.08830600000000002,0.344041,0.38663500000000006,0.346473,0.400277
mhfp,0.29673600000000006,0.434458,0.31915899999999997,0.334689,0.41370100000000004,0.527458,0.19817200000000001,0.6019459999999999,0.38336000000000003,0.36339099999999996,0.469783,0.277155,0.5797970000000001,1.0,0.031134000000000002,0.09007000000000001,0.348804,0.44322300000000003,0.33383700000000005,0.412512
ph2,0.030819,0.0296,0.024422000000000003,0.024789000000000005,0.02636000000000001,0.029293,0.020059,0.033960000000000004,0.030156,0.027774,0.029603000000000004,0.025000000000000005,0.034107000000000005,0.031134000000000002,1.0,0.071229,0.026519000000000004,0.029992000000000008,0.023962000000000004,0.025981999999999998
ph3,0.06873000000000001,0.087422,0.07454100000000001,0.068478,0.08658400000000001,0.08457600000000001,0.045511,0.088288,0.074121,0.07625400000000002,0.085264,0.064268,0.08830600000000002,0.09007000000000001,0.071229,1.0,0.071135,0.09044,0.07538900000000001,0.076972
pubchem,0.269387,0.27051800000000004,0.339619,0.379773,0.267462,0.28119299999999997,0.24008500000000005,0.35429499999999997,0.344893,0.263759,0.243484,0.30067699999999997,0.344041,0.348804,0.026519000000000004,0.071135,1.0,0.27946800000000005,0.35893,0.27349700000000005
rad2d,0.248877,0.35940000000000005,0.25278199999999995,0.24210900000000002,0.349107,0.386754,0.14356100000000002,0.373931,0.289466,0.28364,0.4156480000000001,0.266813,0.38663500000000006,0.44322300000000003,0.029992000000000008,0.09044,0.27946800000000005,1.0,0.24309,0.32697300000000007
rdkit,0.24657800000000002,0.30986499999999995,0.383944,0.45330200000000004,0.316051,0.275621,0.190163,0.330216,0.336245,0.260093,0.242535,0.26047500000000007,0.346473,0.33383700000000005,0.023962000000000004,0.07538900000000001,0.35893,0.24309,1.0,0.285648
tt,0.297628,0.44343600000000005,0.292137,0.261683,0.466459,0.41274799999999995,0.16363899999999998,0.380833,0.30003900000000006,0.29795900000000003,0.360821,0.240998,0.400277,0.412512,0.025981999999999998,0.076972,0.27349700000000005,0.32697300000000007,0.285648,1.0
