,ap,asp,avalon,daylight,dfs,ecfp,estate,fcfp,kr,lingo,lstar,maccs,map4,mhfp,ph2,ph3,pubchem,rad2d,rdkit,tt
ap,1.0,0.2995610000000001,0.250157,0.239352,0.26443099999999997,0.302714,0.238375,0.304639,0.272884,0.258425,0.268329,0.27097,0.395816,0.295996,0.033353,0.06932800000000001,0.269967,0.24940700000000002,0.24564899999999998,0.296266
asp,0.2995610000000001,1.0,0.298425,0.303809,0.6311,0.419454,0.15397499999999997,0.37525699999999995,0.289343,0.305728,0.43260299999999996,0.23795099999999997,0.455471,0.43556100000000003,0.031954,0.08690500000000002,0.269325,0.362795,0.309938,0.44597
avalon,0.250157,0.298425,1.0,0.34436500000000003,0.31546699999999994,0.28561,0.20350600000000002,0.310231,0.29114399999999996,0.26073900000000005,0.244404,0.311118,0.316175,0.31753000000000003,0.024933,0.07309600000000001,0.341548,0.25257799999999997,0.387075,0.292075
daylight,0.239352,0.303809,0.34436500000000003,1.0,0.29395800000000005,0.27307000000000003,0.2114,0.336585,0.317032,0.25088299999999997,0.23719,0.24841400000000002,0.343898,0.33142699999999997,0.026151000000000004,0.06664700000000001,0.38011500000000004,0.239635,0.45427700000000004,0.26127999999999996
dfs,0.26443099999999997,0.6311,0.31546699999999994,0.29395800000000005,1.0,0.409248,0.150148,0.358583,0.27578099999999994,0.298873,0.42865200000000003,0.233291,0.40634,0.41154900000000005,0.027796000000000005,0.08566100000000001,0.265648,0.35018,0.31711300000000003,0.4680870000000001
ecfp,0.302714,0.419454,0.28561,0.27307000000000003,0.409248,1.0,0.186786,0.44843299999999997,0.308914,0.3430639999999999,0.47785500000000003,0.266776,0.457034,0.532748,0.030476000000000003,0.083918,0.28136,0.388465,0.27623200000000003,0.41487399999999997
estate,0.238375,0.15397499999999997,0.20350600000000002,0.2114,0.150148,0.186786,1.0,0.23280100000000004,0.210842,0.170221,0.14623000000000003,0.227581,0.189752,0.1974,0.020214,0.04376700000000001,0.23989899999999997,0.14365000000000003,0.188619,0.163314
fcfp,0.304639,0.37525699999999995,0.310231,0.336585,0.358583,0.44843299999999997,0.23280100000000004,1.0,0.36792600000000003,0.34278000000000003,0.37875499999999995,0.288135,0.506688,0.601407,0.034892,0.088093,0.353937,0.37582899999999997,0.32950999999999997,0.380859
kr,0.272884,0.289343,0.29114399999999996,0.317032,0.27578099999999994,0.308914,0.210842,0.36792600000000003,1.0,0.27359199999999995,0.274343,0.287352,0.374914,0.380012,0.03193100000000001,0.07466500000000001,0.342843,0.28927,0.33300799999999997,0.29725300000000004
lingo,0.258425,0.305728,0.26073900000000005,0.25088299999999997,0.298873,0.3430639999999999,0.170221,0.34278000000000003,0.27359199999999995,1.0,0.29452799999999996,0.25115,0.36402700000000004,0.36229800000000006,0.029002000000000003,0.07517700000000001,0.261258,0.28375500000000003,0.256105,0.297283
lstar,0.268329,0.43260299999999996,0.244404,0.23719,0.42865200000000003,0.47785500000000003,0.14623000000000003,0.37875499999999995,0.274343,0.29452799999999996,1.0,0.23233099999999998,0.410683,0.47235599999999994,0.030503000000000002,0.085276,0.24409499999999998,0.42047399999999996,0.241664,0.362101
maccs,0.27097,0.23795099999999997,0.311118,0.24841400000000002,0.233291,0.266776,0.227581,0.288135,0.287352,0.25115,0.23233099999999998,1.0,0.276892,0.274951,0.026321000000000004,0.064151,0.300703,0.26573499999999994,0.259806,0.23888800000000002
map4,0.395816,0.455471,0.316175,0.343898,0.40634,0.457034,0.189752,0.506688,0.374914,0.36402700000000004,0.410683,0.276892,1.0,0.5847479999999999,0.036423000000000004,0.088299,0.340336,0.39126200000000005,0.34463599999999994,0.40324000000000004
mhfp,0.295996,0.43556100000000003,0.31753000000000003,0.33142699999999997,0.41154900000000005,0.532748,0.1974,0.601407,0.380012,0.36229800000000006,0.47235599999999994,0.274951,0.5847479999999999,1.0,0.031990000000000005,0.089492,0.34558900000000004,0.445299,0.331794,0.415401
ph2,0.033353,0.031954,0.024933,0.026151000000000004,0.027796000000000005,0.030476000000000003,0.020214,0.034892,0.03193100000000001,0.029002000000000003,0.030503000000000002,0.026321000000000004,0.036423000000000004,0.031990000000000005,1.0,0.06969800000000001,0.027496000000000003,0.030949,0.024918000000000003,0.026873
ph3,0.06932800000000001,0.08690500000000002,0.07309600000000001,0.06664700000000001,0.08566100000000001,0.083918,0.04376700000000001,0.088093,0.07466500000000001,0.07517700000000001,0.085276,0.064151,0.088299,0.089492,0.06969800000000001,1.0,0.07021700000000002,0.09059700000000001,0.07226500000000001,0.077787
pubchem,0.269967,0.269325,0.341548,0.38011500000000004,0.265648,0.28136,0.23989899999999997,0.353937,0.342843,0.261258,0.24409499999999998,0.300703,0.340336,0.34558900000000004,0.027496000000000003,0.07021700000000002,1.0,0.27820500000000004,0.35866700000000007,0.27310999999999996
rad2d,0.24940700000000002,0.362795,0.25257799999999997,0.239635,0.35018,0.388465,0.14365000000000003,0.37582899999999997,0.28927,0.28375500000000003,0.42047399999999996,0.26573499999999994,0.39126200000000005,0.445299,0.030949,0.09059700000000001,0.27820500000000004,1.0,0.240761,0.32655
rdkit,0.24564899999999998,0.309938,0.387075,0.45427700000000004,0.31711300000000003,0.27623200000000003,0.188619,0.32950999999999997,0.33300799999999997,0.256105,0.241664,0.259806,0.34463599999999994,0.331794,0.024918000000000003,0.07226500000000001,0.35866700000000007,0.240761,1.0,0.28501800000000005
tt,0.296266,0.44597,0.292075,0.26127999999999996,0.4680870000000001,0.41487399999999997,0.163314,0.380859,0.29725300000000004,0.297283,0.362101,0.23888800000000002,0.40324000000000004,0.415401,0.026873,0.077787,0.27310999999999996,0.32655,0.28501800000000005,1.0
