,ap,asp,avalon,daylight,dfs,ecfp,estate,fcfp,kr,lingo,lstar,maccs,map4,mhfp,ph2,ph3,pubchem,rad2d,rdkit,tt
ap,1.0,0.302797,0.25320299999999996,0.243023,0.26664400000000005,0.304523,0.23759699999999997,0.30650099999999997,0.27501000000000003,0.261967,0.269441,0.27549700000000005,0.398045,0.29859600000000003,0.033344000000000006,0.071644,0.271701,0.253333,0.24870100000000003,0.2999570000000001
asp,0.302797,1.0,0.304587,0.308834,0.6287130000000001,0.41921800000000004,0.15751800000000002,0.37581499999999995,0.29255099999999995,0.30965299999999996,0.43060299999999996,0.242635,0.45668800000000004,0.43523100000000003,0.03042,0.088324,0.274019,0.3652480000000001,0.312799,0.446225
avalon,0.25320299999999996,0.304587,1.0,0.34572600000000003,0.320975,0.291823,0.20536100000000002,0.312281,0.29440299999999997,0.264143,0.250494,0.31325000000000003,0.3192269999999999,0.32212399999999997,0.024568,0.07626100000000001,0.34254,0.257325,0.385696,0.29708199999999996
daylight,0.243023,0.308834,0.34572600000000003,1.0,0.29836599999999996,0.277798,0.21200500000000003,0.337114,0.31942000000000004,0.25388900000000003,0.24222200000000002,0.248966,0.347794,0.334731,0.026582000000000005,0.068827,0.3787400000000001,0.244693,0.45555,0.265612
dfs,0.26664400000000005,0.6287130000000001,0.320975,0.29836599999999996,1.0,0.40953599999999996,0.15210100000000001,0.359589,0.27862,0.30389499999999997,0.42869700000000005,0.23710699999999998,0.408549,0.413983,0.027150999999999998,0.086856,0.270923,0.35439400000000004,0.318783,0.47095299999999995
ecfp,0.304523,0.41921800000000004,0.291823,0.277798,0.40953599999999996,1.0,0.18969499999999997,0.44701100000000005,0.310409,0.344044,0.479493,0.27223600000000003,0.45496400000000004,0.531216,0.030019000000000004,0.084737,0.284553,0.390909,0.28023000000000003,0.41402
estate,0.23759699999999997,0.15751800000000002,0.20536100000000002,0.21200500000000003,0.15210100000000001,0.18969499999999997,1.0,0.235062,0.21495,0.172019,0.14925,0.231001,0.192288,0.20108399999999998,0.020041000000000003,0.045416,0.241155,0.147663,0.189827,0.16636599999999999
fcfp,0.30650099999999997,0.37581499999999995,0.312281,0.337114,0.359589,0.44701100000000005,0.235062,1.0,0.368497,0.343263,0.380325,0.28921099999999994,0.5039600000000001,0.6004779999999998,0.03514,0.09008800000000002,0.35562,0.378575,0.33158800000000005,0.380754
kr,0.27501000000000003,0.29255099999999995,0.29440299999999997,0.31942000000000004,0.27862,0.310409,0.21495,0.368497,1.0,0.276476,0.276383,0.287879,0.37588600000000005,0.382157,0.030094000000000006,0.07586,0.34526,0.290626,0.335139,0.299498
lingo,0.261967,0.30965299999999996,0.264143,0.25388900000000003,0.30389499999999997,0.344044,0.172019,0.343263,0.276476,1.0,0.298446,0.25542000000000004,0.36577299999999996,0.36327400000000004,0.030222000000000002,0.07764700000000001,0.263541,0.286622,0.26131099999999996,0.299129
lstar,0.269441,0.43060299999999996,0.250494,0.24222200000000002,0.42869700000000005,0.479493,0.14925,0.380325,0.276383,0.298446,1.0,0.23648500000000003,0.41097,0.47334,0.029854000000000002,0.08617600000000002,0.24754900000000002,0.420699,0.24558399999999997,0.36281599999999997
maccs,0.27549700000000005,0.242635,0.31325000000000003,0.248966,0.23710699999999998,0.27223600000000003,0.231001,0.28921099999999994,0.287879,0.25542000000000004,0.23648500000000003,1.0,0.279897,0.279656,0.026447000000000002,0.066073,0.30121800000000004,0.270524,0.25909899999999997,0.244294
map4,0.398045,0.45668800000000004,0.3192269999999999,0.347794,0.408549,0.45496400000000004,0.192288,0.5039600000000001,0.37588600000000005,0.36577299999999996,0.41097,0.279897,1.0,0.580263,0.035939000000000006,0.09028900000000001,0.345209,0.392822,0.347774,0.40335800000000005
mhfp,0.29859600000000003,0.43523100000000003,0.32212399999999997,0.334731,0.413983,0.531216,0.20108399999999998,0.6004779999999998,0.382157,0.36327400000000004,0.47334,0.279656,0.580263,1.0,0.031631,0.09098400000000001,0.34937,0.44825,0.334474,0.41456800000000005
ph2,0.033344000000000006,0.03042,0.024568,0.026582000000000005,0.027150999999999998,0.030019000000000004,0.020041000000000003,0.03514,0.030094000000000006,0.030222000000000002,0.029854000000000002,0.026447000000000002,0.035939000000000006,0.031631,1.0,0.06393,0.026941000000000003,0.03221000000000001,0.024839,0.025756
ph3,0.071644,0.088324,0.07626100000000001,0.068827,0.086856,0.084737,0.045416,0.09008800000000002,0.07586,0.07764700000000001,0.08617600000000002,0.066073,0.09028900000000001,0.09098400000000001,0.06393,1.0,0.072712,0.09301300000000001,0.07510700000000001,0.07798900000000002
pubchem,0.271701,0.274019,0.34254,0.3787400000000001,0.270923,0.284553,0.241155,0.35562,0.34526,0.263541,0.24754900000000002,0.30121800000000004,0.345209,0.34937,0.026941000000000003,0.072712,1.0,0.283389,0.358929,0.27643399999999996
rad2d,0.253333,0.3652480000000001,0.257325,0.244693,0.35439400000000004,0.390909,0.147663,0.378575,0.290626,0.286622,0.420699,0.270524,0.392822,0.44825,0.03221000000000001,0.09301300000000001,0.283389,1.0,0.24541300000000002,0.33025600000000005
rdkit,0.24870100000000003,0.312799,0.385696,0.45555,0.318783,0.28023000000000003,0.189827,0.33158800000000005,0.335139,0.26131099999999996,0.24558399999999997,0.25909899999999997,0.347774,0.334474,0.024839,0.07510700000000001,0.358929,0.24541300000000002,1.0,0.28924
tt,0.2999570000000001,0.446225,0.29708199999999996,0.265612,0.47095299999999995,0.41402,0.16636599999999999,0.380754,0.299498,0.299129,0.36281599999999997,0.244294,0.40335800000000005,0.41456800000000005,0.025756,0.07798900000000002,0.27643399999999996,0.33025600000000005,0.28924,1.0
