,ap,asp,avalon,daylight,dfs,ecfp,estate,fcfp,kr,lingo,lstar,maccs,map4,mhfp,ph2,ph3,pubchem,rad2d,rdkit,tt
ap,1.0,0.30027400000000004,0.24926099999999995,0.238853,0.263861,0.302617,0.23443699999999998,0.302902,0.275996,0.26026900000000003,0.26661,0.27058000000000004,0.39602,0.296875,0.032310000000000005,0.06964000000000001,0.268901,0.249671,0.244863,0.29844
asp,0.30027400000000004,1.0,0.29718,0.303484,0.627925,0.415146,0.15304100000000004,0.375511,0.294367,0.307377,0.42866000000000004,0.240662,0.45423800000000003,0.4356030000000001,0.030753000000000003,0.086401,0.27176500000000003,0.361559,0.309744,0.444984
avalon,0.24926099999999995,0.29718,1.0,0.338702,0.315089,0.285322,0.202314,0.306497,0.292886,0.26365099999999997,0.24391300000000002,0.31149899999999997,0.31328199999999995,0.31626099999999996,0.024075000000000003,0.074893,0.34016500000000005,0.251781,0.382374,0.292044
daylight,0.238853,0.303484,0.338702,1.0,0.293215,0.27258899999999997,0.2088,0.334613,0.321157,0.25259799999999993,0.237265,0.24663400000000002,0.34262300000000007,0.33148900000000003,0.025646000000000002,0.067112,0.37749900000000003,0.23975699999999997,0.453676,0.261965
dfs,0.263861,0.627925,0.315089,0.293215,1.0,0.405902,0.14784,0.358281,0.278764,0.301883,0.426712,0.235225,0.40567200000000003,0.41213900000000003,0.027045000000000003,0.085177,0.26721,0.35102,0.316037,0.470149
ecfp,0.302617,0.415146,0.285322,0.27258899999999997,0.405902,1.0,0.186647,0.44409499999999996,0.31158800000000003,0.345138,0.47457000000000005,0.269107,0.45273,0.5278450000000001,0.02935,0.08383,0.282276,0.38563,0.27785699999999997,0.414133
estate,0.23443699999999998,0.15304100000000004,0.202314,0.2088,0.14784,0.186647,1.0,0.229879,0.211392,0.17060300000000003,0.14431799999999997,0.22598800000000002,0.18708500000000003,0.195508,0.020313,0.044575000000000004,0.23825900000000003,0.14140300000000003,0.188229,0.162959
fcfp,0.302902,0.375511,0.306497,0.334613,0.358281,0.44409499999999996,0.229879,1.0,0.3688,0.345928,0.377335,0.285549,0.506159,0.6008689999999999,0.035469,0.08769,0.35175200000000006,0.37411900000000003,0.329885,0.381346
kr,0.275996,0.294367,0.292886,0.321157,0.278764,0.31158800000000003,0.211392,0.3688,1.0,0.27753099999999997,0.27639100000000005,0.285599,0.377729,0.382629,0.030709000000000004,0.075425,0.341988,0.29051400000000005,0.336652,0.30087600000000003
lingo,0.26026900000000003,0.307377,0.26365099999999997,0.25259799999999993,0.301883,0.345138,0.17060300000000003,0.345928,0.27753099999999997,1.0,0.29551600000000006,0.253534,0.364654,0.36374,0.029072000000000004,0.07672000000000001,0.26471900000000004,0.28536900000000004,0.261618,0.300201
lstar,0.26661,0.42866000000000004,0.24391300000000002,0.237265,0.426712,0.47457000000000005,0.14431799999999997,0.377335,0.27639100000000005,0.29551600000000006,1.0,0.23316099999999998,0.406801,0.469029,0.030416000000000002,0.084642,0.245209,0.416817,0.24224400000000001,0.362616
maccs,0.27058000000000004,0.240662,0.31149899999999997,0.24663400000000002,0.235225,0.269107,0.22598800000000002,0.285549,0.285599,0.253534,0.23316099999999998,1.0,0.277391,0.27717500000000006,0.025348000000000002,0.064614,0.300835,0.267114,0.258471,0.24111099999999996
map4,0.39602,0.45423800000000003,0.31328199999999995,0.34262300000000007,0.40567200000000003,0.45273,0.18708500000000003,0.506159,0.377729,0.364654,0.406801,0.277391,1.0,0.5827199999999999,0.03542000000000001,0.08788000000000001,0.340208,0.389096,0.34632399999999997,0.40457600000000005
mhfp,0.296875,0.4356030000000001,0.31626099999999996,0.33148900000000003,0.41213900000000003,0.5278450000000001,0.195508,0.6008689999999999,0.382629,0.36374,0.469029,0.27717500000000006,0.5827199999999999,1.0,0.031794,0.08868400000000001,0.34838399999999997,0.44446599999999997,0.33454300000000003,0.415559
ph2,0.032310000000000005,0.030753000000000003,0.024075000000000003,0.025646000000000002,0.027045000000000003,0.02935,0.020313,0.035469,0.030709000000000004,0.029072000000000004,0.030416000000000002,0.025348000000000002,0.03542000000000001,0.031794,1.0,0.062126999999999995,0.026038000000000006,0.031393,0.024672000000000003,0.025912
ph3,0.06964000000000001,0.086401,0.074893,0.067112,0.085177,0.08383,0.044575000000000004,0.08769,0.075425,0.07672000000000001,0.084642,0.064614,0.08788000000000001,0.08868400000000001,0.062126999999999995,1.0,0.070776,0.090012,0.074537,0.078222
pubchem,0.268901,0.27176500000000003,0.34016500000000005,0.37749900000000003,0.26721,0.282276,0.23825900000000003,0.35175200000000006,0.341988,0.26471900000000004,0.245209,0.300835,0.340208,0.34838399999999997,0.026038000000000006,0.070776,1.0,0.28082,0.359726,0.273678
rad2d,0.249671,0.361559,0.251781,0.23975699999999997,0.35102,0.38563,0.14140300000000003,0.37411900000000003,0.29051400000000005,0.28536900000000004,0.416817,0.267114,0.389096,0.44446599999999997,0.031393,0.090012,0.28082,1.0,0.242245,0.329901
rdkit,0.244863,0.309744,0.382374,0.453676,0.316037,0.27785699999999997,0.188229,0.329885,0.336652,0.261618,0.24224400000000001,0.258471,0.34632399999999997,0.33454300000000003,0.024672000000000003,0.074537,0.359726,0.242245,1.0,0.286097
tt,0.29844,0.444984,0.292044,0.261965,0.470149,0.414133,0.162959,0.381346,0.30087600000000003,0.300201,0.362616,0.24111099999999996,0.40457600000000005,0.415559,0.025912,0.078222,0.273678,0.329901,0.286097,1.0
