,ap,asp,avalon,daylight,dfs,ecfp,estate,fcfp,kr,lingo,lstar,maccs,map4,mhfp,ph2,ph3,pubchem,rad2d,rdkit,tt
ap,1.0,0.299933,0.248388,0.23871599999999998,0.264075,0.30043400000000003,0.238945,0.30275799999999997,0.273976,0.260517,0.266505,0.270471,0.395142,0.295155,0.029713,0.06768800000000001,0.26742200000000005,0.249237,0.242473,0.29844
asp,0.299933,1.0,0.299239,0.30677200000000004,0.6286189999999999,0.418566,0.15718200000000002,0.378539,0.292564,0.3075710000000001,0.42988499999999996,0.23908500000000005,0.45513400000000004,0.43459899999999996,0.028896000000000005,0.086351,0.269288,0.360622,0.312201,0.445643
avalon,0.248388,0.299239,1.0,0.342374,0.316828,0.28840600000000005,0.20685100000000003,0.31328100000000003,0.29333300000000007,0.265884,0.24558200000000002,0.312224,0.316058,0.319269,0.022946,0.07417699999999999,0.341346,0.25155700000000003,0.385971,0.293732
daylight,0.23871599999999998,0.30677200000000004,0.342374,1.0,0.296889,0.277343,0.21156600000000003,0.33767199999999997,0.321333,0.254816,0.23857400000000004,0.24735500000000002,0.346189,0.332435,0.025007000000000005,0.066714,0.376651,0.23948000000000003,0.45372399999999996,0.26459499999999997
dfs,0.264075,0.6286189999999999,0.316828,0.296889,1.0,0.409004,0.15320100000000003,0.36130100000000004,0.277766,0.30240300000000003,0.4270030000000001,0.23476100000000003,0.40689200000000003,0.411808,0.025590000000000005,0.085282,0.266366,0.348155,0.317603,0.4687969999999999
ecfp,0.30043400000000003,0.418566,0.28840600000000005,0.277343,0.409004,1.0,0.18947,0.446974,0.311383,0.344156,0.473067,0.26901099999999994,0.454284,0.528301,0.028490999999999995,0.08324300000000001,0.28114800000000006,0.38480600000000004,0.278006,0.41368
estate,0.238945,0.15718200000000002,0.20685100000000003,0.21156600000000003,0.15320100000000003,0.18947,1.0,0.235436,0.21530500000000002,0.172737,0.14889299999999997,0.22925,0.19405300000000003,0.202219,0.019851,0.04365900000000001,0.241209,0.14654699999999998,0.18854200000000002,0.16627200000000003
fcfp,0.30275799999999997,0.378539,0.31328100000000003,0.33767199999999997,0.36130100000000004,0.446974,0.235436,1.0,0.369078,0.346023,0.378367,0.28850200000000004,0.5066359999999999,0.6031880000000001,0.03367,0.08813900000000001,0.354362,0.37421,0.33048299999999997,0.382499
kr,0.273976,0.292564,0.29333300000000007,0.321333,0.277766,0.311383,0.21530500000000002,0.369078,1.0,0.2768,0.274334,0.285578,0.377382,0.38231800000000005,0.029906,0.07490100000000001,0.34411800000000003,0.28779099999999996,0.334955,0.299133
lingo,0.260517,0.3075710000000001,0.265884,0.254816,0.30240300000000003,0.344156,0.172737,0.346023,0.2768,1.0,0.294207,0.25396199999999997,0.365163,0.36221400000000004,0.027363,0.07567700000000001,0.263515,0.282327,0.260592,0.297869
lstar,0.266505,0.42988499999999996,0.24558200000000002,0.23857400000000004,0.4270030000000001,0.473067,0.14889299999999997,0.378367,0.274334,0.294207,1.0,0.231896,0.40718499999999996,0.4679559999999999,0.028995000000000003,0.084709,0.24370799999999998,0.417329,0.241281,0.36024500000000004
maccs,0.270471,0.23908500000000005,0.312224,0.24735500000000002,0.23476100000000003,0.26901099999999994,0.22925,0.28850200000000004,0.285578,0.25396199999999997,0.231896,1.0,0.27784899999999996,0.27604700000000004,0.024808000000000004,0.063158,0.302229,0.265061,0.257563,0.242046
map4,0.395142,0.45513400000000004,0.316058,0.346189,0.40689200000000003,0.454284,0.19405300000000003,0.5066359999999999,0.377382,0.365163,0.40718499999999996,0.27784899999999996,1.0,0.5791350000000001,0.033586000000000005,0.08794600000000001,0.34169299999999997,0.38724000000000003,0.344988,0.401789
mhfp,0.295155,0.43459899999999996,0.319269,0.332435,0.411808,0.528301,0.202219,0.6031880000000001,0.38231800000000005,0.36221400000000004,0.4679559999999999,0.27604700000000004,0.5791350000000001,1.0,0.030347000000000002,0.08906900000000001,0.347279,0.44241199999999997,0.332077,0.412326
ph2,0.029713,0.028896000000000005,0.022946,0.025007000000000005,0.025590000000000005,0.028490999999999995,0.019851,0.03367,0.029906,0.027363,0.028995000000000003,0.024808000000000004,0.033586000000000005,0.030347000000000002,1.0,0.058736000000000003,0.025398,0.030605,0.024836000000000004,0.025561
ph3,0.06768800000000001,0.086351,0.07417699999999999,0.066714,0.085282,0.08324300000000001,0.04365900000000001,0.08813900000000001,0.07490100000000001,0.07567700000000001,0.084709,0.063158,0.08794600000000001,0.08906900000000001,0.058736000000000003,1.0,0.07166200000000002,0.09139300000000002,0.072262,0.07621300000000002
pubchem,0.26742200000000005,0.269288,0.341346,0.376651,0.266366,0.28114800000000006,0.241209,0.354362,0.34411800000000003,0.263515,0.24370799999999998,0.302229,0.34169299999999997,0.347279,0.025398,0.07166200000000002,1.0,0.279368,0.357386,0.27385200000000004
rad2d,0.249237,0.360622,0.25155700000000003,0.23948000000000003,0.348155,0.38480600000000004,0.14654699999999998,0.37421,0.28779099999999996,0.282327,0.417329,0.265061,0.38724000000000003,0.44241199999999997,0.030605,0.09139300000000002,0.279368,1.0,0.23892399999999997,0.325597
rdkit,0.242473,0.312201,0.385971,0.45372399999999996,0.317603,0.278006,0.18854200000000002,0.33048299999999997,0.334955,0.260592,0.241281,0.257563,0.344988,0.332077,0.024836000000000004,0.072262,0.357386,0.23892399999999997,1.0,0.28781700000000005
tt,0.29844,0.445643,0.293732,0.26459499999999997,0.4687969999999999,0.41368,0.16627200000000003,0.382499,0.299133,0.297869,0.36024500000000004,0.242046,0.401789,0.412326,0.025561,0.07621300000000002,0.27385200000000004,0.325597,0.28781700000000005,1.0
