,ap,asp,avalon,daylight,dfs,ecfp,estate,fcfp,kr,lingo,lstar,maccs,map4,mhfp,ph2,ph3,pubchem,rad2d,rdkit,tt
ap,1.0,0.296918,0.247248,0.237425,0.26169899999999996,0.299193,0.23431100000000002,0.301352,0.269023,0.25708200000000003,0.26518,0.267608,0.391874,0.29321400000000003,0.032456000000000006,0.06782700000000003,0.26748900000000003,0.247313,0.24216800000000002,0.294515
asp,0.296918,1.0,0.29889200000000005,0.302807,0.6261509999999999,0.412163,0.150269,0.373661,0.28478000000000003,0.30074700000000004,0.42534700000000003,0.234458,0.453427,0.431335,0.030495000000000005,0.08495200000000001,0.266952,0.356576,0.305895,0.44058700000000006
avalon,0.247248,0.29889200000000005,1.0,0.344247,0.316121,0.28479299999999996,0.199159,0.30997299999999994,0.2918,0.26149799999999995,0.24368,0.30656300000000003,0.31597300000000006,0.317802,0.024779000000000002,0.07360400000000002,0.33922100000000005,0.248944,0.38477300000000003,0.292288
daylight,0.237425,0.302807,0.344247,1.0,0.291637,0.27183199999999996,0.210198,0.33421300000000004,0.314564,0.250379,0.23563100000000003,0.24206100000000003,0.34426,0.3307860000000001,0.025966000000000003,0.065291,0.376618,0.23692800000000003,0.450449,0.26170600000000005
dfs,0.26169899999999996,0.6261509999999999,0.316121,0.291637,1.0,0.404468,0.14558700000000002,0.356376,0.27102899999999996,0.295246,0.42524400000000007,0.22894899999999999,0.40536,0.40969400000000006,0.026234000000000004,0.08376800000000001,0.263363,0.347391,0.311375,0.465362
ecfp,0.299193,0.412163,0.28479299999999996,0.27183199999999996,0.404468,1.0,0.18461000000000002,0.44515699999999997,0.30635100000000004,0.3384170000000001,0.47395699999999996,0.26476400000000005,0.45114000000000004,0.528271,0.028694,0.08243200000000002,0.279501,0.383663,0.273562,0.41254300000000005
estate,0.23431100000000002,0.150269,0.199159,0.210198,0.14558700000000002,0.18461000000000002,1.0,0.229043,0.210405,0.16728300000000004,0.14359299999999997,0.22209600000000002,0.185799,0.194608,0.018831000000000004,0.04245600000000001,0.23731999999999998,0.14023200000000002,0.18446300000000002,0.15958000000000003
fcfp,0.301352,0.373661,0.30997299999999994,0.33421300000000004,0.356376,0.44515699999999997,0.229043,1.0,0.365227,0.34016599999999997,0.377117,0.28424699999999997,0.50637,0.6023569999999999,0.03374200000000001,0.08643300000000001,0.35267,0.373446,0.32667399999999996,0.37888299999999997
kr,0.269023,0.28478000000000003,0.2918,0.314564,0.27102899999999996,0.30635100000000004,0.210405,0.365227,1.0,0.271712,0.27149100000000004,0.28269000000000005,0.37136,0.37681000000000003,0.030397000000000004,0.07353400000000002,0.342211,0.283618,0.32995599999999997,0.294532
lingo,0.25708200000000003,0.30074700000000004,0.26149799999999995,0.250379,0.295246,0.3384170000000001,0.16728300000000004,0.34016599999999997,0.271712,1.0,0.28988700000000006,0.24953100000000003,0.360498,0.357211,0.027590000000000003,0.07516300000000001,0.25915199999999994,0.278079,0.256383,0.29178600000000005
lstar,0.26518,0.42534700000000003,0.24368,0.23563100000000003,0.42524400000000007,0.47395699999999996,0.14359299999999997,0.377117,0.27149100000000004,0.28988700000000006,1.0,0.23031400000000005,0.405291,0.468869,0.029383000000000003,0.08345800000000002,0.242135,0.4185370000000001,0.23873900000000003,0.359011
maccs,0.267608,0.234458,0.30656300000000003,0.24206100000000003,0.22894899999999999,0.26476400000000005,0.22209600000000002,0.28424699999999997,0.28269000000000005,0.24953100000000003,0.23031400000000005,1.0,0.273808,0.27258600000000005,0.025574,0.06228400000000001,0.297171,0.26209800000000005,0.253219,0.23596399999999998
map4,0.391874,0.453427,0.31597300000000006,0.34426,0.40536,0.45114000000000004,0.185799,0.50637,0.37136,0.360498,0.405291,0.273808,1.0,0.5806929999999999,0.034370000000000005,0.086702,0.341167,0.38639700000000005,0.342987,0.39915
