,ap,asp,avalon,daylight,dfs,ecfp,estate,fcfp,kr,lingo,lstar,maccs,map4,mhfp,ph2,ph3,pubchem,rad2d,rdkit,tt
ap,1.0,0.298526,0.249097,0.239209,0.26283500000000004,0.30185200000000006,0.235906,0.30108900000000005,0.275257,0.260233,0.26614,0.271803,0.393951,0.294525,0.032024000000000004,0.07022400000000001,0.268512,0.24794000000000002,0.24408600000000003,0.294689
asp,0.298526,1.0,0.297246,0.305378,0.6280669999999999,0.417494,0.151029,0.37431,0.289957,0.302918,0.42891900000000005,0.236625,0.45556199999999997,0.433364,0.030545000000000006,0.088637,0.267544,0.36064500000000005,0.311779,0.44076400000000004
avalon,0.249097,0.297246,1.0,0.34071999999999997,0.31503,0.286236,0.202575,0.310319,0.29106000000000004,0.261996,0.24477100000000002,0.3096650000000001,0.316754,0.31883199999999995,0.024024000000000004,0.07708000000000001,0.33841000000000004,0.252493,0.38243299999999997,0.290497
daylight,0.239209,0.305378,0.34071999999999997,1.0,0.29452999999999996,0.274321,0.207367,0.3349420000000001,0.31814,0.24989500000000003,0.23775300000000002,0.244375,0.34575500000000003,0.330892,0.025038000000000005,0.06894400000000002,0.37733199999999995,0.239202,0.452079,0.26105000000000006
dfs,0.26283500000000004,0.6280669999999999,0.31503,0.29452999999999996,1.0,0.40761,0.14675300000000002,0.35763800000000007,0.27591000000000004,0.29755099999999995,0.42608899999999994,0.23181600000000002,0.40749300000000005,0.41125999999999996,0.026472000000000002,0.08864200000000001,0.265166,0.34931100000000004,0.317623,0.46657299999999996
ecfp,0.30185200000000006,0.417494,0.286236,0.274321,0.40761,1.0,0.185283,0.44701,0.308378,0.341769,0.47513600000000006,0.266347,0.45522300000000004,0.530408,0.02885,0.085343,0.279188,0.38607299999999994,0.27718200000000004,0.410124
estate,0.235906,0.151029,0.202575,0.207367,0.14675300000000002,0.185283,1.0,0.22984700000000002,0.210153,0.167955,0.14336100000000002,0.22479900000000003,0.187319,0.19644899999999998,0.018701000000000002,0.044483,0.23841800000000002,0.14014700000000002,0.184736,0.159898
fcfp,0.30108900000000005,0.37431,0.310319,0.3349420000000001,0.35763800000000007,0.44701,0.22984700000000002,1.0,0.36329200000000006,0.34383400000000003,0.377729,0.284273,0.504081,0.6006950000000001,0.033529,0.08941600000000001,0.34995299999999996,0.372753,0.32835499999999995,0.375485
kr,0.275257,0.289957,0.29106000000000004,0.31814,0.27591000000000004,0.308378,0.210153,0.36329200000000006,1.0,0.27126300000000003,0.27374299999999996,0.284526,0.37355200000000005,0.379241,0.030568,0.07506800000000001,0.34081100000000003,0.28760399999999997,0.33018200000000003,0.29496
lingo,0.260233,0.302918,0.261996,0.24989500000000003,0.29755099999999995,0.341769,0.167955,0.34383400000000003,0.27126300000000003,1.0,0.292443,0.250504,0.36281599999999997,0.359336,0.028314000000000006,0.07794200000000001,0.25823099999999993,0.280906,0.256467,0.292648
lstar,0.26614,0.42891900000000005,0.24477100000000002,0.23775300000000002,0.42608899999999994,0.47513600000000006,0.14336100000000002,0.377729,0.27374299999999996,0.292443,1.0,0.231256,0.407912,0.470279,0.029607000000000005,0.08660500000000002,0.24383200000000002,0.416793,0.24218199999999998,0.35722
maccs,0.271803,0.236625,0.3096650000000001,0.244375,0.23181600000000002,0.266347,0.22479900000000003,0.284273,0.284526,0.250504,0.231256,1.0,0.276292,0.27476900000000004,0.025108000000000002,0.06439600000000001,0.2990860000000001,0.263581,0.25707499999999994,0.23758800000000002
map4,0.393951,0.45556199999999997,0.316754,0.34575500000000003,0.40749300000000005,0.45522300000000004,0.187319,0.504081,0.37355200000000005,0.36281599999999997,0.407912,0.276292,1.0,0.580843,0.034575,0.089676,0.340059,0.38893,0.34667100000000006,0.39756800000000003
mhfp,0.294525,0.433364,0.31883199999999995,0.330892,0.41125999999999996,0.530408,0.19644899999999998,0.6006950000000001,0.379241,0.359336,0.470279,0.27476900000000004,0.580843,1.0,0.030798000000000002,0.09099000000000002,0.343707,0.44403000000000004,0.33111900000000005,0.408242
ph2,0.032024000000000004,0.030545000000000006,0.024024000000000004,0.025038000000000005,0.026472000000000002,0.02885,0.018701000000000002,0.033529,0.030568,0.028314000000000006,0.029607000000000005,0.025108000000000002,0.034575,0.030798000000000002,1.0,0.068339,0.025595000000000003,0.029952,0.024612000000000002,0.025245000000000004
ph3,0.07022400000000001,0.088637,0.07708000000000001,0.06894400000000002,0.08864200000000001,0.085343,0.044483,0.08941600000000001,0.07506800000000001,0.07794200000000001,0.08660500000000002,0.06439600000000001,0.089676,0.09099000000000002,0.068339,1.0,0.07136400000000001,0.09102600000000001,0.07550100000000001,0.07849500000000001
pubchem,0.268512,0.267544,0.33841000000000004,0.37733199999999995,0.265166,0.279188,0.23841800000000002,0.34995299999999996,0.34081100000000003,0.25823099999999993,0.24383200000000002,0.2990860000000001,0.340059,0.343707,0.025595000000000003,0.07136400000000001,1.0,0.277618,0.355672,0.26976000000000006
rad2d,0.24794000000000002,0.36064500000000005,0.252493,0.239202,0.34931100000000004,0.38607299999999994,0.14014700000000002,0.372753,0.28760399999999997,0.280906,0.416793,0.263581,0.38893,0.44403000000000004,0.029952,0.09102600000000001,0.277618,1.0,0.240589,0.323769
rdkit,0.24408600000000003,0.311779,0.38243299999999997,0.452079,0.317623,0.27718200000000004,0.184736,0.32835499999999995,0.33018200000000003,0.256467,0.24218199999999998,0.25707499999999994,0.34667100000000006,0.33111900000000005,0.024612000000000002,0.07550100000000001,0.355672,0.240589,1.0,0.28597800000000007
tt,0.294689,0.44076400000000004,0.290497,0.26105000000000006,0.46657299999999996,0.410124,0.159898,0.375485,0.29496,0.292648,0.35722,0.23758800000000002,0.39756800000000003,0.408242,0.025245000000000004,0.07849500000000001,0.26976000000000006,0.323769,0.28597800000000007,1.0
