,ap,asp,avalon,daylight,dfs,ecfp,estate,fcfp,kr,lingo,lstar,maccs,map4,mhfp,ph2,ph3,pubchem,rad2d,rdkit,tt
ap,1.0,0.299162,0.248792,0.238869,0.26339900000000005,0.300474,0.23531499999999997,0.30159400000000003,0.271373,0.25899399999999995,0.264954,0.266467,0.393892,0.29295499999999997,0.032907,0.068377,0.266392,0.247042,0.24591,0.29583100000000007
asp,0.299162,1.0,0.296025,0.30265699999999995,0.626628,0.41811399999999993,0.152827,0.37363999999999997,0.290051,0.30664399999999997,0.431065,0.23499,0.454611,0.43268999999999996,0.03157600000000001,0.08622900000000001,0.26926300000000003,0.36282600000000004,0.3103250000000001,0.44531000000000004
avalon,0.248792,0.296025,1.0,0.339363,0.314133,0.28619800000000006,0.20245,0.307074,0.29424800000000007,0.262539,0.24424700000000002,0.309856,0.314618,0.31553,0.024124,0.072883,0.339359,0.25092700000000007,0.38191900000000006,0.292559
daylight,0.238869,0.30265699999999995,0.339363,1.0,0.291946,0.273753,0.21110399999999999,0.33167800000000003,0.319388,0.250645,0.23765699999999998,0.242497,0.343454,0.32773500000000005,0.026233000000000003,0.06612200000000001,0.37658300000000006,0.24025900000000003,0.452348,0.261536
dfs,0.26339900000000005,0.626628,0.314133,0.291946,1.0,0.40776100000000004,0.148046,0.354943,0.27550600000000003,0.30102399999999996,0.42827,0.230508,0.40657,0.41008100000000003,0.027566000000000004,0.08421400000000001,0.26606500000000005,0.35148700000000005,0.315463,0.46962300000000007
ecfp,0.300474,0.41811399999999993,0.28619800000000006,0.273753,0.40776100000000004,1.0,0.185065,0.44478500000000004,0.309551,0.34301400000000004,0.473375,0.264873,0.4538460000000001,0.52645,0.029392,0.08193600000000001,0.28108999999999995,0.386572,0.276619,0.414959
estate,0.23531499999999997,0.152827,0.20245,0.21110399999999999,0.148046,0.185065,1.0,0.229698,0.21207600000000001,0.167923,0.144353,0.22255999999999998,0.187669,0.195613,0.019698,0.043271000000000004,0.237934,0.141102,0.187642,0.161821
fcfp,0.30159400000000003,0.37363999999999997,0.307074,0.33167800000000003,0.354943,0.44478500000000004,0.229698,1.0,0.366026,0.343046,0.375937,0.283087,0.504073,0.598593,0.03465400000000001,0.08663000000000001,0.349944,0.3746,0.326928,0.379091
kr,0.271373,0.290051,0.29424800000000007,0.319388,0.27550600000000003,0.309551,0.21207600000000001,0.366026,1.0,0.274511,0.27278500000000006,0.28106400000000004,0.37405000000000005,0.380129,0.030283000000000004,0.073368,0.343115,0.28721599999999997,0.335973,0.29642299999999994
lingo,0.25899399999999995,0.30664399999999997,0.262539,0.250645,0.30102399999999996,0.34301400000000004,0.167923,0.343046,0.274511,1.0,0.29426399999999997,0.250472,0.36516499999999996,0.36053,0.029392,0.07627500000000001,0.259375,0.28341,0.257267,0.29639099999999996
lstar,0.264954,0.431065,0.24424700000000002,0.23765699999999998,0.42827,0.473375,0.144353,0.375937,0.27278500000000006,0.29426399999999997,1.0,0.229515,0.407632,0.468059,0.029807000000000004,0.08364300000000002,0.244327,0.418671,0.24234300000000003,0.36191999999999996
maccs,0.266467,0.23499,0.309856,0.242497,0.230508,0.264873,0.22255999999999998,0.283087,0.28106400000000004,0.250472,0.229515,1.0,0.27330299999999996,0.27157200000000004,0.025778000000000002,0.062835,0.296808,0.2627,0.255282,0.236854
map4,0.393892,0.454611,0.314618,0.343454,0.40657,0.4538460000000001,0.187669,0.504073,0.37405000000000005,0.36516499999999996,0.407632,0.27330299999999996,1.0,0.579732,0.03563900000000001,0.08695800000000002,0.34037799999999996,0.3904,0.344272,0.401834
mhfp,0.29295499999999997,0.43268999999999996,0.31553,0.32773500000000005,0.41008100000000003,0.52645,0.195613,0.598593,0.380129,0.36053,0.468059,0.27157200000000004,0.579732,1.0,0.031412,0.08713400000000002,0.34405800000000003,0.446291,0.33131,0.41233000000000003
ph2,0.032907,0.03157600000000001,0.024124,0.026233000000000003,0.027566000000000004,0.029392,0.019698,0.03465400000000001,0.030283000000000004,0.029392,0.029807000000000004,0.025778000000000002,0.03563900000000001,0.031412,1.0,0.068583,0.026909000000000002,0.030759,0.025708000000000005,0.026152000000000005
ph3,0.068377,0.08622900000000001,0.072883,0.06612200000000001,0.08421400000000001,0.08193600000000001,0.043271000000000004,0.08663000000000001,0.073368,0.07627500000000001,0.08364300000000002,0.062835,0.08695800000000002,0.08713400000000002,0.068583,1.0,0.070494,0.089925,0.07203500000000002,0.07591700000000001
pubchem,0.266392,0.26926300000000003,0.339359,0.37658300000000006,0.26606500000000005,0.28108999999999995,0.237934,0.349944,0.343115,0.259375,0.244327,0.296808,0.34037799999999996,0.34405800000000003,0.026909000000000002,0.070494,1.0,0.27729,0.356007,0.270391
rad2d,0.247042,0.36282600000000004,0.25092700000000007,0.24025900000000003,0.35148700000000005,0.386572,0.141102,0.3746,0.28721599999999997,0.28341,0.418671,0.2627,0.3904,0.446291,0.030759,0.089925,0.27729,1.0,0.24115499999999998,0.32771900000000004
rdkit,0.24591,0.3103250000000001,0.38191900000000006,0.452348,0.315463,0.276619,0.187642,0.326928,0.335973,0.257267,0.24234300000000003,0.255282,0.344272,0.33131,0.025708000000000005,0.07203500000000002,0.356007,0.24115499999999998,1.0,0.28590299999999996
tt,0.29583100000000007,0.44531000000000004,0.292559,0.261536,0.46962300000000007,0.414959,0.161821,0.379091,0.29642299999999994,0.29639099999999996,0.36191999999999996,0.236854,0.401834,0.41233000000000003,0.026152000000000005,0.07591700000000001,0.270391,0.32771900000000004,0.28590299999999996,1.0
