,ap,asp,avalon,daylight,dfs,ecfp,estate,fcfp,kr,lingo,lstar,maccs,map4,mhfp,ph2,ph3,pubchem,rad2d,rdkit,tt
ap,1.0,0.29740800000000006,0.24480699999999997,0.2346,0.26167900000000005,0.30102300000000004,0.23626800000000003,0.301464,0.272851,0.255437,0.263709,0.26795599999999997,0.394205,0.294835,0.031666,0.06798300000000002,0.26665600000000006,0.247218,0.242623,0.293295
asp,0.29740800000000006,1.0,0.293221,0.300672,0.6280690000000001,0.41631900000000005,0.15177400000000002,0.370787,0.286076,0.30175,0.427885,0.234065,0.451737,0.431042,0.029914,0.086507,0.267773,0.35736,0.308742,0.44004899999999997
avalon,0.24480699999999997,0.293221,1.0,0.33876000000000006,0.310598,0.28350600000000004,0.20171400000000003,0.30401500000000004,0.28630800000000006,0.258173,0.240864,0.304489,0.311097,0.31356799999999996,0.023394000000000005,0.07335300000000002,0.337657,0.24672200000000002,0.38107300000000005,0.286268
daylight,0.2346,0.300672,0.33876000000000006,1.0,0.289648,0.27036,0.20986799999999997,0.33041800000000005,0.31084000000000006,0.24655700000000003,0.23327699999999998,0.24127799999999996,0.340704,0.327029,0.025474,0.06544800000000002,0.374453,0.23469600000000002,0.448267,0.256385
dfs,0.26167900000000005,0.6280690000000001,0.310598,0.289648,1.0,0.405487,0.147234,0.35313700000000003,0.271606,0.295638,0.425864,0.22889099999999998,0.40204600000000007,0.407573,0.025848000000000003,0.085548,0.262841,0.34593399999999996,0.315674,0.46354700000000004
ecfp,0.30102300000000004,0.41631900000000005,0.28350600000000004,0.27036,0.405487,1.0,0.18539899999999998,0.44424600000000003,0.30594099999999996,0.337871,0.47339200000000003,0.26393900000000003,0.45307299999999995,0.527783,0.029078000000000003,0.082541,0.278291,0.38346399999999997,0.27496200000000004,0.411901
estate,0.23626800000000003,0.15177400000000002,0.20171400000000003,0.20986799999999997,0.147234,0.18539899999999998,1.0,0.23244099999999998,0.21265299999999998,0.16838500000000003,0.144013,0.22671400000000003,0.18873800000000002,0.19778600000000002,0.020742,0.042181,0.24020999999999998,0.140753,0.18682700000000002,0.16010400000000002
fcfp,0.301464,0.370787,0.30401500000000004,0.33041800000000005,0.35313700000000003,0.44424600000000003,0.23244099999999998,1.0,0.36285,0.338372,0.37376499999999996,0.284309,0.502221,0.5976480000000001,0.03377100000000001,0.08522600000000001,0.350454,0.37095900000000004,0.325944,0.37510200000000005
kr,0.272851,0.286076,0.28630800000000006,0.31084000000000006,0.271606,0.30594099999999996,0.21265299999999998,0.36285,1.0,0.268722,0.27044500000000005,0.28392899999999993,0.37231500000000006,0.376449,0.030262,0.072883,0.341269,0.2842280000000001,0.32910900000000004,0.2934
lingo,0.255437,0.30175,0.258173,0.24655700000000003,0.295638,0.337871,0.16838500000000003,0.338372,0.268722,1.0,0.28899,0.248676,0.35982200000000003,0.35682900000000006,0.027585000000000002,0.07485800000000001,0.25564000000000003,0.27962700000000007,0.254765,0.291552
