,ap,asp,avalon,daylight,dfs,ecfp,estate,fcfp,kr,lingo,lstar,maccs,map4,mhfp,ph2,ph3,pubchem,rad2d,rdkit,tt
ap,1.0,0.303922,0.252165,0.24124,0.267485,0.307999,0.233844,0.307265,0.27526200000000006,0.262604,0.271015,0.271458,0.39872699999999994,0.300881,0.034120000000000004,0.070507,0.27154,0.252246,0.246646,0.301739
asp,0.303922,1.0,0.298971,0.304116,0.6310720000000001,0.42078000000000004,0.154317,0.37861300000000003,0.2946599999999999,0.30583999999999995,0.43249800000000005,0.24002300000000001,0.4576780000000001,0.436233,0.030837,0.08920300000000002,0.270529,0.36411299999999996,0.30843200000000004,0.44699300000000003
avalon,0.252165,0.298971,1.0,0.34166599999999997,0.317903,0.29046,0.20324899999999999,0.31240999999999997,0.292591,0.263965,0.24713200000000002,0.31111200000000006,0.315755,0.31885399999999997,0.025302000000000005,0.07747300000000001,0.342312,0.253739,0.38349700000000003,0.295062
daylight,0.24124,0.304116,0.34166599999999997,1.0,0.29383000000000004,0.27605,0.211973,0.335012,0.318238,0.24960900000000003,0.238499,0.24735,0.342379,0.330506,0.026649000000000003,0.06907600000000001,0.37885100000000005,0.240689,0.4534639999999999,0.26215900000000003
dfs,0.267485,0.6310720000000001,0.317903,0.29383000000000004,1.0,0.41100699999999996,0.150211,0.36155499999999996,0.28004500000000004,0.300555,0.429791,0.234913,0.408339,0.413008,0.026980000000000007,0.08819800000000001,0.26803899999999997,0.353813,0.31540799999999997,0.470599
ecfp,0.307999,0.42078000000000004,0.29046,0.27605,0.41100699999999996,1.0,0.185702,0.44938999999999996,0.312618,0.346246,0.479966,0.269905,0.458595,0.533687,0.030425000000000004,0.085896,0.28433800000000004,0.39403299999999997,0.279053,0.416462
estate,0.233844,0.154317,0.20324899999999999,0.211973,0.150211,0.185702,1.0,0.23267100000000002,0.20969899999999997,0.168552,0.1449,0.222458,0.187031,0.19697200000000004,0.020486,0.044726,0.241473,0.14292200000000002,0.18844,0.163142
fcfp,0.307265,0.37861300000000003,0.31240999999999997,0.335012,0.36155499999999996,0.44938999999999996,0.23267100000000002,1.0,0.367678,0.34497300000000003,0.379804,0.28934000000000004,0.505887,0.600801,0.035777,0.089691,0.35492399999999996,0.37857300000000005,0.329317,0.38358400000000004
kr,0.27526200000000006,0.2946599999999999,0.292591,0.318238,0.28004500000000004,0.312618,0.20969899999999997,0.367678,1.0,0.274715,0.277437,0.283794,0.37715,0.383527,0.031693000000000006,0.07696800000000002,0.34262700000000007,0.291228,0.334733,0.300068
lingo,0.262604,0.30583999999999995,0.263965,0.24960900000000003,0.300555,0.346246,0.168552,0.34497300000000003,0.274715,1.0,0.295799,0.25422599999999995,0.364219,0.36188000000000003,0.029111,0.077773,0.261914,0.286145,0.257626,0.29940900000000004
lstar,0.271015,0.43249800000000005,0.24713200000000002,0.238499,0.429791,0.479966,0.1449,0.379804,0.277437,0.295799,1.0,0.23239500000000002,0.412137,0.474135,0.030570000000000003,0.086375,0.246049,0.422534,0.24361400000000002,0.363742
maccs,0.271458,0.24002300000000001,0.31111200000000006,0.24735,0.234913,0.269905,0.222458,0.28934000000000004,0.283794,0.25422599999999995,0.23239500000000002,1.0,0.27737700000000004,0.276281,0.025626000000000006,0.06451600000000002,0.302072,0.26579299999999995,0.259234,0.24304800000000001
map4,0.39872699999999994,0.4576780000000001,0.315755,0.342379,0.408339,0.458595,0.187031,0.505887,0.37715,0.364219,0.412137,0.27737700000000004,1.0,0.583006,0.036592000000000006,0.09026700000000001,0.340919,0.39298799999999995,0.343605,0.40384200000000003
mhfp,0.300881,0.436233,0.31885399999999997,0.330506,0.413008,0.533687,0.19697200000000004,0.600801,0.383527,0.36188000000000003,0.474135,0.276281,0.583006,1.0,0.03283900000000001,0.09232800000000001,0.347301,0.450379,0.33199800000000007,0.414633
ph2,0.034120000000000004,0.030837,0.025302000000000005,0.026649000000000003,0.026980000000000007,0.030425000000000004,0.020486,0.035777,0.031693000000000006,0.029111,0.030570000000000003,0.025626000000000006,0.036592000000000006,0.03283900000000001,1.0,0.062193000000000005,0.027119000000000004,0.03218800000000001,0.024129,0.026689000000000004
ph3,0.070507,0.08920300000000002,0.07747300000000001,0.06907600000000001,0.08819800000000001,0.085896,0.044726,0.089691,0.07696800000000002,0.077773,0.086375,0.06451600000000002,0.09026700000000001,0.09232800000000001,0.062193000000000005,1.0,0.07337300000000001,0.09109700000000001,0.07640800000000002,0.079017
pubchem,0.27154,0.270529,0.342312,0.37885100000000005,0.26803899999999997,0.28433800000000004,0.241473,0.35492399999999996,0.34262700000000007,0.261914,0.246049,0.302072,0.340919,0.347301,0.027119000000000004,0.07337300000000001,1.0,0.28016500000000005,0.358849,0.275924
rad2d,0.252246,0.36411299999999996,0.253739,0.240689,0.353813,0.39403299999999997,0.14292200000000002,0.37857300000000005,0.291228,0.286145,0.422534,0.26579299999999995,0.39298799999999995,0.450379,0.03218800000000001,0.09109700000000001,0.28016500000000005,1.0,0.243062,0.32946800000000004
rdkit,0.246646,0.30843200000000004,0.38349700000000003,0.4534639999999999,0.31540799999999997,0.279053,0.18844,0.329317,0.334733,0.257626,0.24361400000000002,0.259234,0.343605,0.33199800000000007,0.024129,0.07640800000000002,0.358849,0.243062,1.0,0.287541
tt,0.301739,0.44699300000000003,0.295062,0.26215900000000003,0.470599,0.416462,0.163142,0.38358400000000004,0.300068,0.29940900000000004,0.363742,0.24304800000000001,0.40384200000000003,0.414633,0.026689000000000004,0.079017,0.275924,0.32946800000000004,0.287541,1.0
