,ap,asp,avalon,daylight,dfs,ecfp,estate,fcfp,kr,lingo,lstar,maccs,map4,mhfp,ph2,ph3,pubchem,rad2d,rdkit,tt
ap,1.0,0.29958,0.247583,0.234658,0.263252,0.300601,0.23393100000000003,0.30053399999999997,0.26977700000000004,0.256653,0.26686899999999997,0.267849,0.39733,0.294609,0.033349000000000004,0.066591,0.26488300000000004,0.246687,0.24075300000000002,0.295986
asp,0.29958,1.0,0.296149,0.29911,0.627795,0.415083,0.153421,0.371551,0.289854,0.30290600000000006,0.430963,0.23761999999999997,0.452462,0.43399499999999996,0.031952999999999995,0.08544399999999999,0.267009,0.3573820000000001,0.30542199999999997,0.43892
avalon,0.247583,0.296149,1.0,0.34125900000000003,0.315345,0.286073,0.20178200000000002,0.309746,0.29043,0.261677,0.24307200000000004,0.31204799999999994,0.31323100000000004,0.317224,0.026226999999999997,0.073843,0.339727,0.250191,0.38311799999999996,0.288937
daylight,0.234658,0.29911,0.34125900000000003,1.0,0.29083400000000004,0.268983,0.209583,0.330421,0.317048,0.24913000000000002,0.23407600000000003,0.244171,0.337873,0.326992,0.026490000000000003,0.06578800000000001,0.3762440000000001,0.23532400000000003,0.450637,0.255274
dfs,0.263252,0.627795,0.315345,0.29083400000000004,1.0,0.4068780000000001,0.149242,0.356625,0.27666699999999994,0.299229,0.428853,0.23411500000000002,0.405067,0.413159,0.028616000000000003,0.08509900000000002,0.26466100000000004,0.347289,0.31378500000000004,0.463891
ecfp,0.300601,0.415083,0.286073,0.268983,0.4068780000000001,1.0,0.18459099999999998,0.44199499999999997,0.307102,0.339931,0.475054,0.26591200000000004,0.4521,0.527483,0.030248,0.08194600000000002,0.27785800000000005,0.38315200000000005,0.273269,0.409316
estate,0.23393100000000003,0.153421,0.20178200000000002,0.209583,0.149242,0.18459099999999998,1.0,0.230996,0.211887,0.168732,0.14409100000000002,0.22307200000000002,0.188881,0.19645,0.021254000000000002,0.042722,0.238521,0.141895,0.187978,0.162144
fcfp,0.30053399999999997,0.371551,0.309746,0.330421,0.356625,0.44199499999999997,0.230996,1.0,0.364529,0.34049,0.374933,0.286289,0.502285,0.598698,0.036608,0.08551500000000001,0.35116400000000003,0.37203200000000003,0.326785,0.376728
kr,0.26977700000000004,0.289854,0.29043,0.317048,0.27666699999999994,0.307102,0.211887,0.364529,1.0,0.27192200000000005,0.27361,0.283646,0.372593,0.378741,0.032634,0.07282400000000001,0.343469,0.28607200000000005,0.33418,0.29543400000000003
lingo,0.256653,0.30290600000000006,0.261677,0.24913000000000002,0.299229,0.339931,0.168732,0.34049,0.27192200000000005,1.0,0.292298,0.251188,0.36021,0.35895499999999997,0.029405,0.07534900000000001,0.25961500000000004,0.28085,0.25627300000000003,0.292852
lstar,0.26686899999999997,0.430963,0.24307200000000004,0.23407600000000003,0.428853,0.475054,0.14409100000000002,0.374933,0.27361,0.292298,1.0,0.23217600000000002,0.40922500000000006,0.47018499999999996,0.030922,0.082942,0.24073200000000003,0.41644,0.239569,0.358686
maccs,0.267849,0.23761999999999997,0.31204799999999994,0.244171,0.23411500000000002,0.26591200000000004,0.22307200000000002,0.286289,0.283646,0.251188,0.23217600000000002,1.0,0.275432,0.275575,0.026423000000000002,0.06265300000000001,0.298321,0.26733500000000004,0.25760900000000003,0.238817
map4,0.39733,0.452462,0.31323100000000004,0.337873,0.405067,0.4521,0.188881,0.502285,0.372593,0.36021,0.40922500000000006,0.275432,1.0,0.581051,0.036569000000000004,0.08562800000000001,0.33910999999999997,0.387246,0.340356,0.396994
mhfp,0.294609,0.43399499999999996,0.317224,0.326992,0.413159,0.527483,0.19645,0.598698,0.378741,0.35895499999999997,0.47018499999999996,0.275575,0.581051,1.0,0.032532000000000005,0.08706200000000001,0.34499399999999997,0.444212,0.32988599999999996,0.41059799999999996
ph2,0.033349000000000004,0.031952999999999995,0.026226999999999997,0.026490000000000003,0.028616000000000003,0.030248,0.021254000000000002,0.036608,0.032634,0.029405,0.030922,0.026423000000000002,0.036569000000000004,0.032532000000000005,1.0,0.064879,0.027645000000000003,0.031715,0.025061,0.026697000000000002
ph3,0.066591,0.08544399999999999,0.073843,0.06578800000000001,0.08509900000000002,0.08194600000000002,0.042722,0.08551500000000001,0.07282400000000001,0.07534900000000001,0.082942,0.06265300000000001,0.08562800000000001,0.08706200000000001,0.064879,1.0,0.06943500000000001,0.08857400000000001,0.07309600000000001,0.07521800000000001
pubchem,0.26488300000000004,0.267009,0.339727,0.3762440000000001,0.26466100000000004,0.27785800000000005,0.238521,0.35116400000000003,0.343469,0.25961500000000004,0.24073200000000003,0.298321,0.33910999999999997,0.34499399999999997,0.027645000000000003,0.06943500000000001,1.0,0.276362,0.35772299999999996,0.27198399999999995
rad2d,0.246687,0.3573820000000001,0.250191,0.23532400000000003,0.347289,0.38315200000000005,0.141895,0.37203200000000003,0.28607200000000005,0.28085,0.41644,0.26733500000000004,0.387246,0.444212,0.031715,0.08857400000000001,0.276362,1.0,0.23885600000000004,0.32183
rdkit,0.24075300000000002,0.30542199999999997,0.38311799999999996,0.450637,0.31378500000000004,0.273269,0.187978,0.326785,0.33418,0.25627300000000003,0.239569,0.25760900000000003,0.340356,0.32988599999999996,0.025061,0.07309600000000001,0.35772299999999996,0.23885600000000004,1.0,0.28174000000000005
tt,0.295986,0.43892,0.288937,0.255274,0.463891,0.409316,0.162144,0.376728,0.29543400000000003,0.292852,0.358686,0.238817,0.396994,0.41059799999999996,0.026697000000000002,0.07521800000000001,0.27198399999999995,0.32183,0.28174000000000005,1.0
