,ap,asp,avalon,daylight,dfs,ecfp,estate,fcfp,kr,lingo,lstar,maccs,map4,mhfp,ph2,ph3,pubchem,rad2d,rdkit,tt
ap,1.0,0.298507,0.24610700000000002,0.236946,0.262363,0.29954000000000003,0.233094,0.30105299999999996,0.26980099999999996,0.256031,0.264012,0.265521,0.394507,0.2939300000000001,0.03381,0.06800800000000001,0.267777,0.246167,0.242786,0.29571100000000006
asp,0.298507,1.0,0.297158,0.303942,0.626342,0.41451000000000005,0.15139900000000003,0.3733,0.287588,0.304931,0.427037,0.233987,0.45347600000000005,0.43233600000000005,0.031327,0.08538500000000002,0.268131,0.35766600000000004,0.307423,0.439539
avalon,0.24610700000000002,0.297158,1.0,0.34056400000000003,0.31400500000000003,0.283104,0.19911399999999999,0.30873,0.291438,0.261882,0.24325099999999997,0.303625,0.313327,0.31645,0.025060000000000002,0.073343,0.33515999999999996,0.24904099999999998,0.381902,0.288127
daylight,0.236946,0.303942,0.34056400000000003,1.0,0.29227,0.27221500000000004,0.20629099999999997,0.33318400000000004,0.3183730000000001,0.250489,0.23485999999999999,0.24258600000000002,0.342402,0.328428,0.027312,0.064892,0.37432200000000004,0.236273,0.449816,0.257718
dfs,0.262363,0.626342,0.31400500000000003,0.29227,1.0,0.404971,0.146817,0.3558970000000001,0.274424,0.300468,0.42617299999999997,0.22909500000000002,0.40444,0.40937799999999996,0.027397,0.083654,0.26412399999999997,0.34651099999999996,0.31228500000000003,0.46273500000000006
ecfp,0.29954000000000003,0.41451000000000005,0.283104,0.27221500000000004,0.404971,1.0,0.18255400000000002,0.44322399999999995,0.304617,0.34124799999999994,0.472996,0.262444,0.451168,0.527429,0.029915000000000004,0.08172900000000001,0.277794,0.38237000000000004,0.273732,0.41023999999999994
estate,0.233094,0.15139900000000003,0.19911399999999999,0.20629099999999997,0.146817,0.18255400000000002,1.0,0.22725399999999998,0.209382,0.16624,0.1424,0.223956,0.185319,0.19374,0.019497,0.041573,0.236165,0.139949,0.184738,0.15933799999999998
fcfp,0.30105299999999996,0.3733,0.30873,0.33318400000000004,0.3558970000000001,0.44322399999999995,0.22725399999999998,1.0,0.36577200000000004,0.341173,0.374127,0.2825579999999999,0.5029869999999999,0.599155,0.03604500000000001,0.08627000000000001,0.351021,0.37059200000000003,0.327214,0.379463
kr,0.26980099999999996,0.287588,0.291438,0.3183730000000001,0.274424,0.304617,0.209382,0.36577200000000004,1.0,0.270816,0.26995399999999997,0.282878,0.371435,0.377632,0.03286800000000001,0.07255400000000001,0.343524,0.28351000000000004,0.332523,0.294188
lingo,0.256031,0.304931,0.261882,0.250489,0.300468,0.34124799999999994,0.16624,0.341173,0.270816,1.0,0.291345,0.247086,0.362503,0.358916,0.030189000000000004,0.073367,0.258013,0.27837599999999996,0.255438,0.294476
lstar,0.264012,0.427037,0.24325099999999997,0.23485999999999999,0.42617299999999997,0.472996,0.1424,0.374127,0.26995399999999997,0.291345,1.0,0.22648100000000004,0.40569700000000003,0.468413,0.030234000000000004,0.08268900000000001,0.240197,0.415705,0.238742,0.356867
maccs,0.265521,0.233987,0.303625,0.24258600000000002,0.22909500000000002,0.262444,0.223956,0.2825579999999999,0.282878,0.247086,0.22648100000000004,1.0,0.27125900000000003,0.270962,0.025916,0.060306000000000005,0.29496700000000003,0.260734,0.253861,0.23555500000000001
map4,0.394507,0.45347600000000005,0.313327,0.342402,0.40444,0.451168,0.185319,0.5029869999999999,0.371435,0.362503,0.40569700000000003,0.27125900000000003,1.0,0.580203,0.03692900000000001,0.08736600000000001,0.340743,0.384356,0.342655,0.39920600000000006
mhfp,0.2939300000000001,0.43233600000000005,0.31645,0.328428,0.40937799999999996,0.527429,0.19374,0.599155,0.377632,0.358916,0.468413,0.270962,0.580203,1.0,0.032310000000000005,0.08736100000000001,0.34431500000000004,0.43960699999999997,0.330228,0.41045600000000004
ph2,0.03381,0.031327,0.025060000000000002,0.027312,0.027397,0.029915000000000004,0.019497,0.03604500000000001,0.03286800000000001,0.030189000000000004,0.030234000000000004,0.025916,0.03692900000000001,0.032310000000000005,1.0,0.06250900000000001,0.027670000000000004,0.032179,0.025991000000000004,0.026162
ph3,0.06800800000000001,0.08538500000000002,0.073343,0.064892,0.083654,0.08172900000000001,0.041573,0.08627000000000001,0.07255400000000001,0.073367,0.08268900000000001,0.060306000000000005,0.08736600000000001,0.08736100000000001,0.06250900000000001,1.0,0.068884,0.08798800000000001,0.071799,0.075684
pubchem,0.267777,0.268131,0.33515999999999996,0.37432200000000004,0.26412399999999997,0.277794,0.236165,0.351021,0.343524,0.258013,0.240197,0.29496700000000003,0.340743,0.34431500000000004,0.027670000000000004,0.068884,1.0,0.27602400000000005,0.353584,0.27049800000000007
rad2d,0.246167,0.35766600000000004,0.24904099999999998,0.236273,0.34651099999999996,0.38237000000000004,0.139949,0.37059200000000003,0.28351000000000004,0.27837599999999996,0.415705,0.260734,0.384356,0.43960699999999997,0.032179,0.08798800000000001,0.27602400000000005,1.0,0.23665300000000003,0.32268800000000003
rdkit,0.242786,0.307423,0.381902,0.449816,0.31228500000000003,0.273732,0.184738,0.327214,0.332523,0.255438,0.238742,0.253861,0.342655,0.330228,0.025991000000000004,0.071799,0.353584,0.23665300000000003,1.0,0.280678
tt,0.29571100000000006,0.439539,0.288127,0.257718,0.46273500000000006,0.41023999999999994,0.15933799999999998,0.379463,0.294188,0.294476,0.356867,0.23555500000000001,0.39920600000000006,0.41045600000000004,0.026162,0.075684,0.27049800000000007,0.32268800000000003,0.280678,1.0
