,ap,asp,avalon,daylight,dfs,ecfp,estate,fcfp,kr,lingo,lstar,maccs,map4,mhfp,ph2,ph3,pubchem,rad2d,rdkit,tt
ap,1.0,0.298413,0.24998800000000002,0.23791099999999996,0.262563,0.301677,0.23306999999999997,0.30179400000000006,0.269287,0.257205,0.266233,0.267203,0.39565300000000003,0.294841,0.032317,0.06921400000000001,0.27010700000000004,0.247425,0.244248,0.29562000000000005
asp,0.298413,1.0,0.297229,0.30317200000000005,0.6285280000000001,0.415684,0.15037500000000004,0.374267,0.287758,0.3041,0.429043,0.235217,0.45450300000000005,0.4337,0.030490000000000003,0.08691,0.269407,0.36071,0.31116000000000005,0.44495599999999996
avalon,0.24998800000000002,0.297229,1.0,0.3368650000000001,0.314851,0.28699600000000003,0.202075,0.309179,0.288837,0.261134,0.244675,0.306295,0.316171,0.316887,0.024801000000000004,0.073591,0.33789600000000003,0.24896999999999997,0.380492,0.29203099999999993
daylight,0.23791099999999996,0.30317200000000005,0.3368650000000001,1.0,0.292838,0.27212100000000006,0.20897599999999997,0.33120200000000005,0.311483,0.249592,0.23538699999999999,0.23939499999999997,0.340024,0.326779,0.025291,0.06686500000000001,0.3746,0.236227,0.45151800000000003,0.26211
dfs,0.262563,0.6285280000000001,0.314851,0.292838,1.0,0.405458,0.14579399999999998,0.357652,0.27358,0.29806900000000003,0.42667200000000005,0.23001400000000002,0.406117,0.411204,0.026543,0.08638200000000001,0.26465700000000003,0.349195,0.317107,0.468704
ecfp,0.301677,0.415684,0.28699600000000003,0.27212100000000006,0.405458,1.0,0.18391,0.446316,0.306452,0.340407,0.47358,0.264669,0.453741,0.529162,0.030019999999999998,0.08363100000000001,0.28058500000000003,0.382705,0.277276,0.41358900000000004
estate,0.23306999999999997,0.15037500000000004,0.202075,0.20897599999999997,0.14579399999999998,0.18391,1.0,0.22836000000000004,0.208625,0.16684000000000002,0.14207899999999998,0.22142699999999998,0.186777,0.19452400000000003,0.019352,0.042267000000000006,0.239421,0.139603,0.18468700000000002,0.159669
fcfp,0.30179400000000006,0.374267,0.309179,0.33120200000000005,0.357652,0.446316,0.22836000000000004,1.0,0.36327600000000004,0.34074299999999996,0.376659,0.283078,0.504119,0.598731,0.033781000000000005,0.08712200000000002,0.35012200000000004,0.374378,0.324957,0.381475
kr,0.269287,0.287758,0.288837,0.311483,0.27358,0.306452,0.208625,0.36327600000000004,1.0,0.271921,0.271221,0.28026799999999996,0.37280699999999994,0.37686800000000004,0.030404,0.07293800000000002,0.340547,0.286494,0.32968300000000006,0.294638
lingo,0.257205,0.3041,0.261134,0.249592,0.29806900000000003,0.340407,0.16684000000000002,0.34074299999999996,0.271921,1.0,0.29131999999999997,0.248331,0.361744,0.358471,0.028661000000000002,0.075826,0.259401,0.27931100000000003,0.256296,0.29511
lstar,0.266233,0.429043,0.244675,0.23538699999999999,0.42667200000000005,0.47358,0.14207899999999998,0.376659,0.271221,0.29131999999999997,1.0,0.228962,0.40686000000000005,0.47001500000000007,0.030409000000000002,0.084996,0.24187899999999998,0.41764400000000007,0.24138,0.359662
maccs,0.267203,0.235217,0.306295,0.23939499999999997,0.23001400000000002,0.264669,0.22142699999999998,0.283078,0.28026799999999996,0.248331,0.228962,1.0,0.274377,0.27261399999999997,0.025744,0.06134200000000001,0.29768100000000003,0.261429,0.252857,0.23608
map4,0.39565300000000003,0.45450300000000005,0.316171,0.340024,0.406117,0.453741,0.186777,0.504119,0.37280699999999994,0.361744,0.40686000000000005,0.274377,1.0,0.579203,0.034338,0.08787500000000001,0.341605,0.388875,0.34282100000000004,0.402133
mhfp,0.294841,0.4337,0.316887,0.326779,0.411204,0.529162,0.19452400000000003,0.598731,0.37686800000000004,0.358471,0.47001500000000007,0.27261399999999997,0.579203,1.0,0.031084000000000004,0.08917100000000001,0.34455899999999995,0.444323,0.329255,0.41321900000000006
ph2,0.032317,0.030490000000000003,0.024801000000000004,0.025291,0.026543,0.030019999999999998,0.019352,0.033781000000000005,0.030404,0.028661000000000002,0.030409000000000002,0.025744,0.034338,0.031084000000000004,1.0,0.06196,0.026438,0.030886000000000007,0.023298000000000003,0.024915000000000003
ph3,0.06921400000000001,0.08691,0.073591,0.06686500000000001,0.08638200000000001,0.08363100000000001,0.042267000000000006,0.08712200000000002,0.07293800000000002,0.075826,0.084996,0.06134200000000001,0.08787500000000001,0.08917100000000001,0.06196,1.0,0.07032700000000001,0.089751,0.07331700000000001,0.07634800000000001
pubchem,0.27010700000000004,0.269407,0.33789600000000003,0.3746,0.26465700000000003,0.28058500000000003,0.239421,0.35012200000000004,0.340547,0.259401,0.24187899999999998,0.29768100000000003,0.341605,0.34455899999999995,0.026438,0.07032700000000001,1.0,0.27622800000000003,0.356833,0.273163
rad2d,0.247425,0.36071,0.24896999999999997,0.236227,0.349195,0.382705,0.139603,0.374378,0.286494,0.27931100000000003,0.41764400000000007,0.261429,0.388875,0.444323,0.030886000000000007,0.089751,0.27622800000000003,1.0,0.23932400000000004,0.323373
rdkit,0.244248,0.31116000000000005,0.380492,0.45151800000000003,0.317107,0.277276,0.18468700000000002,0.324957,0.32968300000000006,0.256296,0.24138,0.252857,0.34282100000000004,0.329255,0.023298000000000003,0.07331700000000001,0.356833,0.23932400000000004,1.0,0.28585699999999997
tt,0.29562000000000005,0.44495599999999996,0.29203099999999993,0.26211,0.468704,0.41358900000000004,0.159669,0.381475,0.294638,0.29511,0.359662,0.23608,0.402133,0.41321900000000006,0.024915000000000003,0.07634800000000001,0.273163,0.323373,0.28585699999999997,1.0
