,ecfp,avalon,tt,maccs,fcfp,ap,rdkit,map4,mhfp,pubchem,daylight,kr,lingo,estate,dfs,asp,lstar,rad2d,ph2,ph3
Mean,0.11211525,0.34240952,0.07435142,0.4116169,0.14822537,0.19672208,0.2769058,0.019611062,0.059906974,0.4113292,0.19284564,0.2322923,0.12606025,0.4895237,0.08481349,0.07026559,0.05024763,0.12525596,0.7493686,0.5841163
STD,0.0484937,0.17309031,0.07479932,0.15028152,0.0726232,0.11051602,0.14948879,0.029975109,0.04878154,0.16276422,0.113478936,0.142296,0.084996924,0.18300144,0.0489054,0.042969424,0.02076978,0.059940096,0.27319607,0.29537407
Median,0.10784314,0.325,0.0546875,0.4074074,0.13846155,0.18357489,0.25971222,0.0107421875,0.051757812,0.39492753,0.17,0.20833333,0.11290322,0.5,0.076612905,0.063467495,0.048034936,0.11764706,0.875,0.640625
Percentile: 5,0.045454547,0.08239701,0.0,0.16666667,0.05263158,0.041025642,0.060900263,0.0,0.0,0.16666667,0.058333334,0.04597701,0.01724138,0.18181819,0.02536998,0.019503547,0.02586207,0.046511628,0.25,0.05263158
Percentile: 10,0.058252428,0.119469024,0.0,0.21917808,0.06779661,0.06373117,0.096518986,0.0,0.009765625,0.21276596,0.07462686,0.06896552,0.03125,0.25,0.034883723,0.027548209,0.030487806,0.060606062,0.375,0.15873016
Percentile: 15,0.067567565,0.15151516,0.012658228,0.25609756,0.07936508,0.08189655,0.12238806,0.0,0.016601562,0.24509804,0.0877193,0.0882353,0.04347826,0.3,0.042035397,0.033573143,0.033653848,0.07070707,0.46666667,0.23809524
Percentile: 20,0.075,0.1826484,0.01754386,0.2857143,0.08928572,0.09800919,0.14501892,0.0009765625,0.022460938,0.27099237,0.09952607,0.10638298,0.054054055,0.33333334,0.048034936,0.03858521,0.036199097,0.078947365,0.5,0.28125
Percentile: 25,0.08139535,0.21097046,0.023255814,0.31034482,0.09803922,0.11295681,0.16536203,0.001953125,0.02734375,0.29411766,0.11059908,0.123809524,0.06451613,0.36363637,0.053370785,0.043052837,0.03846154,0.086330935,0.5,0.32608697
Percentile: 30,0.08695652,0.23589744,0.028846154,0.33333334,0.10638298,0.12738854,0.18451846,0.00390625,0.032226562,0.315508,0.12162162,0.140625,0.074074075,0.3888889,0.058270678,0.047231272,0.040498443,0.093023255,0.5714286,0.38059703
Percentile: 35,0.09248555,0.25827813,0.03448276,0.35211268,0.114583336,0.14150943,0.2034564,0.0048828125,0.037109375,0.33582088,0.13286713,0.1570248,0.083333336,0.41666666,0.062909566,0.051282052,0.042440318,0.09917355,0.625,0.44444445
Percentile: 40,0.09756097,0.28,0.040816326,0.37096775,0.12244898,0.15544042,0.22207358,0.0068359375,0.041992188,0.3556701,0.14469454,0.1736527,0.093333334,0.44444445,0.06743941,0.055258468,0.044303797,0.10526316,0.75,0.50537634
Percentile: 45,0.10280374,0.30215827,0.04761905,0.3888889,0.13043478,0.1694215,0.24069479,0.0087890625,0.046875,0.375,0.1570248,0.19078948,0.10294118,0.46153846,0.07195767,0.059304703,0.046153847,0.11111111,0.75,0.58536583
Percentile: 50,0.10784314,0.325,0.0546875,0.4074074,0.13846155,0.18357489,0.25971222,0.0107421875,0.051757812,0.39492753,0.17,0.20833333,0.11290322,0.5,0.076612905,0.063467495,0.048034936,0.11764706,0.875,0.640625
Percentile: 55,0.11290322,0.3492647,0.0625,0.42592594,0.14666666,0.1981132,0.27945206,0.0126953125,0.056640625,0.41538462,0.18359375,0.22680412,0.12307692,0.5,0.08151383,0.06782946,0.05,0.12371134,0.875,0.71428573
Percentile: 60,0.11827957,0.37535015,0.070866145,0.44444445,0.15517241,0.21319798,0.2998634,0.015625,0.0625,0.4370861,0.19787987,0.24615385,0.13402061,0.53846157,0.0867679,0.072463766,0.051948052,0.13043478,1.0,0.74603176
Percentile: 65,0.12371134,0.4030612,0.08024691,0.4651163,0.1641791,0.22916667,0.32142857,0.018554688,0.068359375,0.46060607,0.21311475,0.26708075,0.14545454,0.5555556,0.092519686,0.07746479,0.054054055,0.1375,1.0,0.78333336
Percentile: 70,0.12987013,0.43283582,0.09090909,0.4868421,0.17460318,0.24647887,0.34448978,0.021484375,0.07421875,0.4864865,0.22981367,0.28985506,0.15789473,0.5833333,0.09894737,0.08298053,0.056338027,0.14529915,1.0,0.8095238
Percentile: 75,0.13636364,0.46546546,0.10344828,0.50980395,0.18584071,0.26556018,0.36979166,0.026367188,0.08203125,0.5153846,0.24859616,0.3152174,0.171875,0.61538464,0.10636809,0.08921438,0.05894737,0.15384616,1.0,0.82978725
Percentile: 80,0.14444445,0.50199205,0.118421055,0.537037,0.2,0.2872928,0.3985849,0.03125,0.08984375,0.5486111,0.2706767,0.3448276,0.1882353,0.64285713,0.11527166,0.09653092,0.061962135,0.16455697,1.0,0.86440676
Percentile: 85,0.15384616,0.543379,0.13793103,0.5681818,0.21538462,0.31330472,0.4329522,0.038085938,0.10058594,0.5882353,0.29819277,0.38071066,0.20833333,0.6666667,0.12653324,0.10562572,0.065727696,0.17777778,1.0,0.91525424
Percentile: 90,0.16666667,0.59007835,0.16546762,0.60784316,0.23809524,0.34680134,0.47787082,0.048828125,0.11621094,0.6376812,0.33653846,0.42857143,0.23529412,0.72727275,0.14210527,0.11808118,0.07092199,0.19565217,1.0,0.9375
Percentile: 95,0.18965517,0.64777327,0.21256039,0.6666667,0.275,0.39759037,0.54846627,0.06738281,0.14160156,0.70526314,0.4050633,0.5045045,0.27906978,0.8,0.16861826,0.13937283,0.079889804,0.22680412,1.0,0.984127
