,ecfp,avalon,tt,maccs,fcfp,ap,rdkit,map4,mhfp,pubchem,daylight,kr,lingo,estate,dfs,asp,lstar,rad2d,ph2,ph3
Mean,0.11215041,0.34185177,0.073591195,0.41176063,0.148295,0.1968057,0.2771263,0.01964014,0.059992954,0.4113489,0.1934186,0.2341345,0.12598574,0.49187243,0.0846059,0.06996192,0.05022701,0.1254145,0.7538148,0.58286715
STD,0.04848402,0.17312106,0.0740015,0.15008755,0.07211637,0.11033273,0.14937048,0.02982227,0.048535757,0.16230424,0.113212906,0.14250451,0.08478069,0.18287683,0.049032237,0.042870235,0.0210554,0.059619218,0.2742485,0.29583025
Median,0.10810811,0.32448378,0.054054055,0.40816328,0.13861386,0.18370607,0.2606383,0.0107421875,0.051757812,0.39583334,0.17063493,0.21078432,0.11290322,0.5,0.07630979,0.06317204,0.048,0.11764706,0.875,0.6393443
Percentile: 5,0.04511278,0.081871346,0.0,0.16455697,0.05263158,0.041666668,0.059453033,0.0,0.0,0.16788322,0.05882353,0.047169812,0.01724138,0.18181819,0.025179856,0.019565217,0.025906736,0.047058824,0.25,0.050251257
Percentile: 10,0.058252428,0.11857708,0.0,0.2195122,0.06818182,0.06403941,0.0956023,0.0,0.009765625,0.21311475,0.07506702,0.07042254,0.03125,0.25,0.03468208,0.027522936,0.030508475,0.06097561,0.375,0.15789473
Percentile: 15,0.067567565,0.15,0.012345679,0.25641027,0.08,0.08188976,0.12260536,0.0,0.016601562,0.24509804,0.08832808,0.08955224,0.04347826,0.3,0.041811846,0.033419024,0.033653848,0.071428575,0.46666667,0.23529412
Percentile: 20,0.075,0.18159205,0.01724138,0.2857143,0.08955224,0.09795918,0.14539748,0.0009765625,0.022460938,0.27074236,0.1,0.107344635,0.054054055,0.33333334,0.0477707,0.038323354,0.036199097,0.07936508,0.5,0.2802198
Percentile: 25,0.08139535,0.21052632,0.022727273,0.3108108,0.09836066,0.11299435,0.16635688,0.001953125,0.02734375,0.29357797,0.11142062,0.125,0.06410257,0.36363637,0.053066038,0.042727273,0.03846154,0.08661418,0.5,0.32258064
Percentile: 30,0.087248325,0.23561645,0.028571429,0.33333334,0.10714286,0.12749004,0.18604651,0.00390625,0.033203125,0.3153527,0.12251656,0.14159292,0.074074075,0.4,0.05794206,0.046875,0.040462427,0.093333334,0.5714286,0.3809524
Percentile: 35,0.09259259,0.25773194,0.03448276,0.3529412,0.11494253,0.14166667,0.20490257,0.0048828125,0.038085938,0.33628318,0.13385826,0.15841584,0.083333336,0.41666666,0.06257822,0.0508982,0.042402826,0.1,0.625,0.44444445
Percentile: 40,0.097826086,0.2793296,0.04054054,0.37142858,0.12280702,0.15565032,0.22341302,0.0068359375,0.04296875,0.3564815,0.14563107,0.1754386,0.093333334,0.45454547,0.06709678,0.054913294,0.044280443,0.10569106,0.75,0.5
Percentile: 45,0.10294118,0.30141845,0.047058824,0.3898305,0.13043478,0.16959064,0.24192213,0.0087890625,0.046875,0.37606838,0.15789473,0.19285715,0.10294118,0.46153846,0.07163743,0.058988765,0.04612546,0.11176471,0.75,0.5813953
Percentile: 50,0.10810811,0.32448378,0.054054055,0.40816328,0.13861386,0.18370607,0.2606383,0.0107421875,0.051757812,0.39583334,0.17063493,0.21078432,0.11290322,0.5,0.07630979,0.06317204,0.048,0.11764706,0.875,0.6393443
Percentile: 55,0.11320755,0.3490566,0.06185567,0.42647058,0.14705883,0.19824561,0.27982455,0.0126953125,0.057617188,0.41618496,0.18421052,0.2293578,0.12307692,0.5,0.08124253,0.067567565,0.04989154,0.12396694,0.875,0.7121212
Percentile: 60,0.118421055,0.3753754,0.07017544,0.44615385,0.15555556,0.21333334,0.29977956,0.015625,0.0625,0.437751,0.19844358,0.24887682,0.13414635,0.53846157,0.086538464,0.07220217,0.051896207,0.13065326,1.0,0.74603176
Percentile: 65,0.123893805,0.4032258,0.07964602,0.46575344,0.16438356,0.22937293,0.3209584,0.018554688,0.068359375,0.46078432,0.21367522,0.26966292,0.14545454,0.5555556,0.092334494,0.0772093,0.054054055,0.13768116,1.0,0.78333336
Percentile: 70,0.13,0.43283582,0.09022556,0.4875,0.17460318,0.24666667,0.34380776,0.022460938,0.07519531,0.4861111,0.23041475,0.2923077,0.15789473,0.5833333,0.09882965,0.08273381,0.056338027,0.14545454,1.0,0.80851066
Percentile: 75,0.13675214,0.4653846,0.102564104,0.5102041,0.18604651,0.26573426,0.3690013,0.026367188,0.08203125,0.5145631,0.24927536,0.31764707,0.17204301,0.61538464,0.10630292,0.08896797,0.05882353,0.15422885,1.0,0.82978725
Percentile: 80,0.14457831,0.5015015,0.11764706,0.537037,0.2,0.2874693,0.39785624,0.032226562,0.08984375,0.54761904,0.27134147,0.34705883,0.1884058,0.64285713,0.11522911,0.096273296,0.061946902,0.16455697,1.0,0.86440676
Percentile: 85,0.15384616,0.5423729,0.1368421,0.5681818,0.21538462,0.31339714,0.4327217,0.0390625,0.10058594,0.5873786,0.29891303,0.38297874,0.20833333,0.6875,0.12649573,0.10526316,0.06569343,0.17757009,1.0,0.9166667
Percentile: 90,0.16666667,0.58912385,0.16393442,0.60784316,0.23728813,0.34672618,0.4785276,0.048828125,0.115234375,0.63736266,0.3372781,0.43119267,0.23529412,0.72727275,0.14202899,0.11764706,0.070866145,0.1954023,1.0,0.9375
Percentile: 95,0.1891892,0.64719623,0.21052632,0.6666667,0.27419356,0.39711192,0.5492813,0.06640625,0.140625,0.70520234,0.40546697,0.50574714,0.27868852,0.8,0.16855524,0.13874614,0.07981221,0.2264151,1.0,0.984127
