,ecfp,avalon,tt,maccs,fcfp,ap,rdkit,map4,mhfp,pubchem,daylight,kr,lingo,estate,dfs,asp,lstar,rad2d,ph2,ph3
Mean,0.11282843,0.34463206,0.07474463,0.41542965,0.14852518,0.1984772,0.27850202,0.01993483,0.06035815,0.4134135,0.19448353,0.23385176,0.12763812,0.49405253,0.08591438,0.070990086,0.050593805,0.12549397,0.7429772,0.5726637
STD,0.048704766,0.1721137,0.07578606,0.14858805,0.07325911,0.110749766,0.15010096,0.03096555,0.049542785,0.16247821,0.11409396,0.14205831,0.08577842,0.18093817,0.050000016,0.04377526,0.021117099,0.060021777,0.2810659,0.29942563
Median,0.10810811,0.32911393,0.054545455,0.4107143,0.13829787,0.18518518,0.26055834,0.0107421875,0.051757812,0.39751554,0.17161717,0.20987654,0.114285715,0.5,0.077319585,0.06382979,0.048257373,0.11764706,0.875,0.625
Percentile: 5,0.046875,0.08615384,0.0,0.17391305,0.05263158,0.042735044,0.06521739,0.0,0.0,0.17,0.05970149,0.04761905,0.018181818,0.1875,0.026373627,0.020618556,0.026490066,0.046666667,0.2,0.03797468
Percentile: 10,0.05970149,0.12222222,0.0,0.22727273,0.06779661,0.065743946,0.09789343,0.0,0.009765625,0.2147651,0.07594936,0.071428575,0.032786883,0.26666668,0.035587188,0.028391168,0.030973451,0.060869563,0.375,0.14545454
Percentile: 15,0.06849315,0.15337424,0.012658228,0.2631579,0.07936508,0.08387097,0.123112656,0.0,0.016601562,0.24666667,0.08900524,0.09090909,0.04477612,0.30769232,0.04260985,0.034188036,0.03405573,0.071428575,0.4375,0.2244898
Percentile: 20,0.07575758,0.18421052,0.01754386,0.29166666,0.08928572,0.1,0.14517877,0.0009765625,0.022460938,0.2722513,0.10067114,0.10869565,0.055555556,0.33333334,0.048582997,0.0390625,0.036585364,0.07936508,0.5,0.2762431
Percentile: 25,0.08208955,0.21304348,0.023255814,0.31506848,0.09803922,0.114795916,0.16538462,0.001953125,0.02734375,0.295,0.11165048,0.12587413,0.06557377,0.36363637,0.05392157,0.04347826,0.03875969,0.0867052,0.5,0.3090909
Percentile: 30,0.0877193,0.2387268,0.02877698,0.3375,0.10638298,0.12916112,0.18463303,0.00390625,0.033203125,0.31666666,0.122715406,0.14285715,0.0754717,0.4,0.05882353,0.04761905,0.040816326,0.093333334,0.53333336,0.35714287
Percentile: 35,0.093023255,0.2615894,0.03448276,0.3559322,0.114583336,0.14320388,0.20344828,0.0048828125,0.038085938,0.33766234,0.13419913,0.15897436,0.08510638,0.42105263,0.06349207,0.05159705,0.042704627,0.1,0.625,0.42
Percentile: 40,0.09815951,0.28368795,0.040816326,0.375,0.12244898,0.15714286,0.22214942,0.0068359375,0.041992188,0.35789475,0.14619882,0.17557251,0.0945946,0.45454547,0.06802031,0.055555556,0.044568244,0.10576923,0.75,0.47619048
Percentile: 45,0.10309278,0.30612245,0.04761905,0.39240506,0.13043478,0.17105263,0.24113475,0.0087890625,0.046875,0.37759337,0.15865384,0.1923077,0.104166664,0.46666667,0.07259074,0.05964912,0.046413504,0.111801244,0.75,0.54901963
Percentile: 50,0.10810811,0.32911393,0.054545455,0.4107143,0.13829787,0.18518518,0.26055834,0.0107421875,0.051757812,0.39751554,0.17161717,0.20987654,0.114285715,0.5,0.077319585,0.06382979,0.048257373,0.11764706,0.875,0.625
Percentile: 55,0.11320755,0.35309973,0.0625,0.42857143,0.14634146,0.19960861,0.28061223,0.0126953125,0.057617188,0.4180791,0.18518518,0.22826087,0.125,0.5,0.08229167,0.06823028,0.050167225,0.123893805,0.875,0.6984127
Percentile: 60,0.11851852,0.37859008,0.07079646,0.4477612,0.15517241,0.21465969,0.30141845,0.015625,0.0625,0.43975905,0.19936709,0.24770643,0.13513513,0.53846157,0.087628864,0.07290234,0.05214153,0.13043478,1.0,0.74603176
Percentile: 65,0.12396694,0.40569395,0.08029197,0.46774194,0.1641791,0.23063973,0.32329544,0.018554688,0.068359375,0.4631579,0.21454546,0.2685185,0.14634146,0.5555556,0.093457945,0.07795699,0.054263566,0.1375,1.0,0.78125
Percentile: 70,0.1300813,0.43465045,0.09090909,0.48913044,0.17460318,0.24793388,0.34660134,0.022460938,0.07519531,0.4890511,0.23125,0.29113925,0.1590909,0.5833333,0.1,0.08355795,0.05655527,0.1452514,1.0,0.8039216
Percentile: 75,0.1368421,0.46643108,0.1037037,0.5116279,0.18604651,0.26704547,0.37200505,0.026367188,0.08203125,0.5177665,0.25,0.3164557,0.17307693,0.61538464,0.10752688,0.08988764,0.059154928,0.15384616,1.0,0.82539684
Percentile: 80,0.14473684,0.5017301,0.11904762,0.53846157,0.2,0.2888889,0.40102682,0.032226562,0.09082031,0.5508021,0.27235773,0.34579438,0.18965517,0.64285713,0.11654527,0.09726444,0.062200956,0.16438356,1.0,0.8627451
Percentile: 85,0.15441176,0.5421348,0.1388889,0.5692308,0.21568628,0.31497797,0.43611112,0.0390625,0.1015625,0.59006214,0.3,0.3816794,0.20979021,0.6875,0.1279762,0.10638298,0.065972224,0.17741935,1.0,0.90625
Percentile: 90,0.16666667,0.58880776,0.16666667,0.6097561,0.23880596,0.34868422,0.4817942,0.049804688,0.11621094,0.6392405,0.33898306,0.4296875,0.23728813,0.72727275,0.14379562,0.11899313,0.07118644,0.1954023,1.0,0.93650794
Percentile: 95,0.1904762,0.648379,0.21461187,0.6666667,0.27659574,0.4,0.55216694,0.068359375,0.14257812,0.7075472,0.408,0.50476193,0.2820513,0.8,0.17120954,0.14079422,0.08024691,0.22680412,1.0,0.9807692
