,ecfp,avalon,tt,maccs,fcfp,ap,rdkit,map4,mhfp,pubchem,daylight,kr,lingo,estate,dfs,asp,lstar,rad2d,ph2,ph3
Mean,0.11206286,0.047003757,0.02633246,0.41264665,0.14805557,0.043765288,0.27910087,0.019323371,0.059880897,0.41175917,0.1928298,0.23217207,0.12578647,0.49199107,0.08535547,0.07064064,0.050480798,0.12509021,0.75359154,0.57916284
STD,0.04783655,0.038917817,0.034891948,0.14800909,0.07146383,0.033096705,0.15035762,0.029173054,0.047797315,0.16096714,0.11118745,0.13968539,0.08365648,0.17877674,0.048784316,0.042565532,0.020476952,0.058889672,0.27432364,0.29418063
Median,0.10769231,0.04011461,0.017857144,0.40816328,0.13846155,0.037414964,0.26158598,0.0107421875,0.052734375,0.39506173,0.17088607,0.2086331,0.11320755,0.5,0.07692308,0.06375839,0.048231512,0.117117114,0.875,0.63492066
Percentile: 5,0.046153847,0.0068965517,0.0,0.17105263,0.05357143,0.006060606,0.06381119,0.0,0.0,0.17283951,0.060185187,0.048913043,0.017857144,0.2,0.026115343,0.020408163,0.026455026,0.048387095,0.25,0.048387095
Percentile: 10,0.05882353,0.012012012,0.0,0.22413793,0.06896552,0.010498688,0.097402595,0.0,0.009765625,0.21641791,0.07638889,0.072072074,0.032258064,0.26666668,0.03546798,0.028368793,0.030927835,0.062015504,0.375,0.1627907
Percentile: 15,0.06818182,0.016233766,0.0,0.26027396,0.08,0.014218009,0.12339743,0.0,0.016601562,0.24752475,0.08943089,0.09090909,0.044444446,0.30769232,0.042643923,0.034274194,0.034031413,0.071428575,0.46666667,0.23684211
Percentile: 20,0.07534247,0.02,0.0,0.2888889,0.08988764,0.017595308,0.1462141,0.0009765625,0.022460938,0.27272728,0.101123594,0.1092437,0.054945055,0.33333334,0.048648648,0.039182283,0.036544852,0.07971015,0.5,0.28176796
Percentile: 25,0.08163265,0.023529412,0.0,0.31325302,0.09876543,0.020833334,0.16707022,0.0029296875,0.028320312,0.29473683,0.1122449,0.12631579,0.06521739,0.36363637,0.053956833,0.043572985,0.03875969,0.08695652,0.5,0.3263889
Percentile: 30,0.08737864,0.026865672,0.0,0.33333334,0.10714286,0.024048096,0.18676338,0.00390625,0.033203125,0.31578946,0.12328767,0.14285715,0.075,0.4,0.05882353,0.047692306,0.040767387,0.09322034,0.5714286,0.375
Percentile: 35,0.09259259,0.030150754,0.00990099,0.35365853,0.11504425,0.027272727,0.20561941,0.0048828125,0.038085938,0.3359375,0.13456464,0.15865384,0.08450704,0.41666666,0.06343714,0.051671732,0.042682927,0.099236645,0.625,0.4375
Percentile: 40,0.09774436,0.033419024,0.0125,0.37209302,0.12280702,0.030534351,0.22406639,0.0068359375,0.04296875,0.35576922,0.1462766,0.17482518,0.09375,0.45454547,0.06789251,0.05562579,0.04453441,0.10526316,0.75,0.4918033
Percentile: 45,0.102564104,0.036697246,0.015037594,0.3902439,0.13043478,0.033898305,0.24264327,0.0087890625,0.047851562,0.375,0.15833333,0.19148937,0.10344828,0.46153846,0.07235622,0.059633028,0.046376813,0.11111111,0.75,0.56626505
Percentile: 50,0.10769231,0.04011461,0.017857144,0.40816328,0.13846155,0.037414964,0.26158598,0.0107421875,0.052734375,0.39506173,0.17088607,0.2086331,0.11320755,0.5,0.07692308,0.06375839,0.048231512,0.117117114,0.875,0.63492066
Percentile: 55,0.112676054,0.04366812,0.02112676,0.4262295,0.14634146,0.04109589,0.28106508,0.0126953125,0.057617188,0.41573033,0.1840796,0.22666667,0.12307692,0.5,0.08183453,0.068085104,0.050139274,0.12345679,0.875,0.7017544
Percentile: 60,0.11801242,0.047468353,0.024390243,0.44444445,0.15492958,0.04507042,0.30135557,0.015625,0.0625,0.4375,0.1980198,0.24581006,0.13333334,0.53846157,0.08707865,0.07269503,0.05210421,0.12987013,1.0,0.74603176
Percentile: 65,0.12345679,0.051575933,0.028301887,0.4651163,0.16393442,0.049363058,0.32285115,0.018554688,0.068359375,0.46103895,0.21296297,0.26623377,0.14516129,0.5555556,0.092857145,0.0776699,0.05421687,0.13690476,1.0,0.78
Percentile: 70,0.1294964,0.056140352,0.032608695,0.4864865,0.17391305,0.054054055,0.34577602,0.021484375,0.07421875,0.48636365,0.22929937,0.28865978,0.15730338,0.5833333,0.09933222,0.08318264,0.05652174,0.14457831,1.0,0.8039216
Percentile: 75,0.13636364,0.061333332,0.03773585,0.509434,0.18518518,0.059431523,0.37118438,0.026367188,0.08105469,0.51428574,0.24770643,0.31343284,0.17105263,0.61538464,0.106796116,0.08944183,0.05909091,0.15328467,1.0,0.8245614
Percentile: 80,0.1440678,0.06748466,0.04379562,0.53571427,0.1978022,0.065656565,0.40031728,0.03125,0.08984375,0.5464684,0.26944444,0.34228188,0.18691589,0.6363636,0.11574618,0.09677419,0.062135924,0.16363636,1.0,0.86206895
Percentile: 85,0.15384616,0.07530121,0.05172414,0.56666666,0.21428572,0.07335907,0.43582264,0.038085938,0.099609375,0.5852535,0.2964072,0.3773585,0.20652173,0.6666667,0.12710911,0.105882354,0.06590909,0.1764706,1.0,0.90625
Percentile: 90,0.16666667,0.08629441,0.0625,0.60655737,0.23636363,0.08374384,0.48209366,0.047851562,0.11425781,0.6347826,0.33333334,0.42424244,0.23287672,0.72727275,0.1429322,0.118351065,0.07111111,0.19444445,1.0,0.93650794
Percentile: 95,0.1891892,0.10606061,0.083333336,0.6666667,0.27272728,0.1010989,0.55478394,0.06542969,0.13964844,0.70464134,0.4,0.5,0.2761905,0.78571427,0.17,0.13984674,0.0801105,0.22535211,1.0,0.9807692
