,ecfp,avalon,tt,maccs,fcfp,ap,rdkit,map4,mhfp,pubchem,daylight,kr,lingo,estate,dfs,asp,lstar,rad2d,ph2,ph3
Mean,0.11218743,0.047705237,0.026253045,0.41437903,0.14824538,0.044048775,0.27965674,0.019709669,0.060106967,0.40965405,0.19303548,0.2353341,0.127031,0.4930349,0.08530584,0.07047341,0.05040002,0.12537943,0.74715656,0.58074456
STD,0.048212368,0.039305665,0.035174053,0.14937449,0.07191028,0.033609565,0.14977293,0.03001592,0.048335064,0.16215806,0.11255174,0.14265032,0.08505563,0.18229556,0.049021576,0.042902436,0.020847358,0.059454363,0.27736288,0.29682636
Median,0.10810811,0.040609136,0.017857144,0.41111112,0.13846155,0.03773585,0.2633531,0.0107421875,0.052734375,0.3939394,0.17064847,0.21186441,0.114285715,0.5,0.07716702,0.06387921,0.048237476,0.11811024,0.875,0.63829786
Percentile: 5,0.045454547,0.0070422534,0.0,0.16923077,0.053333335,0.0056818184,0.062111802,0.0,0.0,0.16582915,0.05882353,0.04761905,0.01724138,0.18181819,0.025670946,0.019762846,0.026119404,0.046153847,0.25,0.039215688
Percentile: 10,0.05882353,0.0121951215,0.0,0.22222222,0.06818182,0.010204081,0.097486675,0.0,0.009765625,0.21198156,0.07537688,0.071428575,0.031746034,0.25,0.03517588,0.027732464,0.030701755,0.060606062,0.375,0.15625
Percentile: 15,0.06779661,0.016483517,0.0,0.26,0.08,0.014018691,0.12401884,0.0,0.016601562,0.24472573,0.088607594,0.09090909,0.04411765,0.30769232,0.042424243,0.033755273,0.033846155,0.07092199,0.46666667,0.2361809
Percentile: 20,0.07514451,0.020304568,0.0,0.2888889,0.08955224,0.01754386,0.14698492,0.0009765625,0.022460938,0.2705314,0.10045662,0.10852713,0.05479452,0.33333334,0.048484847,0.038793102,0.03640777,0.07936508,0.5,0.2802198
Percentile: 25,0.08163265,0.023809524,0.0,0.3137255,0.09836066,0.020833334,0.16782007,0.001953125,0.028320312,0.29302326,0.11157025,0.12587413,0.06521739,0.36363637,0.05379747,0.04327666,0.03862661,0.08695652,0.5,0.32307693
Percentile: 30,0.08737864,0.027210884,0.0,0.33333334,0.106796116,0.024137931,0.18745276,0.00390625,0.033203125,0.31428573,0.12254902,0.14285715,0.075,0.4,0.05868815,0.047468353,0.040697675,0.093457945,0.53846157,0.375
Percentile: 35,0.0927835,0.030508475,0.00990099,0.35555556,0.114754096,0.027422303,0.20661896,0.0048828125,0.038085938,0.33505154,0.13380282,0.15929204,0.084745765,0.41666666,0.06332454,0.05152979,0.04263566,0.1,0.625,0.4397163
Percentile: 40,0.09803922,0.033816423,0.012345679,0.375,0.12280702,0.03076923,0.22537112,0.0068359375,0.04296875,0.354717,0.14553991,0.1764706,0.094339624,0.45454547,0.06786171,0.055555556,0.04452055,0.105882354,0.75,0.5
Percentile: 45,0.10294118,0.037162162,0.014925373,0.39285713,0.13043478,0.034188036,0.2442478,0.0087890625,0.047851562,0.37423313,0.15789473,0.19379845,0.104166664,0.46666667,0.07244502,0.059662774,0.04636785,0.112068966,0.75,0.5740741
Percentile: 50,0.10810811,0.040609136,0.017857144,0.41111112,0.13846155,0.03773585,0.2633531,0.0107421875,0.052734375,0.3939394,0.17064847,0.21186441,0.114285715,0.5,0.07716702,0.06387921,0.048237476,0.11811024,0.875,0.63829786
Percentile: 55,0.11320755,0.044226043,0.021052632,0.42857143,0.14666666,0.041493777,0.28292683,0.0126953125,0.057617188,0.41447368,0.18413597,0.23076923,0.125,0.5,0.08213097,0.068283916,0.05015674,0.12426036,0.875,0.7058824
Percentile: 60,0.118421055,0.048101265,0.024390243,0.44871795,0.1553398,0.045454547,0.3032491,0.015625,0.0625,0.4360465,0.1983471,0.25,0.13513513,0.53846157,0.08744186,0.0729443,0.0521327,0.13095239,1.0,0.74603176
Percentile: 65,0.123893805,0.052287582,0.028169014,0.46875,0.16438356,0.049822062,0.32471263,0.018554688,0.068359375,0.45907474,0.21348314,0.27142859,0.14666666,0.5625,0.093237706,0.07796102,0.054263566,0.13793103,1.0,0.78333336
Percentile: 70,0.13,0.056962024,0.032608695,0.49019608,0.17460318,0.05459057,0.34793493,0.022460938,0.07519531,0.48427674,0.23002422,0.29411766,0.1590909,0.5833333,0.09972802,0.08346839,0.05654762,0.14569536,1.0,0.80851066
Percentile: 75,0.1368421,0.062305298,0.03773585,0.5121951,0.18584071,0.06,0.37352556,0.026367188,0.08203125,0.5126051,0.24864864,0.3195266,0.17307693,0.61538464,0.107170396,0.089644514,0.059130434,0.15454546,1.0,0.82978725
Percentile: 80,0.14457831,0.06868132,0.04375,0.53846157,0.2,0.066246055,0.40245903,0.03125,0.09082031,0.54545456,0.2704918,0.3488372,0.18947369,0.64285713,0.1160221,0.096858636,0.06214689,0.16470589,1.0,0.8636364
Percentile: 85,0.15384616,0.07670455,0.05154639,0.5694444,0.21518987,0.07394366,0.4371547,0.0390625,0.10058594,0.5849057,0.29787233,0.3846154,0.20930232,0.6875,0.12716763,0.105726875,0.065868266,0.17763157,1.0,0.90909094
Percentile: 90,0.16666667,0.08805031,0.0625,0.6086956,0.23728813,0.08438819,0.48164627,0.048828125,0.115234375,0.63486844,0.33604887,0.43274853,0.23636363,0.72727275,0.14250413,0.117870726,0.07099698,0.1954023,1.0,0.93650794
Percentile: 95,0.1891892,0.10817942,0.08275862,0.6666667,0.27419356,0.10181818,0.5499485,0.06738281,0.140625,0.7032967,0.40350878,0.5064935,0.28,0.8,0.16862327,0.13871635,0.07984791,0.22580644,1.0,0.9807692
