,ecfp,avalon,tt,maccs,fcfp,ap,rdkit,map4,mhfp,pubchem,daylight,kr,lingo,estate,dfs,asp,lstar,rad2d,ph2,ph3
Mean,0.11257408,0.34148476,0.073750086,0.41342103,0.14869854,0.1963913,0.27716243,0.019519735,0.060208395,0.41167814,0.19329943,0.23351829,0.12614405,0.49268088,0.084622234,0.07025818,0.05041755,0.12561175,0.7470902,0.5800588
STD,0.047992706,0.17077097,0.07414174,0.14972447,0.071901746,0.110020384,0.14864884,0.02935417,0.048187364,0.16361283,0.11234275,0.14188509,0.084419474,0.18114477,0.04821304,0.042330656,0.020423435,0.059413444,0.27621162,0.2967695
Median,0.10843374,0.32508835,0.054054055,0.4090909,0.1388889,0.1826087,0.26163235,0.0107421875,0.052734375,0.3968254,0.17123288,0.21,0.11320755,0.5,0.076662906,0.063621536,0.04819277,0.118421055,0.875,0.63829786
Percentile: 5,0.046153847,0.08423913,0.0,0.16901408,0.05357143,0.04225352,0.061524335,0.0,0.0,0.16438356,0.05956113,0.047945205,0.01754386,0.1875,0.025706941,0.02,0.026415095,0.046511628,0.25,0.04347826
Percentile: 10,0.05882353,0.12060302,0.0,0.22093023,0.06896552,0.0647482,0.09622887,0.0,0.009765625,0.21022727,0.07575758,0.07070707,0.031746034,0.25,0.03504043,0.02793296,0.03087886,0.06081081,0.375,0.15384616
Percentile: 15,0.06818182,0.15207373,0.0125,0.2580645,0.08,0.08252427,0.12254161,0.0,0.016601562,0.24324325,0.088737205,0.08947369,0.04347826,0.30769232,0.04217536,0.033816423,0.033970278,0.071428575,0.46666667,0.23529412
Percentile: 20,0.075630255,0.18309858,0.01724138,0.28767124,0.08988764,0.09824561,0.14493927,0.0009765625,0.022460938,0.26993865,0.10047847,0.10714286,0.054545455,0.33333334,0.04812834,0.03875969,0.03649635,0.07954545,0.5,0.2802198
Percentile: 25,0.08196721,0.21198156,0.022988506,0.3125,0.09876543,0.11290322,0.16559927,0.001953125,0.028320312,0.29319373,0.11165048,0.12403101,0.06451613,0.36363637,0.053412464,0.04315197,0.03869654,0.08695652,0.5,0.32413793
Percentile: 30,0.0877193,0.2372093,0.028571429,0.33333334,0.10714286,0.12702079,0.18551587,0.00390625,0.033203125,0.31506848,0.12290503,0.140625,0.07462686,0.4,0.058303885,0.0472973,0.040723983,0.09375,0.53846157,0.375
Percentile: 35,0.093023255,0.25980392,0.03448276,0.35384616,0.115384616,0.14090909,0.20478469,0.0048828125,0.038085938,0.33628318,0.13445379,0.15730338,0.084337346,0.41666666,0.062959075,0.051344745,0.04265403,0.1,0.625,0.43617022
Percentile: 40,0.09836066,0.28136882,0.040650405,0.37288135,0.12307692,0.15470494,0.22369389,0.0068359375,0.04296875,0.35678393,0.14634146,0.17431192,0.09375,0.45454547,0.06748466,0.055363324,0.04452055,0.10606061,0.75,0.5
Percentile: 45,0.10344828,0.30287206,0.047169812,0.39130434,0.13114753,0.16853933,0.2426396,0.0087890625,0.047851562,0.3768116,0.15857606,0.19178082,0.10344828,0.46153846,0.07201889,0.05944056,0.046357617,0.1122449,0.75,0.5729167
Percentile: 50,0.10843374,0.32508835,0.054054055,0.4090909,0.1388889,0.1826087,0.26163235,0.0107421875,0.052734375,0.3968254,0.17123288,0.21,0.11320755,0.5,0.076662906,0.063621536,0.04819277,0.118421055,0.875,0.63829786
Percentile: 55,0.11347517,0.34862384,0.06185567,0.42857143,0.14705883,0.19710144,0.28096426,0.0126953125,0.057617188,0.41732284,0.18450184,0.22891566,0.12345679,0.5,0.08153477,0.06798867,0.050125312,0.125,0.875,0.7058824
Percentile: 60,0.11881188,0.37391305,0.07017544,0.44680852,0.15584415,0.21226415,0.30108905,0.015625,0.0625,0.43913043,0.1985294,0.24852072,0.13432837,0.53846157,0.086749285,0.07262021,0.052083332,0.13125,1.0,0.74603176
Percentile: 65,0.12429378,0.40104166,0.07964602,0.46666667,0.16470589,0.22834645,0.32215235,0.018554688,0.068359375,0.46242774,0.21352313,0.26966292,0.14545454,0.5555556,0.09242424,0.0776153,0.05420054,0.13829787,1.0,0.78333336
Percentile: 70,0.13043478,0.43026707,0.09022556,0.4888889,0.175,0.2457627,0.3446712,0.022460938,0.07519531,0.48795182,0.22994652,0.2923077,0.15789473,0.5833333,0.09877705,0.083102494,0.056497175,0.14606741,1.0,0.8076923
Percentile: 75,0.1369863,0.46209386,0.102564104,0.51111114,0.18604651,0.26506025,0.3692946,0.026367188,0.08203125,0.5163399,0.24848485,0.31746033,0.171875,0.61538464,0.106096596,0.08928572,0.05907781,0.15476191,1.0,0.828125
Percentile: 80,0.14473684,0.49747476,0.11764706,0.53846157,0.2,0.28703704,0.3972973,0.03125,0.09082031,0.5493827,0.27027026,0.34666666,0.18811882,0.64285713,0.114854515,0.09656652,0.062091503,0.16494845,1.0,0.8627451
Percentile: 85,0.15384616,0.53768843,0.13725491,0.5692308,0.21568628,0.31316727,0.4311377,0.038085938,0.10058594,0.5891089,0.2974138,0.3821656,0.20779221,0.6666667,0.12600146,0.105540894,0.06583072,0.1780822,1.0,0.91071427
Percentile: 90,0.16666667,0.5844595,0.1641791,0.6091954,0.2375,0.34664536,0.47601128,0.047851562,0.115234375,0.63829786,0.33566433,0.42982456,0.234375,0.72727275,0.14142857,0.11781076,0.070953436,0.19565217,1.0,0.9375
Percentile: 95,0.18947369,0.64396286,0.21100917,0.6666667,0.27450982,0.39703155,0.5468635,0.06640625,0.140625,0.7068063,0.40373832,0.504,0.2777778,0.8,0.16757411,0.13868614,0.07979626,0.2264151,1.0,0.98245615
