,ecfp,avalon,tt,maccs,fcfp,ap,rdkit,map4,mhfp,pubchem,daylight,kr,lingo,estate,dfs,asp,lstar,rad2d,ph2,ph3
Mean,0.112461224,0.3434606,0.0741731,0.4133679,0.14887838,0.19812131,0.2781991,0.019790715,0.06045742,0.41124597,0.1937985,0.23449895,0.12750816,0.49379262,0.0850888,0.07046182,0.05040058,0.12501715,0.75012314,0.5856074
STD,0.04816735,0.17562932,0.07439929,0.15022226,0.0719615,0.110545784,0.15041994,0.02933311,0.04823425,0.1619416,0.112607256,0.14134535,0.08472302,0.18088686,0.04888631,0.042653337,0.020551546,0.05917434,0.27558473,0.29380503
Median,0.10828026,0.3253012,0.05479452,0.40983605,0.13913043,0.18518518,0.2621298,0.0107421875,0.052734375,0.39634147,0.17180617,0.21052632,0.114754096,0.5,0.07716049,0.063897766,0.048231512,0.11764706,0.875,0.63829786
Percentile: 5,0.04587156,0.08176101,0.0,0.16666667,0.05357143,0.041666668,0.059236947,0.0,0.0,0.16574585,0.05928854,0.05,0.01754386,0.2,0.025104603,0.019607844,0.026041666,0.046511628,0.25,0.04761905
Percentile: 10,0.05882353,0.11747851,0.0,0.22,0.06896552,0.06434316,0.09343434,0.0,0.009765625,0.21259843,0.075555556,0.072916664,0.032258064,0.25,0.034587994,0.027568921,0.030674847,0.06097561,0.375,0.16883117
Percentile: 15,0.06818182,0.147929,0.0125,0.25757575,0.08045977,0.082670905,0.12075472,0.0,0.016601562,0.2457627,0.08866995,0.09090909,0.044444446,0.30769232,0.04180791,0.033566434,0.033834588,0.071428575,0.46666667,0.24793388
Percentile: 20,0.0754717,0.17843866,0.01754386,0.2875,0.09090909,0.099029124,0.14452215,0.0009765625,0.022460938,0.272,0.10050251,0.10869565,0.055555556,0.33333334,0.04784689,0.03860294,0.036363635,0.07954545,0.5,0.2857143
Percentile: 25,0.08181818,0.20754717,0.023255814,0.3125,0.0990099,0.1142355,0.16580756,0.0029296875,0.028320312,0.2948718,0.11170213,0.125,0.06557377,0.36363637,0.05322862,0.04310345,0.03862661,0.08695652,0.5,0.33333334
Percentile: 30,0.0875,0.23376623,0.028571429,0.33333334,0.10752688,0.12878788,0.18576598,0.00390625,0.033203125,0.3164557,0.122977346,0.1420765,0.07575758,0.4,0.058214746,0.04733728,0.040677965,0.093333334,0.53846157,0.3852459
Percentile: 35,0.093023255,0.25714287,0.03448276,0.35416666,0.115384616,0.14285715,0.20510563,0.005859375,0.038085938,0.3372093,0.13461539,0.15853658,0.085365854,0.41666666,0.06297229,0.05144033,0.04262295,0.1,0.625,0.44680852
Percentile: 40,0.09821428,0.27918783,0.040816326,0.37313432,0.12307692,0.15707965,0.22396313,0.0068359375,0.04296875,0.35714287,0.14659686,0.17525773,0.0952381,0.45454547,0.06763285,0.055555556,0.04450262,0.1056338,0.75,0.50537634
Percentile: 45,0.103174604,0.3017544,0.04761905,0.3918919,0.13114753,0.17108434,0.24292845,0.0087890625,0.047851562,0.37662336,0.15895954,0.19259259,0.10526316,0.46666667,0.07233273,0.05964912,0.046357617,0.11111111,0.75,0.58181816
Percentile: 50,0.10828026,0.3253012,0.05479452,0.40983605,0.13913043,0.18518518,0.2621298,0.0107421875,0.052734375,0.39634147,0.17180617,0.21052632,0.114754096,0.5,0.07716049,0.063897766,0.048231512,0.11764706,0.875,0.63829786
Percentile: 55,0.11340206,0.35031846,0.0625,0.42857143,0.14736842,0.2,0.28183717,0.013671875,0.057617188,0.41666666,0.18527316,0.22916667,0.125,0.5,0.08219178,0.068317674,0.050147492,0.12371134,0.875,0.71428573
Percentile: 60,0.118644066,0.37730062,0.07096774,0.4477612,0.15584415,0.21489362,0.30231336,0.015625,0.06347656,0.43820226,0.19948849,0.25,0.13592233,0.53846157,0.087576374,0.072983354,0.05212355,0.13043478,1.0,0.74603176
Percentile: 65,0.12418301,0.40625,0.08035714,0.46774194,0.16483517,0.23095238,0.32392472,0.018554688,0.06933594,0.46153846,0.21464646,0.270073,0.14754099,0.5625,0.09341118,0.077991456,0.054237287,0.13725491,1.0,0.78333336
Percentile: 70,0.13043478,0.4375,0.09090909,0.4893617,0.175,0.24832214,0.34701225,0.022460938,0.07519531,0.486692,0.23121387,0.29302326,0.16,0.5833333,0.0998782,0.083493285,0.05654762,0.14492753,1.0,0.8095238
Percentile: 75,0.1369863,0.4715447,0.10344828,0.5121951,0.18644068,0.26751593,0.37239262,0.026367188,0.08203125,0.5147059,0.25,0.31840795,0.17391305,0.61538464,0.10724638,0.08970727,0.059139784,0.15384616,1.0,0.82978725
Percentile: 80,0.14473684,0.5086705,0.11827957,0.53846157,0.2,0.28957528,0.4012036,0.032226562,0.09082031,0.54679805,0.27157894,0.3478261,0.19008264,0.64285713,0.11604095,0.09698276,0.06216216,0.16393442,1.0,0.86440676
Percentile: 85,0.15384616,0.5497382,0.1375,0.5697674,0.21568628,0.31578946,0.43567052,0.0390625,0.1015625,0.58549225,0.2987013,0.38333333,0.20987654,0.6875,0.12713936,0.10599078,0.065902576,0.1764706,1.0,0.9166667
Percentile: 90,0.16666667,0.5949721,0.16470589,0.609375,0.23809524,0.3490566,0.48090693,0.048828125,0.11621094,0.63461536,0.33641976,0.43037975,0.23636363,0.72727275,0.14251353,0.11831832,0.07106599,0.19444445,1.0,0.9375
Percentile: 95,0.18965517,0.6510791,0.21153846,0.6666667,0.275,0.39864865,0.550966,0.06738281,0.14160156,0.7037037,0.40375587,0.504,0.28,0.8,0.16888194,0.13934426,0.079943895,0.22535211,1.0,0.984127
